index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,fluxerr_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
77,626,9,2,ZTF_g,1182294033415,0,1.9468,78.6677,4.71274,26.2345,4.0014e-05,0.0435744,-0.0817741,6.30958e-05,290,30.0,0.149097,0.062964,20.769,26.2345,2,2458936.7940394,626120134,-23.1496284438162,26.52065473719089,-1.02120079148211,1.10609675133959,-61.0776796177506,46.1036696452953,-1.33371251740152,1.06296298309152,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-11.58015426136945,27.561707390883367,,-2.58405415324263,True,20.886309694870775,20.886309694870775,
78,626,9,2,ZTF_g,1182307013415,0,1.7798,79.5459,4.67423,26.2532,4.38226e-05,0.0456092,-0.0973608,6.98687e-05,287,30.0,0.136355,0.067192,20.8317,26.2532,1,2458936.8070139,626120134,1.94880957863261,23.218495529117774,0.100083425496044,1.14906358221325,-12.1527580899172,40.9095461021893,-0.29906485846358,1.05529586257688,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,13.51828376107936,24.129923871474578,23.425896103901028,1.9379574219832918,True,21.04938510981802,21.04938510981802,
84,626,9,2,ZTF_g,1183392963415,0,1.8382,80.6176,4.36438,26.2847,4.96455e-05,0.048595,-0.115777,7.87153e-05,292,30.0,0.161171,0.064131,20.9226,26.2847,1,2458937.892963,626120134,-21.1551180028177,22.988631842682175,-1.05305551551561,1.05825000258859,-54.8134637099613,42.7219766045071,-1.29166859606196,1.04987126797767,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-9.58564382037095,23.891037021654714,,-2.705973576786493,True,21.091687485964876,21.091687485964876,
85,626,9,2,ZTF_g,1183393873415,0,1.9864,80.7493,4.36833,26.2828,5.24224e-05,0.0498117,-0.107207,8.3549e-05,290,30.0,0.163948,0.061929,20.8976,26.2828,2,2458937.8938773,626120134,-7.68745161543532,24.199244090617935,-0.396153829917253,1.2567732413393,-13.625005451072,40.0851746058348,-0.342190617393539,1.0537657509025,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,3.882022567011431,25.149171139084096,24.810154860738507,7.033564239870944,True,21.03406579854827,21.03406579854827,
88,626,9,2,ZTF_g,1185333493415,0,2.3283,56.4205,5.9355,25.8629,4.09832e-05,0.0441699,-0.0528495,6.79117e-05,282,30.0,0.105557,0.067354,20.136,25.8629,2,2458939.8334954,626120134,-14.3852873151839,27.623061529903808,-0.568479648682605,0.963001097568285,-22.9468117916063,50.6005822859325,-0.456543360681601,1.06869458022744,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-2.8158131327371496,28.707388511789738,,-11.068778444453528,True,20.470490771982107,20.470490771982107,
89,626,9,2,ZTF_g,1185334513415,0,2.2669,63.2708,5.66625,25.9905,3.59136e-05,0.041456,-0.0731253,5.80106e-05,284,30.0,0.122603,0.062849,20.3212,25.9905,1,2458939.8345139,626120134,-31.7657283245906,27.073282135345103,-1.33303155879896,1.04312281415623,-114.838613517734,47.7431336198589,-2.42154315021575,1.06775095997028,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-20.19625414214385,28.136027851484673,,-1.5125223332683955,True,20.619918026131188,20.619918026131188,
90,626,9,2,ZTF_g,1185335413415,0,1.9783,60.8667,5.68578,25.9595,3.96076e-05,0.0437233,-0.078337,6.41496e-05,289,30.0,0.116524,0.062665,20.3027,25.9595,2,2458939.8354167,626120134,33.8311417332326,27.098512270824024,1.4677450859049,1.11698992392999,-15.4373988689261,46.2467631049235,-0.336053154752427,1.06316530695426,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,45.40061591567935,28.16224838104525,21.816845638398732,0.6734656006448874,True,20.58790667792604,20.58790667792604,
96,626,9,2,ZTF_g,1186360263415,0,2.2408,24.076,6.95901,24.9311,7.68192e-05,0.0468812,-0.0149396,0.000160187,170,30.0,0.105582,0.072305,18.9171,24.9311,2,2458940.8602662,626120134,-3.13710784476577,36.989945633837245,-0.0969076391156771,1.05515172427213,-28.917588334993,61.5184877438513,-0.473229284786991,1.07534978853827,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,8.43236633768098,38.441964124468434,22.61622633532842,4.949552566689541,True,19.221661066471846,19.221661066471846,
97,626,9,2,ZTF_g,1186383253415,0,2.3176,63.707,5.05887,25.9962,4.91645e-05,0.0487229,-0.0676727,8e-05,290,30.0,0.148277,0.060832,20.2912,25.9962,1,2458940.8832523,626120134,-0.319026670437219,28.047740599605135,-0.0130282421017943,1.06023910976218,-16.5341998135758,46.2286677973221,-0.360070047304676,1.0690273595693,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,11.250447512009531,29.148738107798252,23.368275505408022,2.8129356569909354,True,20.587225593539216,20.587225593539216,
98,626,9,2,ZTF_g,1186393513415,0,2.0088,73.7029,4.63814,26.1708,5.20865e-05,0.0501559,-0.103305,8.30036e-05,295,30.0,0.154571,0.058531,20.7047,26.1708,2,2458940.8935185,626120134,-20.7529285521655,25.75241860878901,-0.933278142064692,1.08390158543345,-29.1520880699251,44.9031926005522,-0.653593371888169,1.05963521893898,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-9.18345436971875,26.763314606544423,,-3.1640523814368535,True,20.854525240879845,20.854525240879845,
