index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,fluxerr_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
136,1671,3,1,ZTF_g,1209289230915,0,1.6992,104.727,4.69949,26.3125,1.69255e-05,0.0281062,-0.0955071,2.74535e-05,263,30.0,0.088483,0.072768,20.792,26.3125,2,2458963.7892361,1671120109,59.8601903967324,21.994842161826913,2.94341094674154,0.945273996439434,130.828408550643,43.6280154174226,3.01892130891737,1.03975582677638,1.03924814684563,19.1660000801086,0.11599999666214,3.10400009155273,0.131999999284744,2458166.951667,2458643.667106,0,71.42966457917915,22.85823671324448,21.677803473098052,0.34743530920630183,False,21.167468174585238,21.677803473098052,0.34743530920630183
158,626,9,2,ZTF_g,1226208623415,0,1.8004,81.8386,3.66414,26.2864,7.48768e-05,0.0604721,-0.105218,0.000119268,296,30.0,0.185483,0.062846,21.1029,26.2864,1,2458980.7086227,626120134,5870.33758345887,144.33001749580268,141.221095523171,9.74264156930783,5789.1215212095,49.8578773995928,116.894498757362,1.0598079401979,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,5881.907057641316,149.99560717337496,16.862604605587514,0.027686637873097785,False,19.098778638325733,16.862604605587514,0.027686637873097785
161,626,9,2,ZTF_g,1232223643415,0,1.7144,84.2654,4.83659,26.3255,3.62573e-05,0.0417651,-0.0945772,5.70891e-05,294,30.0,0.120395,0.062102,20.8849,26.3255,1,2458986.7236458,626120134,20246.842102348,588.944916974854,277.470966746505,52.6453789551314,19612.8435523178,76.2427258219637,258.974701772504,1.05686309158253,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,20258.41157653045,612.0636021947766,15.55898652461009,0.03280205115749147,False,17.61108360435564,15.55898652461009,0.03280205115749147
165,626,9,2,ZTF_g,1237302093415,0,1.9516,82.6583,5.15021,26.3061,2.43329e-05,0.0347462,-0.0735884,3.86306e-05,297,30.0,0.122707,0.067777,20.7359,26.3061,1,2458991.8020949,626120134,24091.1616802133,548.5874656858791,306.080325619109,39.2588436603103,24339.1047218029,81.54588873667,300.481488056108,1.06101085335549,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,24102.731154395748,570.1219429676119,15.350934358492394,0.02568096492944739,False,17.668755597812766,15.350934358492394,0.02568096492944739
166,626,9,2,ZTF_g,1240232533415,0,1.7608,82.5136,4.74339,26.3074,2.8285e-05,0.0372047,-0.0914483,4.45725e-05,296,30.0,0.13153,0.062815,20.866,26.3074,1,2458994.7325347,626120134,24135.3663357433,649.3866905704641,307.378115107886,55.2758284780873,23518.7642516424,82.1795736736381,288.114958785949,1.05058945834792,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,24146.935809925748,674.8779819503452,15.350244930942914,0.030344016763497704,False,17.486911840622497,15.350244930942914,0.030344016763497704
167,626,9,2,ZTF_g,1243214223415,0,1.5961,82.272,5.68651,26.311,2.44094e-05,0.0346034,-0.0836138,3.88933e-05,296,30.0,0.100277,0.073115,20.7205,26.311,1,2458997.7142245,626120134,22200.7332351774,653.675342875651,288.94190838522,58.4926155331941,20783.2845914547,84.0145591127457,249.043278092598,1.04441564713842,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,22212.302709359847,679.3349827713332,15.444516041480039,0.03320475145893115,False,17.483365040592147,15.444516041480039,0.03320475145893115
175,626,9,2,ZTF_g,1258199763415,0,1.7406,88.2461,4.9647,26.3864,3.12656e-05,0.0388005,-0.0929925,4.95005e-05,296,30.0,0.120461,0.062553,20.9008,26.3864,1,2459012.6997685,626120134,6261.34492960868,162.23869325220807,141.162719887823,10.8119506327424,5840.52602337751,56.3611898847655,104.324665859626,1.05431238447391,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,6272.9144037911265,168.6072774299191,16.892726596322774,0.029182116847478436,False,19.07178419986389,16.892726596322774,0.029182116847478436
179,626,9,2,ZTF_g,1264207393415,0,1.8156,86.1882,5.05196,26.3472,2.413e-05,0.0343135,-0.0657926,3.82633e-05,296,30.0,0.120134,0.06358,20.8387,26.3472,1,2459018.7073958,626120134,3613.66258256379,86.00048296813016,99.3756645524977,4.52019397732348,3539.31428162135,51.1477529896979,69.6638964307948,1.06355452554415,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,3625.2320567462366,89.37638118406878,17.448860470843684,0.026766820863499807,False,19.72171807350817,17.448860470843684,0.026766820863499807
181,626,9,2,ZTF_g,1267227603415,0,2.0108,84.1945,4.23715,26.3085,4.59021e-05,0.047279,-0.0902918,7.27807e-05,295,30.0,0.160797,0.065345,20.9156,26.3085,1,2459021.7276042,626120134,2845.19755613923,64.58750855894722,86.8578446588169,3.14181569348092,2816.19746083043,46.8514730764873,60.5138862577541,1.05851959850389,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,2856.767030321677,67.12285309877814,17.66881293734481,0.02550970409411983,False,19.993898968732253,17.66881293734481,0.02550970409411983
183,626,9,2,ZTF_g,1270204873415,0,2.4405,84.4181,4.91085,26.309,3.06838e-05,0.0386258,-0.0580382,4.89944e-05,294,30.0,0.13864,0.066392,20.6777,26.309,1,2459024.7048727,626120134,2280.62589222778,49.42773654260473,67.0867013698011,1.70842775948892,2368.40832266829,50.1335177926847,47.5601911449257,1.0866069836356,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,2292.1953664102266,51.36799317667385,17.908370924289954,0.02433048727397776,False,20.284843491109633,17.908370924289954,0.02433048727397776
