# ZTF DR2 lightcurve of ZTF18aahvndq
# --------------- #
# mjd_max_init:   58994.23253 (phot: fclump)
# baseline_range: 58894.23253 => 59785.92041
# baseline_corr (applied): 
# field rcid filter  flux_offset err_scale n_obs
#  626   34   ztfg      509.63     1.37     291
#  626   34   ztfr      -22.66     1.36     189
#  626   34   ztfi       85.76     1.77      25
#  1671  09   ztfg     1578.36     1.00      11
#  1671  09   ztfr     -603.59     1.28      14
# --------------- #
mjd  filter  flux  flux_err  ZP  flag  mag  mag_err  mag_lim  field_id  rcid  flux_offset  err_scale  in_baseline  x_pos  y_pos  native_ZP  native_ZP_err  native_ZP_rms  chi2dof  filename  
 58271.25708        ztfg  4688.94165  2646.16710    30.00000          32    99.00000    99.00000    19.69603         626          34   509.62506     1.37206           0  1234.68816   424.67085    26.24536     0.00005     0.04103     1.00129 ztf_20180602257083_000626_zg_c09_o_q3_sciimg.fits
 58271.25755        ztfg  2065.16668  1888.32356    30.00000           0    99.00000    99.00000    20.06238         626          34   509.62506     1.37206           1  1235.14459   425.09263    26.22040     0.00003     0.03399     1.00134 ztf_20180602257535_000626_zg_c09_o_q3_sciimg.fits
 58271.25800        ztfg  -462.52839  2413.88678    30.00000           0    99.00000    99.00000    19.79578         626          34   509.62506     1.37206           1  1236.09188   425.20777    26.26436     0.00002     0.03240     1.00143 ztf_20180602257998_000626_zg_c09_o_q3_sciimg.fits
 58271.25846        ztfg  -530.95563  1474.06930    30.00000           0    99.00000    99.00000    20.33128         626          34   509.62506     1.37206           1  1236.32372   425.05328    26.26440     0.00002     0.03301     1.00134 ztf_20180602258449_000626_zg_c09_o_q3_sciimg.fits
 58271.25891        ztfg  2450.92070  1703.14338    30.00000           0    99.00000    99.00000    20.17445         626          34   509.62506     1.37206           1  1235.87023   424.63559    26.24007     0.00003     0.03544     1.00132 ztf_20180602258912_000626_zg_c09_o_q3_sciimg.fits
 58271.25938        ztfg  -565.32669  1797.43642    30.00000           0    99.00000    99.00000    20.11594         626          34   509.62506     1.37206           1  1235.35404   424.26908    26.23008     0.00003     0.03854     1.00141 ztf_20180602259363_000626_zg_c09_o_q3_sciimg.fits
 58271.25983        ztfg  1275.00527  1698.41546    30.00000           0    99.00000    99.00000    20.17747         626          34   509.62506     1.37206           1  1235.81803   424.30950    26.23750     0.00003     0.03845     1.00144 ztf_20180602259826_000626_zg_c09_o_q3_sciimg.fits
 58271.26029        ztfg   409.42468  1651.14914    30.00000           0    99.00000    99.00000    20.20811         626          34   509.62506     1.37206           1  1236.12828   424.35993    26.24435     0.00002     0.03220     1.00120 ztf_20180602260278_000626_zg_c09_o_q3_sciimg.fits
 58271.26074        ztfg  -546.16728  1456.52294    30.00000           0    99.00000    99.00000    20.34428         626          34   509.62506     1.37206           1  1236.11267   424.27882    26.24300     0.00003     0.03523     1.00135 ztf_20180602260741_000626_zg_c09_o_q3_sciimg.fits
 58271.26120        ztfg  2142.94072  1647.27198    30.00000           0    99.00000    99.00000    20.21066         626          34   509.62506     1.37206           1  1235.77105   424.14819    26.23162     0.00003     0.03598     1.00147 ztf_20180602261192_000626_zg_c09_o_q3_sciimg.fits
 58271.26166        ztfg -2042.87739  1725.23644    30.00000           0    99.00000    99.00000    20.16045         626          34   509.62506     1.37206           1  1236.11352   424.05753    26.23355     0.00003     0.03705     1.00148 ztf_20180602261644_000626_zg_c09_o_q3_sciimg.fits
 58271.26212        ztfg    77.37363  1677.91279    30.00000           0    99.00000    99.00000    20.19065         626          34   509.62506     1.37206           1  1236.26223   423.89572    26.23962     0.00003     0.03494     1.00136 ztf_20180602262106_000626_zg_c09_o_q3_sciimg.fits
 58271.26257        ztfg  1872.08005  1746.67982    30.00000           0    99.00000    99.00000    20.14704         626          34   509.62506     1.37206           1  1236.05620   423.55137    26.23161     0.00003     0.03341     1.00157 ztf_20180602262569_000626_zg_c09_o_q3_sciimg.fits
 58271.26303        ztfg   704.94342  1713.60696    30.00000           0    99.00000    99.00000    20.16780         626          34   509.62506     1.37206           1  1235.70995   423.37368    26.21798     0.00004     0.03937     1.00147 ztf_20180602263021_000626_zg_c09_o_q3_sciimg.fits
 58271.26348        ztfg  1644.35755  1718.92989    30.00000           0    99.00000    99.00000    20.16443         626          34   509.62506     1.37206           1  1236.15785   423.42057    26.23232     0.00003     0.03624     1.00323 ztf_20180602263484_000626_zg_c09_o_q3_sciimg.fits
 58271.26394        ztfg   980.87255  1858.61669    30.00000           0    99.00000    99.00000    20.07960         626          34   509.62506     1.37206           1  1236.62781   423.39285    26.23817     0.00003     0.03641     1.00144 ztf_20180602263935_000626_zg_c09_o_q3_sciimg.fits
 58271.26440        ztfg   776.17928  1927.97478    30.00000           0    99.00000    99.00000    20.03982         626          34   509.62506     1.37206           1  1236.53319   423.20955    26.22582     0.00003     0.03636     1.00106 ztf_20180602264387_000626_zg_c09_o_q3_sciimg.fits
 58271.26485        ztfg  2460.81767  1772.45183    30.00000           0    99.00000    99.00000    20.13114         626          34   509.62506     1.37206           1  1236.18531   422.97817    26.24579     0.00003     0.03588     1.00114 ztf_20180602264850_000626_zg_c09_o_q3_sciimg.fits
 58271.26531        ztfg     4.74046  1832.98003    30.00000           0    99.00000    99.00000    20.09468         626          34   509.62506     1.37206           1  1236.83505   422.74897    26.22892     0.00003     0.03817     1.00143 ztf_20180602265301_000626_zg_c09_o_q3_sciimg.fits
 58271.26576        ztfg  2473.32565  2018.01136    30.00000           0    99.00000    99.00000    19.99027         626          34   509.62506     1.37206           1  1236.99494   422.56382    26.22821     0.00004     0.03973     1.00138 ztf_20180602265764_000626_zg_c09_o_q3_sciimg.fits
 58271.26623        ztfg -2123.80809  1703.53740    30.00000           0    99.00000    99.00000    20.17420         626          34   509.62506     1.37206           0  1236.88806   422.48609    26.22955     0.00003     0.03690     1.00317 ztf_20180602266215_000626_zg_c09_o_q3_sciimg.fits
 58271.26668        ztfg  1084.74335  1769.49960    30.00000           0    99.00000    99.00000    20.13295         626          34   509.62506     1.37206           1  1236.66426   422.26213    26.22254     0.00003     0.03628     1.00137 ztf_20180602266678_000626_zg_c09_o_q3_sciimg.fits
 58271.26714        ztfg   812.65506  1730.27218    30.00000           0    99.00000    99.00000    20.15729         626          34   509.62506     1.37206           1  1237.15307   422.15510    26.22654     0.00004     0.04228     1.00129 ztf_20180602267130_000626_zg_c09_o_q3_sciimg.fits
 58271.26759        ztfg  2065.90303  1810.60171    30.00000           0    99.00000    99.00000    20.10802         626          34   509.62506     1.37206           1  1237.37779   421.99749    26.23708     0.00003     0.03703     1.00134 ztf_20180602267593_000626_zg_c09_o_q3_sciimg.fits
 58271.26806        ztfg -1802.99028  1769.98506    30.00000           0    99.00000    99.00000    20.13265         626          34   509.62506     1.37206           1  1237.20123   421.81885    26.22709     0.00003     0.03482     1.00137 ztf_20180602268044_000626_zg_c09_o_q3_sciimg.fits
 58271.26851        ztfg -1475.73629  1702.28102    30.00000           0    99.00000    99.00000    20.17500         626          34   509.62506     1.37206           1  1236.83435   421.59623    26.23787     0.00004     0.04116     1.00297 ztf_20180602268507_000626_zg_c09_o_q3_sciimg.fits
 58271.26896        ztfg  2993.52811  1919.27838    30.00000           0    99.00000    99.00000    20.04473         626          34   509.62506     1.37206           0  1237.31018   421.44023    26.22211     0.00003     0.03846     1.00145 ztf_20180602268958_000626_zg_c09_o_q3_sciimg.fits
 58271.26942        ztfg  1428.98505  1993.57078    30.00000           0    99.00000    99.00000    20.00350         626          34   509.62506     1.37206           1  1237.52425   421.40348    26.22804     0.00003     0.03708     1.00144 ztf_20180602269410_000626_zg_c09_o_q3_sciimg.fits
 58271.26987        ztfg -3194.40708  1821.84419    30.00000           0    99.00000    99.00000    20.10130         626          34   509.62506     1.37206           0  1237.45123   421.13869    26.23226     0.00003     0.03598     1.00135 ztf_20180602269873_000626_zg_c09_o_q3_sciimg.fits
 58271.27034        ztfg  2640.46266  1901.71637    30.00000           0    99.00000    99.00000    20.05471         626          34   509.62506     1.37206           0  1237.29551   421.09633    26.22704     0.00004     0.04020     1.00138 ztf_20180602270324_000626_zg_c09_o_q3_sciimg.fits
 58271.27079        ztfg  1237.21717  1908.96527    30.00000           0    99.00000    99.00000    20.05058         626          34   509.62506     1.37206           1  1237.59065   420.81435    26.21563     0.00003     0.03312     1.00155 ztf_20180602270787_000626_zg_c09_o_q3_sciimg.fits
 58271.27125        ztfg   122.32211  3896.98555    30.00000          40    99.00000    99.00000    19.27575         626          34   509.62506     1.37206           0  1236.84297   419.99647    26.25099     0.00012     0.04151     1.00150 ztf_20180602271238_000626_zg_c09_o_q3_sciimg.fits
 58271.27170        ztfg  4323.66380  3859.14334    30.00000          40    99.00000    99.00000    19.28635         626          34   509.62506     1.37206           0  1236.95186   419.84634    26.23767     0.00008     0.03713     1.00137 ztf_20180602271701_000626_zg_c09_o_q3_sciimg.fits
 58271.27216        ztfg  2042.79194  2721.04146    30.00000          32    99.00000    99.00000    19.66574         626          34   509.62506     1.37206           1  1237.05312   420.18075    26.20841     0.00005     0.04384     1.00160 ztf_20180602272153_000626_zg_c09_o_q3_sciimg.fits
 58271.27262        ztfg   -62.16409  2282.82992    30.00000           0    99.00000    99.00000    19.85639         626          34   509.62506     1.37206           1  1237.76137   420.38371    26.23364     0.00003     0.03730     1.00304 ztf_20180602272604_000626_zg_c09_o_q3_sciimg.fits
 58271.27307        ztfg  2529.32400  2031.61178    30.00000           0    99.00000    99.00000    19.98297         626          34   509.62506     1.37206           0  1238.05076   419.98471    26.22014     0.00004     0.03863     1.00136 ztf_20180602273067_000626_zg_c09_o_q3_sciimg.fits
 58271.27399        ztfg  3082.97922  2536.18362    30.00000          32    99.00000    99.00000    19.74212         626          34   509.62506     1.37206           0  1237.30689   419.46471    26.22229     0.00006     0.04611     1.00130 ztf_20180602273981_000626_zg_c09_o_q3_sciimg.fits
 58271.27444        ztfg  -247.89447  2493.05697    30.00000          32    99.00000    99.00000    19.76074         626          34   509.62506     1.37206           1  1237.60812   419.50746    26.22768     0.00003     0.03519     1.00290 ztf_20180602274444_000626_zg_c09_o_q3_sciimg.fits
 58271.27490        ztfg  1334.32516  2176.54787    30.00000           0    99.00000    99.00000    19.90815         626          34   509.62506     1.37206           1  1237.83016   419.33846    26.22711     0.00004     0.04160     1.00164 ztf_20180602274896_000626_zg_c09_o_q3_sciimg.fits
 58271.27536        ztfg  2908.71125  2064.13069    30.00000           0    99.00000    99.00000    19.96573         626          34   509.62506     1.37206           0  1237.81958   419.15318    26.21746     0.00003     0.03258     1.00136 ztf_20180602275347_000626_zg_c09_o_q3_sciimg.fits
 58271.27581        ztfg  1343.69181  2393.88582    30.00000          32    99.00000    99.00000    19.80482         626          34   509.62506     1.37206           1  1237.16742   418.84690    26.22882     0.00003     0.03506     1.00141 ztf_20180602275810_000626_zg_c09_o_q3_sciimg.fits
 58271.27627        ztfg  -724.10464  2401.77179    30.00000          32    99.00000    99.00000    19.80125         626          34   509.62506     1.37206           1  1237.27554   418.73806    26.22451     0.00005     0.04276     1.00147 ztf_20180602276262_000626_zg_c09_o_q3_sciimg.fits
 58271.27672        ztfg  1556.10378  2625.30908    30.00000          32    99.00000    99.00000    19.70462         626          34   509.62506     1.37206           1  1237.46275   418.53074    26.24406     0.00005     0.04232     1.00137 ztf_20180602276725_000626_zg_c09_o_q3_sciimg.fits
 58271.27719        ztfg -3483.59222  2402.39509    30.00000          32    99.00000    99.00000    19.80096         626          34   509.62506     1.37206           0  1237.36852   418.41073    26.20687     0.00004     0.03882     1.00133 ztf_20180602277188_000626_zg_c09_o_q3_sciimg.fits
 58271.27810        ztfg  5400.62316  2398.90676    30.00000          32    99.00000    99.00000    19.80254         626          34   509.62506     1.37206           0  1236.92286   417.81860    26.22133     0.00004     0.03836     1.00127 ztf_20180602278102_000626_zg_c09_o_q3_sciimg.fits
 58271.27902        ztfg   687.04193  2585.49292    30.00000          32    99.00000    99.00000    19.72122         626          34   509.62506     1.37206           1  1237.12519   417.73507    26.21727     0.00005     0.04231     1.00136 ztf_20180602279016_000626_zg_c09_o_q3_sciimg.fits
 58271.27948        ztfg  1081.40989  2362.11298    30.00000          32    99.00000    99.00000    19.81932         626          34   509.62506     1.37206           1  1236.57323   417.54551    26.22006     0.00005     0.04551     1.00149 ztf_20180602279468_000626_zg_c09_o_q3_sciimg.fits
 58271.27993        ztfg    56.76972  2276.00850    30.00000          32    99.00000    99.00000    19.85964         626          34   509.62506     1.37206           1  1236.47589   417.20359    26.23336     0.00004     0.03966     1.00165 ztf_20180602279931_000626_zg_c09_o_q3_sciimg.fits
 58271.28039        ztfg  3976.20609  2371.64469    30.00000           0    99.00000    99.00000    19.81495         626          34   509.62506     1.37206           0  1236.67529   417.14124    26.20406     0.00004     0.04204     1.00123 ztf_20180602280382_000626_zg_c09_o_q3_sciimg.fits
 58271.28084        ztfg  4846.39610  2275.73702    30.00000           0    99.00000    99.00000    19.85977         626          34   509.62506     1.37206           0  1236.77674   417.02034    26.21163     0.00003     0.03580     1.00128 ztf_20180602280833_000626_zg_c09_o_q3_sciimg.fits
 58271.28130        ztfg -1987.89388  2372.18242    30.00000           0    99.00000    99.00000    19.81470         626          34   509.62506     1.37206           1  1236.17218   416.88337    26.21171     0.00004     0.04136     1.00200 ztf_20180602281296_000626_zg_c09_o_q3_sciimg.fits
 58271.28176        ztfg  3441.07280  2574.43314    30.00000          32    99.00000    99.00000    19.72587         626          34   509.62506     1.37206           0  1236.38130   416.57781    26.22261     0.00005     0.04462     1.00098 ztf_20180602281748_000626_zg_c09_o_q3_sciimg.fits
 58271.28221        ztfg  2613.35699  2678.07611    30.00000          32    99.00000    99.00000    19.68302         626          34   509.62506     1.37206           0  1236.39831   416.39566    26.22065     0.00004     0.04031     1.00132 ztf_20180602282211_000626_zg_c09_o_q3_sciimg.fits
 58271.28267        ztfg  3084.08624  2372.80272    30.00000          32    99.00000    99.00000    19.81442         626          34   509.62506     1.37206           0  1236.51501   416.22371    26.23288     0.00004     0.04004     1.00133 ztf_20180602282662_000626_zg_c09_o_q3_sciimg.fits
 58271.28313        ztfg  2320.49038  2454.95108    30.00000          32    99.00000    99.00000    19.77747         626          34   509.62506     1.37206           1  1235.93588   416.03223    26.22142     0.00005     0.04135     1.00137 ztf_20180602283125_000626_zg_c09_o_q3_sciimg.fits
 58271.28359        ztfg -1247.72640  2518.86305    30.00000          32    99.00000    99.00000    19.74956         626          34   509.62506     1.37206           1  1236.18747   415.77179    26.21487     0.00006     0.04840     1.00134 ztf_20180602283576_000626_zg_c09_o_q3_sciimg.fits
 58272.18727        ztfr  1346.30233   988.42421    30.00000           0    99.00000    99.00000    20.76522         626          34   -22.65673     1.36254           1  1232.40544   477.36084    26.27500     0.00001     0.02527     1.00155 ztf_20180603187257_000626_zr_c09_o_q3_sciimg.fits
 58272.22845        ztfg  1484.58096   889.03710    30.00000           0    99.00000    99.00000    20.88028         626          34   509.62506     1.37206           1  1233.38055   466.48612    26.32500     0.00002     0.02822     1.00150 ztf_20180603228438_000626_zg_c09_o_q3_sciimg.fits
 58272.22939        ztfg  1734.24257   849.46347    30.00000           0    99.00000    99.00000    20.92971         626          34   509.62506     1.37206           1  1233.85950   466.16644    26.32500     0.00002     0.02741     1.00153 ztf_20180603229375_000626_zg_c09_o_q3_sciimg.fits
 58273.23983        ztfg -2372.80948   936.25651    30.00000           0    99.00000    99.00000    20.82409         626          34   509.62506     1.37206           0  1233.59072   464.03702    26.32500     0.00002     0.02882     1.00133 ztf_20180604239803_000626_zg_c09_o_q3_sciimg.fits
 58274.19752        ztfr   714.33422  1032.67926    30.00000           0    99.00000    99.00000    20.71766         626          34   -22.65673     1.36254           1  1228.88504   482.35643    26.27500     0.00001     0.02513     1.00132 ztf_20180605197500_000626_zr_c09_o_q3_sciimg.fits
 58274.23370        ztfg  1618.40829   733.19176    30.00000           0    99.00000    99.00000    21.08953         626          34   509.62506     1.37206           1  1236.22247   470.12675    26.32500     0.00001     0.02546     1.00152 ztf_20180605233681_000626_zg_c09_o_q3_sciimg.fits
 58274.36437        ztfi  5023.36865  4717.54639    30.00000         512    99.00000    99.00000    19.06828         626          34    85.75988     1.77058           0  1245.35759   406.56886    25.46729     0.00001     0.03852     1.00113 ztf_20180605364363_000626_zi_c09_o_q3_sciimg.fits
 58276.19670        ztfr   508.59079   915.33486    30.00000           0    99.00000    99.00000    20.84862         626          34   -22.65673     1.36254           1  1230.12908   243.17530    26.27500     0.00002     0.02684     1.00141 ztf_20180607196690_000626_zr_c09_o_q3_sciimg.fits
 58276.19765        ztfr -1203.72847   897.46911    30.00000           0    99.00000    99.00000    20.87003         626          34   -22.65673     1.36254           1  1231.34979   243.43679    26.27500     0.00001     0.02275     1.00143 ztf_20180607197627_000626_zr_c09_o_q3_sciimg.fits
 58276.21212        ztfg -1655.36129   700.84073    30.00000           0    99.00000    99.00000    21.13853         626          34   509.62506     1.37206           1  1233.80441   266.01392    26.32500     0.00001     0.02499     1.00165 ztf_20180607212083_000626_zg_c09_o_q3_sciimg.fits
 58276.21304        ztfg  -917.57881   807.57606    30.00000           0    99.00000    99.00000    20.98462         626          34   509.62506     1.37206           1  1234.34860   265.70452    26.32500     0.00001     0.02167     1.00144 ztf_20180607213032_000626_zg_c09_o_q3_sciimg.fits
 58277.21697        ztfg  -368.26090   924.53286    30.00000           0    99.00000    99.00000    20.83777         626          34   509.62506     1.37206           1  1233.35466   291.51432    26.32500     0.00002     0.02813     1.00157 ztf_20180608216956_000626_zg_c09_o_q3_sciimg.fits
 58277.24450        ztfr   607.08036  1124.35534    30.00000           0    99.00000    99.00000    20.62532         626          34   -22.65673     1.36254           1  1237.00645   286.31667    26.27500     0.00001     0.02336     1.00135 ztf_20180608244479_000626_zr_c09_o_q3_sciimg.fits
 58278.17368        ztfi -4886.05212  2053.29824    30.00000           0    99.00000    99.00000    19.97144         626          34    85.75988     1.77058           1  1232.07086   313.59800    25.74852     0.00000     0.02017     1.00140 ztf_20180609173657_000626_zi_c09_o_q3_sciimg.fits
 58278.21109        ztfg  -388.25096  1124.17407    30.00000           0    99.00000    99.00000    20.62549         626          34   509.62506     1.37206           1  1236.20369   299.70989    26.32500     0.00002     0.03110     1.00333 ztf_20180609211076_000626_zg_c09_o_q3_sciimg.fits
 58278.23431        ztfr  -743.85893  1104.17560    30.00000           0    99.00000    99.00000    20.64498         626          34   -22.65673     1.36254           1  1237.56030   297.00012    26.27500     0.00002     0.02765     1.00139 ztf_20180609234282_000626_zr_c09_o_q3_sciimg.fits
 58279.17058        ztfr   964.38206  1306.91146    30.00000           0    99.00000    99.00000    20.46196         626          34   -22.65673     1.36254           1  1229.67932   328.03159    26.27500     0.00001     0.02580     1.00119 ztf_20180610170509_000626_zr_c09_o_q3_sciimg.fits
 58279.21625        ztfg  -181.96768   870.95906    30.00000           0    99.00000    99.00000    20.90258         626          34   509.62506     1.37206           1  1234.59328   314.97422    26.32500     0.00001     0.02568     1.00124 ztf_20180610216192_000626_zg_c09_o_q3_sciimg.fits
 58279.21718        ztfg   -68.00832   830.47516    30.00000           0    99.00000    99.00000    20.95426         626          34   509.62506     1.37206           1  1233.75251   314.50976    26.32500     0.00001     0.02567     1.00154 ztf_20180610217164_000626_zg_c09_o_q3_sciimg.fits
 58280.20278        ztfr  1398.55420  1076.58437    30.00000           0    99.00000    99.00000    20.67245         626          34   -22.65673     1.36254           1  1233.11456   328.99405    26.27500     0.00002     0.02647     1.00136 ztf_20180611202720_000626_zr_c09_o_q3_sciimg.fits
 58280.22916        ztfg    39.61671   805.75811    30.00000           0    99.00000    99.00000    20.98706         626          34   509.62506     1.37206           1  1235.93671   325.60198    26.32500     0.00001     0.02573     1.00147 ztf_20180611229132_000626_zg_c09_o_q3_sciimg.fits
 58281.19353        ztfr  4798.79555  1245.24416    30.00000        1024    99.00000    99.00000    20.51444         626          34   -22.65673     1.36254           0  1233.41544   389.41698    26.27500     0.00002     0.02740     1.00145 ztf_20180612193507_000626_zr_c09_o_q3_sciimg.fits
 58281.23288        ztfg  -706.37495   840.93194    30.00000           0    99.00000    99.00000    20.94067         626          34   509.62506     1.37206           1  1238.49576   372.98851    26.32500     0.00001     0.02552     1.00144 ztf_20180612232870_000626_zg_c09_o_q3_sciimg.fits
 58282.18664        ztfi  2990.06239  2032.26006    30.00000           0    99.00000    99.00000    19.98263         626          34    85.75988     1.77058           1  1231.58512   408.91348    25.74841     0.00001     0.02832     1.00171 ztf_20180613186620_000626_zi_c09_o_q3_sciimg.fits
 58282.19191        ztfr  6004.95022  1116.17143    30.00000        1024    20.55373     0.20181         NaN         626          34   -22.65673     1.36254           0  1233.42042   414.78581    26.27500     0.00002     0.02984     1.00332 ztf_20180613191898_000626_zr_c09_o_q3_sciimg.fits
 58282.19285        ztfr  3775.61404  1258.34711    30.00000           0    99.00000    99.00000    20.50307         626          34   -22.65673     1.36254           0  1233.75193   414.44242    26.27500     0.00001     0.02633     1.00141 ztf_20180613192824_000626_zr_c09_o_q3_sciimg.fits
 58282.25851        ztfg  -985.88032   904.88802    30.00000           0    99.00000    99.00000    20.86109         626          34   509.62506     1.37206           1  1238.93868   397.64241    26.32500     0.00002     0.02900     1.00134 ztf_20180613258449_000626_zg_c09_o_q3_sciimg.fits
 58282.25942        ztfg   -63.47119   901.79227    30.00000           0    99.00000    99.00000    20.86481         626          34   509.62506     1.37206           1  1239.60192   397.26752    26.32500     0.00002     0.02792     1.00143 ztf_20180613259421_000626_zg_c09_o_q3_sciimg.fits
 58283.21266        ztfr  1332.02292   928.27784    30.00000           0    99.00000    99.00000    20.83338         626          34   -22.65673     1.36254           1  1236.63825   324.04648    26.27500     0.00002     0.02705     1.00148 ztf_20180614212650_000626_zr_c09_o_q3_sciimg.fits
 58283.25475        ztfg   940.37771   894.09694    30.00000           0    99.00000    99.00000    20.87411         626          34   509.62506     1.37206           1  1239.09122   310.29154    26.32500     0.00001     0.02438     1.00145 ztf_20180614254734_000626_zg_c09_o_q3_sciimg.fits
 58284.20678        ztfr   -84.80453  1018.90892    30.00000           0    99.00000    99.00000    20.73224         626          34   -22.65673     1.36254           1  1234.47443   333.38175    26.27500     0.00002     0.02612     1.00142 ztf_20180615206759_000626_zr_c09_o_q3_sciimg.fits
 58284.21331        ztfg -1964.41785   989.67476    30.00000           0    99.00000    99.00000    20.76384         626          34   509.62506     1.37206           1  1234.55213   336.39240    26.32500     0.00002     0.02987     1.00128 ztf_20180615213287_000626_zg_c09_o_q3_sciimg.fits
 58285.21490        ztfg         -19436.44503 48842.50546    30.00000          28    99.00000    99.00000    16.53058         626          34   509.62506     1.37206           0  1233.87554   353.08326    26.32500     0.00812     0.04183     1.00052 ztf_20180616214850_000626_zg_c09_o_q3_sciimg.fits
 58286.18411        ztfg -1511.40251   755.89144    30.00000          64    99.00000    99.00000    21.05643        1671           9  1578.36328     1.00000           0   445.61524  2707.34360    26.29465     0.00002     0.03187     1.00140 ztf_20180617184109_001671_zg_c03_o_q2_sciimg.fits
 58288.18502        ztfi  -726.96210  3479.64210    30.00000           0    99.00000    99.00000    19.39874         626          34    85.75988     1.77058           1  1230.93225   405.43495    25.75824     0.00001     0.02872     1.00132 ztf_20180619184965_000626_zi_c09_o_q3_sciimg.fits
 58288.19512        ztfg   352.75597  1202.70510    30.00000           0    99.00000    99.00000    20.55218         626          34   509.62506     1.37206           1  1232.96911   409.21940    26.27539     0.00002     0.03370     1.00147 ztf_20180619195104_000626_zg_c09_o_q3_sciimg.fits
 58292.17764        ztfi  3858.72958  2392.20186    30.00000         128    99.00000    99.00000    19.80558         626          34    85.75988     1.77058           1  1234.54324   266.85031    25.76157     0.00001     0.02316     1.00145 ztf_20180623177627_000626_zi_c09_o_q3_sciimg.fits
 58292.19346        ztfg   324.95484  1830.50291    30.00000         128    99.00000    99.00000    20.09615         626          34   509.62506     1.37206           1  1237.94987   257.85547    26.27995     0.00003     0.03748     1.00113 ztf_20180623193449_000626_zg_c09_o_q3_sciimg.fits
 58292.23525        ztfr  2493.76379  1679.27371    30.00000         128    99.00000    99.00000    20.18977         626          34   -22.65673     1.36254           1  1238.21344   239.99197    26.29567     0.00002     0.02689     1.00093 ztf_20180623235255_000626_zr_c09_o_q3_sciimg.fits
 58295.17560        ztfg  -488.85386  2246.68640    30.00000         128    99.00000    99.00000    19.87372         626          34   509.62506     1.37206           1  1232.27508   325.08125    26.29179     0.00004     0.03782     1.00142 ztf_20180626175532_000626_zg_c09_o_q3_sciimg.fits
 58295.23429        ztfr  1127.08262  1747.15810    30.00000         128    99.00000    99.00000    20.14674         626          34   -22.65673     1.36254           1  1237.07108   293.89034    26.26464     0.00002     0.02873     1.00122 ztf_20180626234294_000626_zr_c09_o_q3_sciimg.fits
 58298.17675        ztfg  -936.03561  2408.16226    30.00000          32    99.00000    99.00000    19.79836         626          34   509.62506     1.37206           1  1224.96369   354.58279    26.30067     0.00005     0.04027     1.00323 ztf_20180629176736_000626_zg_c09_o_q3_sciimg.fits
 58298.25571        ztfr  1485.64514  1804.92524    30.00000           0    99.00000    99.00000    20.11143         626          34   -22.65673     1.36254           1  1231.69594   313.10661    26.25059     0.00002     0.02884     1.00155 ztf_20180629255694_000626_zr_c09_o_q3_sciimg.fits
 58301.17654        ztfr -1304.71592  1523.45464    30.00000           0    99.00000    99.00000    20.29550         626          34   -22.65673     1.36254           1  1228.53359   412.75061    26.27343     0.00001     0.02548     1.00137 ztf_20180702176528_000626_zr_c09_o_q3_sciimg.fits
 58301.25725        ztfg  -148.42294  1772.72498    30.00000           0    99.00000    99.00000    20.13097         626          34   509.62506     1.37206           1  1232.03602   196.58935    26.18382     0.00003     0.03898     1.00131 ztf_20180702257234_000626_zg_c09_o_q3_sciimg.fits
 58304.17964        ztfr   306.08849  1155.53295    30.00000           0    99.00000    99.00000    20.59562         626          34   -22.65673     1.36254           1  1228.68783   255.27583    26.23205     0.00001     0.02462     1.00137 ztf_20180705179630_000626_zr_c09_o_q3_sciimg.fits
 58304.19869        ztfg  -783.11569   911.53326    30.00000           0    99.00000    99.00000    20.85314         626          34   509.62506     1.37206           1  1226.93463   242.25838    26.17782     0.00002     0.02883     1.00330 ztf_20180705198692_000626_zg_c09_o_q3_sciimg.fits
 58307.17527        ztfr  1992.76708  1209.84324    30.00000           0    99.00000    99.00000    20.54575         626          34   -22.65673     1.36254           1  1229.20224   336.98399    26.16638     0.00002     0.02892     1.00122 ztf_20180708175255_000626_zr_c09_o_q3_sciimg.fits
 58307.22747        ztfg -1481.78362  1176.41700    30.00000           0    99.00000    99.00000    20.57617         626          34   509.62506     1.37206           1  1231.86090   300.80157    26.00791     0.00002     0.03165     1.00132 ztf_20180708227454_000626_zg_c09_o_q3_sciimg.fits
 58319.21047        ztfr  6625.81136  2438.18261    30.00000         128    99.00000    99.00000    19.78491         626          34   -22.65673     1.36254           0  1227.07774   228.50849    26.18762     0.00002     0.03199     1.00131 ztf_20180720210012_000626_zr_c09_o_q3_sciimg.fits
 58333.18286        ztfg  -686.63830  1729.14763    30.00000           0    99.00000    99.00000    20.15799         626          34   509.62506     1.37206           1  1189.37715   364.51873    26.04467     0.00004     0.04052     1.00132 ztf_20180803182847_000626_zg_c09_o_q3_sciimg.fits
 58336.17730        ztfg  -611.25869  1269.84331    30.00000           0    99.00000    99.00000    20.49320         626          34   509.62506     1.37206           1  1234.71063   270.27104    26.14039     0.00003     0.03540     1.00141 ztf_20180806177303_000626_zg_c09_o_q3_sciimg.fits
 58336.19918        ztfr  -623.26973  1625.93529    30.00000         512    99.00000    99.00000    20.22482         626          34   -22.65673     1.36254           1  1238.78411   258.55574    26.23181     0.00002     0.02795     1.00132 ztf_20180806199155_000626_zr_c09_o_q3_sciimg.fits
