index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
159,626,9,2,ZTF_r,1226252603415,0,1.4686,286.167,4.85566,26.3546,1.88495e-05,0.0299284,0.108902,2.97919e-05,290,30.0,0.113152,0.071589,20.8514,26.3546,1,2458980.7526042,626120234,6745.04823460689,169.08345957864105,152.070089853549,11.7438402241729,6502.55770705768,57.7352768309382,113.385665864355,1.03106498644123,1.74641014629453,16.9550003051758,0.0750000029802322,7.68499994277954,0.556999981403351,2458155.941539,2458184.848206,0,6745.945141291462,16.78199298714783,0.027212482197770543,False,19.036922176035915,16.78199298714783,0.027212482197770543
162,626,9,2,ZTF_r,1232256063415,0,1.6853,286.256,6.29474,26.3465,1.46631e-05,0.0264324,0.112067,2.3081e-05,295,30.0,0.086776,0.071009,20.6061,26.3465,1,2458986.7560648,626120234,21195.5035421295,643.1153519256287,288.503208724899,61.9272749597428,19964.9443701655,80.8860993883215,248.490279184879,1.03285141188317,1.74641014629453,16.9550003051758,0.0750000029802322,7.68499994277954,0.556999981403351,2458155.941539,2458184.848206,0,21196.40044881407,15.530844710643441,0.03294098633736281,False,17.57835279708373,15.530844710643441,0.03294098633736281
164,626,9,2,ZTF_r,1237228613415,0,1.3326,288.218,6.07663,26.3696,1.59739e-05,0.0276789,0.105651,2.50863e-05,294,30.0,0.102007,0.088447,20.6838,26.3696,1,2458991.7286111,626120234,25592.6327767477,824.4051258052174,320.622675290177,86.2045722989157,24104.7084093628,86.3191456080992,281.13177947263,1.03092203746645,1.74641014629453,16.9550003051758,0.0750000029802322,7.68499994277954,0.556999981403351,2458155.941539,2458184.848206,0,25593.529683432273,15.349274537692388,0.034971989255008114,False,17.331823280718794,15.349274537692388,0.034971989255008114
168,626,9,2,ZTF_r,1243249963415,0,1.4751,282.428,6.3368,26.3286,1.41866e-05,0.0262468,0.118156,2.21631e-05,298,30.0,0.092142,0.077822,20.6012,26.3286,1,2458997.7499653,626120234,22865.1372436799,643.8023697584233,303.684199052886,59.0870497956985,21958.7972911261,83.6242495752278,264.357422237818,1.02951351193983,1.74641014629453,16.9550003051758,0.0750000029802322,7.68499994277954,0.556999981403351,2458155.941539,2458184.848206,0,22866.03415036447,15.430622880564975,0.03056831929185145,False,17.559293561815352,15.430622880564975,0.03056831929185145
172,626,9,2,ZTF_r,1255172313415,0,2.7732,301.575,7.797,26.3816,1.84525e-05,0.0296069,0.125887,2.88965e-05,294,30.0,0.0921,0.069871,20.0621,26.3816,1,2459009.6723148,626120234,12312.5460493127,183.9444867266006,184.654682379506,6.15019467172502,12743.1052001952,85.1244480765399,150.707946268935,1.08112386849293,1.74641014629453,16.9550003051758,0.0750000029802322,7.68499994277954,0.556999981403351,2458155.941539,2458184.848206,0,12313.44295599727,16.15565124303167,0.016218739953783774,False,18.9724580504667,16.15565124303167,0.016218739953783774
176,626,9,2,ZTF_r,1258227623415,0,1.4933,299.877,6.31311,26.3843,1.31477e-05,0.0250457,0.114989,2.07501e-05,296,30.0,0.090361,0.069872,20.6463,26.3843,1,2459012.7276273,626120234,12649.2268757475,313.78360021334146,215.690122548171,23.1357419246487,12253.0246849622,71.9925501539735,171.344805605712,1.0368311415667,1.74641014629453,16.9550003051758,0.0750000029802322,7.68499994277954,0.556999981403351,2458155.941539,2458184.848206,0,12650.12378243207,16.129063062156337,0.026930555037314254,False,18.395299385160847,16.129063062156337,0.026930555037314254
182,626,9,2,ZTF_r,1267241483415,0,1.9587,288.35,5.7799,26.3353,1.54854e-05,0.027448,0.11688,2.4402e-05,298,30.0,0.108263,0.067105,20.6202,26.3353,1,2459021.7414815,626120234,7682.2967528654,152.12473026391223,152.697665367424,7.38877898500721,7608.59533186067,68.5804526287984,111.69129636167,1.04487581809674,1.74641014629453,16.9550003051758,0.0750000029802322,7.68499994277954,0.556999981403351,2458155.941539,2458184.848206,0,7683.193659549972,16.621445550046186,0.021496506136121987,False,19.13237543620842,16.621445550046186,0.021496506136121987
196,626,9,2,ZTF_r,1285215103415,0,1.7892,293.519,7.08337,26.3592,1.38992e-05,0.0259712,0.117509,2.18062e-05,299,30.0,0.086544,0.065048,20.4854,26.3592,1,2459039.7151042,626120234,3443.99568543675,80.23988551575472,86.8635014861933,3.30994261878772,3400.24524053208,65.0234297023823,52.6448097789964,1.04147259635897,1.74641014629453,16.9550003051758,0.0750000029802322,7.68499994277954,0.556999981403351,2458155.941539,2458184.848206,0,3444.892592121322,17.516260785897572,0.025288580521696233,False,19.850799238228984,17.516260785897572,0.025288580521696233
200,626,9,2,ZTF_r,1291207743415,0,1.4954,289.013,7.54242,26.3425,1.22491e-05,0.0243889,0.116723,1.91897e-05,298,30.0,0.088337,0.070455,20.4664,26.3425,1,2459045.7077431,626120234,2832.10933958316,73.63857214807045,76.0564612803351,3.16048194081515,2599.27175787886,64.6793675915697,40.4576930813731,1.03139269846981,1.74641014629453,16.9550003051758,0.0750000029802322,7.68499994277954,0.556999981403351,2458155.941539,2458184.848206,0,2833.006246267732,17.711881169843792,0.028220692378100928,False,19.92731159180115,17.711881169843792,0.028220692378100928
