3.7107e+03	1.1406e-16
3.7137e+03	1.1006e-16
3.7167e+03	9.5967e-17
3.7196e+03	4.4013e-17
3.7226e+03	4.1991e-17
3.7256e+03	6.1367e-17
3.7285e+03	7.2022e-17
3.7315e+03	6.2218e-17
3.7345e+03	6.5779e-17
3.7374e+03	6.9916e-17
3.7404e+03	8.6360e-17
3.7434e+03	5.7194e-17
3.7464e+03	4.4516e-17
3.7493e+03	1.7426e-17
3.7523e+03	1.8069e-18
3.7553e+03	5.4694e-17
3.7582e+03	4.3157e-17
3.7612e+03	4.1989e-17
3.7642e+03	4.7949e-17
3.7671e+03	2.5604e-17
3.7701e+03	3.0793e-17
3.7731e+03	3.4635e-17
3.7761e+03	3.8709e-17
3.7790e+03	4.9106e-17
3.7820e+03	2.5474e-17
3.7850e+03	2.8308e-17
3.7879e+03	2.5373e-17
3.7909e+03	4.4923e-17
3.7939e+03	2.7770e-17
3.7968e+03	4.3444e-17
3.7998e+03	2.6014e-17
3.8028e+03	4.7658e-17
3.8058e+03	6.0089e-17
3.8087e+03	5.3152e-17
3.8117e+03	5.5326e-17
3.8147e+03	6.0238e-17
3.8176e+03	3.7678e-17
3.8206e+03	3.8104e-17
3.8236e+03	7.3858e-17
3.8265e+03	5.2898e-17
3.8295e+03	5.2903e-17
3.8325e+03	7.2247e-17
3.8355e+03	7.0428e-17
3.8384e+03	6.1475e-17
3.8414e+03	6.5550e-17
3.8444e+03	8.3081e-17
3.8473e+03	1.0054e-16
3.8503e+03	5.5424e-17
3.8533e+03	7.7843e-17
3.8562e+03	7.6565e-17
3.8592e+03	8.4534e-17
3.8622e+03	5.1857e-17
3.8652e+03	6.6020e-17
3.8681e+03	8.0724e-17
3.8711e+03	9.7145e-17
3.8741e+03	8.6762e-17
3.8770e+03	1.0596e-16
3.8800e+03	1.1644e-16
3.8830e+03	1.1747e-16
3.8859e+03	9.3847e-17
3.8889e+03	8.1153e-17
3.8919e+03	1.0025e-16
3.8949e+03	7.9842e-17
3.8978e+03	1.1911e-16
3.9008e+03	1.4021e-16
3.9038e+03	1.1317e-16
3.9067e+03	1.0887e-16
3.9097e+03	1.3069e-16
3.9127e+03	9.9919e-17
3.9156e+03	1.3207e-16
3.9186e+03	1.1540e-16
3.9216e+03	9.9683e-17
3.9246e+03	1.0691e-16
3.9275e+03	1.3205e-16
3.9305e+03	1.1638e-16
3.9335e+03	1.2117e-16
3.9364e+03	1.3555e-16
3.9394e+03	1.7004e-16
3.9424e+03	1.4556e-16
3.9453e+03	1.3598e-16
3.9483e+03	1.1285e-16
3.9513e+03	1.0442e-16
3.9543e+03	1.3549e-16
3.9572e+03	1.3915e-16
3.9602e+03	1.4115e-16
3.9632e+03	1.2098e-16
3.9661e+03	1.0414e-16
3.9691e+03	1.1231e-16
3.9721e+03	1.1481e-16
3.9750e+03	9.0209e-17
3.9780e+03	8.2370e-17
3.9810e+03	1.0089e-16
3.9840e+03	1.0553e-16
3.9869e+03	1.3336e-16
3.9899e+03	1.0616e-16
3.9929e+03	8.2617e-17
3.9958e+03	7.9997e-17
3.9988e+03	1.0699e-16
4.0018e+03	9.1900e-17
4.0047e+03	8.2536e-17
4.0077e+03	7.8802e-17
4.0107e+03	1.0808e-16
4.0137e+03	1.1106e-16
4.0166e+03	8.8658e-17
4.0196e+03	9.8139e-17
4.0226e+03	9.0877e-17
4.0255e+03	1.0196e-16
4.0285e+03	7.8003e-17
4.0315e+03	9.0963e-17
4.0344e+03	1.1497e-16
4.0374e+03	1.0284e-16
4.0404e+03	1.0274e-16
4.0434e+03	1.0313e-16
4.0463e+03	1.0498e-16
4.0493e+03	9.1166e-17
4.0523e+03	8.4890e-17
4.0552e+03	8.3165e-17
4.0582e+03	9.6250e-17
4.0612e+03	1.1393e-16
4.0641e+03	1.1639e-16
4.0671e+03	1.1429e-16
