3.3000e+03	8.8038e-17
3.3047e+03	-3.9241e-19
3.3093e+03	4.7058e-17
3.3140e+03	-2.8509e-17
3.3187e+03	-4.9364e-17
3.3233e+03	-5.5578e-17
3.3280e+03	3.1337e-17
3.3327e+03	2.4153e-17
3.3373e+03	-6.4777e-17
3.3420e+03	7.9965e-18
3.3467e+03	8.7912e-17
3.3513e+03	8.5794e-17
3.3560e+03	5.4002e-17
3.3607e+03	-3.5895e-18
3.3653e+03	4.9665e-17
3.3700e+03	3.8893e-17
3.3747e+03	-4.4175e-17
3.3793e+03	-5.2774e-17
3.3840e+03	3.4747e-17
3.3886e+03	7.8819e-17
3.3933e+03	5.1135e-17
3.3980e+03	3.1458e-17
3.4026e+03	1.6773e-17
3.4073e+03	-1.7109e-18
3.4120e+03	2.9204e-17
3.4166e+03	3.4593e-17
3.4213e+03	4.1111e-17
3.4260e+03	2.7756e-17
3.4306e+03	1.0376e-17
3.4353e+03	4.7540e-18
3.4400e+03	-4.3325e-18
3.4446e+03	1.3906e-17
3.4493e+03	-8.6358e-19
3.4540e+03	4.4853e-18
3.4586e+03	-9.0968e-19
3.4633e+03	5.3109e-19
3.4680e+03	1.4992e-17
3.4726e+03	-7.5766e-18
3.4773e+03	-2.9052e-19
3.4820e+03	3.3138e-18
3.4866e+03	1.3392e-17
3.4913e+03	8.1252e-18
3.4960e+03	1.2545e-17
3.5006e+03	-2.9179e-18
3.5053e+03	-1.0118e-17
3.5100e+03	3.2474e-18
3.5146e+03	-5.3983e-18
3.5193e+03	9.1650e-18
3.5240e+03	9.1569e-19
3.5286e+03	-6.5942e-18
3.5333e+03	6.0744e-18
3.5380e+03	1.7245e-17
3.5426e+03	1.3002e-17
3.5473e+03	8.8814e-19
3.5520e+03	-3.8373e-19
3.5566e+03	1.3721e-17
3.5613e+03	1.6339e-17
3.5659e+03	2.3954e-17
3.5706e+03	1.7546e-17
3.5753e+03	7.2548e-18
3.5799e+03	1.0623e-17
3.5846e+03	1.7525e-17
3.5893e+03	1.2755e-17
3.5939e+03	4.6991e-18
3.5986e+03	1.0915e-17
3.6033e+03	3.1209e-17
3.6079e+03	2.6451e-17
3.6126e+03	1.5633e-17
3.6173e+03	1.8283e-17
3.6219e+03	1.1125e-17
3.6266e+03	1.5205e-17
3.6313e+03	2.6291e-17
3.6359e+03	2.0045e-17
3.6406e+03	9.3630e-18
3.6453e+03	4.4191e-18
3.6499e+03	9.3638e-18
3.6546e+03	2.3377e-17
3.6593e+03	2.0053e-17
3.6639e+03	1.8695e-17
3.6686e+03	8.3777e-18
3.6733e+03	2.7236e-18
3.6779e+03	6.8507e-18
3.6826e+03	2.2133e-17
3.6873e+03	2.4915e-17
3.6919e+03	2.9803e-17
3.6966e+03	1.5339e-17
3.7013e+03	6.9627e-18
3.7059e+03	4.1393e-18
3.7106e+03	5.3575e-18
3.7153e+03	1.3315e-17
3.7199e+03	8.2025e-18
3.7246e+03	2.3096e-17
3.7292e+03	1.9585e-17
3.7339e+03	2.1872e-17
3.7386e+03	2.1555e-17
3.7432e+03	4.1995e-18
3.7479e+03	1.2734e-17
3.7526e+03	1.8678e-17
3.7572e+03	1.1648e-17
3.7619e+03	2.9292e-18
3.7666e+03	1.4972e-18
3.7712e+03	4.0130e-18
3.7759e+03	1.4075e-17
3.7806e+03	1.2536e-17
3.7852e+03	1.6504e-17
3.7899e+03	1.4293e-17
3.7946e+03	7.4923e-18
3.7992e+03	4.5018e-18
3.8039e+03	3.9251e-18
3.8086e+03	8.3927e-18
3.8132e+03	1.4202e-17
3.8179e+03	1.8861e-17
3.8226e+03	1.2787e-17
3.8272e+03	1.1318e-17
3.8319e+03	1.6407e-17
3.8366e+03	6.3021e-18
3.8412e+03	2.9027e-19
3.8459e+03	1.8866e-18
3.8506e+03	1.0380e-17
3.8552e+03	6.7634e-18
3.8599e+03	1.0018e-17
3.8646e+03	1.4806e-17
3.8692e+03	1.7178e-18
3.8739e+03	-1.1371e-18
3.8786e+03	3.1061e-18
3.8832e+03	-1.1372e-18
3.8879e+03	5.1397e-18
3.8926e+03	1.3579e-17
3.8972e+03	4.3120e-18
3.9019e+03	-4.2179e-19
3.9065e+03	-1.8497e-18
3.9112e+03	3.7162e-18
3.9159e+03	1.9907e-17
3.9205e+03	7.9966e-18
3.9252e+03	5.3878e-18
3.9299e+03	5.5769e-18
3.9345e+03	1.0029e-17
3.9392e+03	2.2888e-18
3.9439e+03	3.0014e-18
3.9485e+03	2.2847e-17
3.9532e+03	2.2282e-17
3.9579e+03	1.4553e-17
3.9625e+03	1.9452e-17
3.9672e+03	1.8632e-17
3.9719e+03	1.0867e-17
3.9765e+03	1.5512e-17
3.9812e+03	2.0744e-17
3.9859e+03	2.5021e-17
3.9905e+03	1.8085e-17
3.9952e+03	1.3695e-17
3.9999e+03	9.9774e-18
4.0045e+03	1.4643e-17
4.0092e+03	9.9421e-18
4.0139e+03	1.6597e-17
4.0185e+03	2.4990e-17
4.0232e+03	1.6356e-17
4.0279e+03	1.9981e-17
4.0325e+03	3.3278e-17
4.0372e+03	2.3347e-17
4.0419e+03	1.9758e-17
4.0465e+03	3.1413e-17
4.0512e+03	3.8181e-17
4.0559e+03	3.4056e-17
4.0605e+03	2.6525e-17
4.0652e+03	2.1027e-17
4.0698e+03	3.2317e-17
4.0745e+03	3.6486e-17
4.0792e+03	2.6337e-17
4.0838e+03	4.2305e-17
4.0885e+03	3.5300e-17
4.0932e+03	4.6192e-17
4.0978e+03	4.3588e-17
4.1025e+03	4.1887e-17
4.1072e+03	3.3345e-17
4.1118e+03	2.6488e-17
4.1165e+03	3.2380e-17
4.1212e+03	2.2977e-17
4.1258e+03	2.2112e-17
4.1305e+03	3.5071e-17
4.1352e+03	2.5503e-17
4.1398e+03	2.6919e-17
4.1445e+03	2.7706e-17
4.1492e+03	2.1610e-17
4.1538e+03	1.5366e-17
4.1585e+03	1.5872e-17
4.1632e+03	2.0567e-17
4.1678e+03	2.4900e-17
4.1725e+03	2.3675e-17
4.1772e+03	1.8497e-17
4.1818e+03	1.7389e-17
4.1865e+03	1.4984e-17
4.1912e+03	2.0291e-17
4.1958e+03	2.8614e-17
4.2005e+03	2.2814e-17
4.2052e+03	2.0078e-17
4.2098e+03	2.8299e-17
4.2145e+03	2.3376e-17
4.2192e+03	1.6090e-17
4.2238e+03	9.2194e-18
4.2285e+03	1.5980e-17
4.2332e+03	1.1114e-17
4.2378e+03	4.9610e-18
4.2425e+03	1.2535e-17
4.2471e+03	1.0884e-17
4.2518e+03	3.1660e-18
4.2565e+03	6.8151e-18
4.2611e+03	1.2781e-17
4.2658e+03	4.7279e-18
4.2705e+03	1.3082e-17
4.2751e+03	1.9056e-17
4.2798e+03	7.1053e-18
4.2845e+03	5.7092e-18
4.2891e+03	1.2743e-17
4.2938e+03	1.6613e-17
4.2985e+03	2.0857e-17
4.3031e+03	2.2372e-17
4.3078e+03	2.4920e-17
4.3125e+03	1.5565e-17
4.3171e+03	8.7659e-18
4.3218e+03	1.4113e-17
4.3265e+03	2.1787e-17
4.3311e+03	1.9401e-17
4.3358e+03	1.3878e-17
4.3405e+03	1.2122e-17
4.3451e+03	1.0355e-17
4.3498e+03	1.9075e-17
4.3545e+03	1.9507e-17
4.3591e+03	1.9290e-17
4.3638e+03	1.0392e-17
4.3685e+03	2.4572e-18
4.3731e+03	4.0147e-18
4.3778e+03	9.2294e-18
4.3825e+03	1.6622e-17
4.3871e+03	1.2255e-17
4.3918e+03	6.0373e-18
4.3965e+03	5.2933e-18
4.4011e+03	3.7324e-18
4.4058e+03	1.2710e-17
4.4104e+03	1.6924e-17
4.4151e+03	9.2213e-18
4.4198e+03	1.3228e-17
4.4244e+03	1.6083e-17
4.4291e+03	1.4267e-17
4.4338e+03	1.3297e-17
4.4384e+03	9.2698e-18
4.4431e+03	1.5621e-18
4.4478e+03	6.9800e-18
4.4524e+03	4.2438e-18
4.4571e+03	2.7893e-18
4.4618e+03	2.6444e-18
4.4664e+03	2.1445e-18
4.4711e+03	1.6223e-17
4.4758e+03	1.8211e-17
4.4804e+03	1.0745e-17
4.4851e+03	5.5894e-18
4.4898e+03	1.2311e-17
4.4944e+03	2.4245e-17
4.4991e+03	1.6182e-17
4.5038e+03	1.5978e-17
4.5084e+03	9.2732e-18
4.5131e+03	7.9945e-18
4.5178e+03	6.5774e-18
4.5224e+03	1.9047e-17
4.5271e+03	2.0380e-17
4.5318e+03	1.3747e-17
4.5364e+03	2.7107e-18
4.5411e+03	9.3131e-18
4.5458e+03	2.0546e-17
4.5504e+03	2.3300e-17
4.5551e+03	9.1623e-18
4.5598e+03	1.3339e-17
4.5644e+03	2.4015e-17
4.5691e+03	1.9192e-17
4.5738e+03	2.0111e-17
4.5784e+03	1.8755e-17
4.5831e+03	2.2479e-17
4.5877e+03	2.2475e-17
4.5924e+03	2.1697e-17
4.5971e+03	2.6139e-17
4.6017e+03	2.7292e-17
4.6064e+03	2.4104e-17
4.6111e+03	1.9081e-17
4.6157e+03	1.7802e-17
4.6204e+03	3.1064e-17
4.6251e+03	3.5846e-17
4.6297e+03	3.3535e-17
4.6344e+03	2.1813e-17
4.6391e+03	2.6920e-17
4.6437e+03	3.2355e-17
4.6484e+03	2.2386e-17
4.6531e+03	3.2635e-17
4.6577e+03	4.1115e-17
4.6624e+03	3.7829e-17
4.6671e+03	3.1782e-17
4.6717e+03	3.6250e-17
4.6764e+03	3.8069e-17
4.6811e+03	4.3423e-17
4.6857e+03	4.4675e-17
4.6904e+03	3.5119e-17
4.6951e+03	3.5865e-17
4.6997e+03	4.3535e-17
4.7044e+03	5.0714e-17
4.7091e+03	4.0038e-17
4.7137e+03	3.6912e-17
4.7184e+03	4.4198e-17
4.7231e+03	4.4999e-17
4.7277e+03	4.6758e-17
4.7324e+03	4.3896e-17
4.7371e+03	4.4038e-17
4.7417e+03	4.2972e-17
4.7464e+03	4.5707e-17
4.7510e+03	3.9867e-17
4.7557e+03	3.7304e-17
4.7604e+03	2.8294e-17
4.7650e+03	2.9037e-17
4.7697e+03	3.7410e-17
4.7744e+03	3.4822e-17
4.7790e+03	2.5729e-17
4.7837e+03	2.8597e-17
4.7884e+03	3.3654e-17
4.7930e+03	3.4882e-17
4.7977e+03	3.5750e-17
4.8024e+03	3.2623e-17
4.8070e+03	2.3134e-17
4.8117e+03	2.3847e-17
4.8164e+03	2.8377e-17
4.8210e+03	1.7210e-17
4.8257e+03	2.3158e-17
4.8304e+03	2.1516e-17
4.8350e+03	1.9416e-17
