3.4500e+03	5.1014e-17
3.4547e+03	1.9205e-17
3.4594e+03	7.8969e-17
3.4641e+03	2.8137e-17
3.4688e+03	7.1433e-17
3.4734e+03	4.2890e-17
3.4781e+03	1.1236e-16
3.4828e+03	8.2270e-17
3.4875e+03	1.1236e-16
3.4922e+03	7.2701e-17
3.4969e+03	7.1716e-17
3.5016e+03	1.4893e-17
3.5063e+03	1.2305e-16
3.5109e+03	9.1661e-17
3.5156e+03	4.6420e-17
3.5203e+03	7.8372e-17
3.5250e+03	1.2003e-16
3.5297e+03	2.0509e-17
3.5344e+03	1.1879e-17
3.5391e+03	4.3638e-17
3.5438e+03	1.0555e-16
3.5484e+03	7.3534e-17
3.5531e+03	2.7347e-17
3.5578e+03	3.6252e-17
3.5625e+03	9.4480e-17
3.5672e+03	8.2987e-17
3.5719e+03	7.4830e-17
3.5766e+03	3.5106e-17
3.5813e+03	6.5058e-17
3.5859e+03	9.6983e-17
3.5906e+03	2.7988e-17
3.5953e+03	2.4530e-17
3.6000e+03	9.0859e-17
3.6047e+03	1.0593e-16
3.6094e+03	2.7804e-17
3.6141e+03	4.7647e-17
3.6188e+03	9.3400e-17
3.6234e+03	7.3451e-17
3.6281e+03	3.6590e-17
3.6328e+03	5.5748e-17
3.6375e+03	9.6850e-17
3.6422e+03	1.0395e-16
3.6469e+03	8.5373e-17
3.6516e+03	7.3001e-17
3.6563e+03	6.1658e-17
3.6610e+03	5.2275e-17
3.6656e+03	5.8741e-17
3.6703e+03	8.1855e-17
3.6750e+03	1.1605e-16
3.6797e+03	1.1059e-16
3.6844e+03	9.6013e-17
3.6891e+03	9.3294e-17
3.6938e+03	6.0307e-17
3.6985e+03	7.7597e-17
3.7031e+03	7.2600e-17
3.7078e+03	1.0066e-16
3.7125e+03	7.2013e-17
3.7172e+03	8.4105e-17
3.7219e+03	1.1275e-16
3.7266e+03	1.1445e-16
3.7313e+03	1.2948e-16
3.7360e+03	1.2737e-16
3.7406e+03	7.6535e-17
3.7453e+03	7.8975e-17
3.7500e+03	8.5546e-17
3.7547e+03	1.2050e-16
3.7594e+03	1.2382e-16
3.7641e+03	1.1834e-16
3.7688e+03	8.6858e-17
3.7735e+03	1.0681e-16
3.7781e+03	9.5384e-17
3.7828e+03	9.4159e-17
3.7875e+03	7.0561e-17
3.7922e+03	9.7335e-17
3.7969e+03	1.0538e-16
3.8016e+03	6.1282e-17
3.8063e+03	5.6536e-17
3.8110e+03	7.5596e-17
3.8157e+03	9.5693e-17
3.8203e+03	1.0514e-16
3.8250e+03	7.5744e-17
3.8297e+03	6.2826e-17
3.8344e+03	7.2585e-17
3.8391e+03	7.3056e-17
3.8438e+03	4.4789e-17
3.8485e+03	6.1043e-17
3.8532e+03	7.9234e-17
3.8578e+03	7.6179e-17
3.8625e+03	4.0805e-17
3.8672e+03	5.3991e-17
3.8719e+03	6.7671e-17
3.8766e+03	8.9220e-17
3.8813e+03	7.6973e-17
3.8860e+03	5.0045e-17
3.8907e+03	4.5695e-17
3.8953e+03	5.4343e-17
3.9000e+03	9.2550e-17
3.9047e+03	1.0014e-16
3.9094e+03	8.2774e-17
3.9141e+03	9.2141e-17
3.9188e+03	9.6444e-17
3.9235e+03	1.0855e-16
3.9282e+03	1.0193e-16
3.9328e+03	1.0423e-16
3.9375e+03	1.3264e-16
3.9422e+03	1.1757e-16
3.9469e+03	1.2296e-16
3.9516e+03	1.1893e-16
3.9563e+03	1.0187e-16
3.9610e+03	1.1023e-16
3.9657e+03	1.2626e-16
3.9703e+03	1.3422e-16
3.9750e+03	1.1882e-16
3.9797e+03	1.2855e-16
3.9844e+03	1.4885e-16
3.9891e+03	1.5396e-16
3.9938e+03	1.5709e-16
3.9985e+03	1.5520e-16
4.0032e+03	1.8867e-16
4.0079e+03	2.1245e-16
4.0125e+03	2.1192e-16
4.0172e+03	1.9585e-16
4.0219e+03	1.8221e-16
4.0266e+03	1.8934e-16
4.0313e+03	2.0542e-16
4.0360e+03	2.1372e-16
4.0407e+03	2.1264e-16
4.0454e+03	1.6579e-16
4.0500e+03	1.6639e-16
4.0547e+03	1.9754e-16
4.0594e+03	1.7898e-16
4.0641e+03	1.7772e-16
4.0688e+03	1.8002e-16
4.0735e+03	1.5490e-16
4.0782e+03	1.7839e-16
4.0829e+03	1.7065e-16
4.0875e+03	1.4406e-16
4.0922e+03	1.4230e-16
4.0969e+03	1.3036e-16
4.1016e+03	1.4154e-16
4.1063e+03	1.4572e-16
4.1110e+03	1.2616e-16
4.1157e+03	1.1983e-16
4.1204e+03	1.2465e-16
4.1250e+03	1.3022e-16
4.1297e+03	1.4130e-16
4.1344e+03	1.4376e-16
4.1391e+03	1.4189e-16
4.1438e+03	1.4903e-16
4.1485e+03	1.3600e-16
4.1532e+03	1.5898e-16
4.1579e+03	1.8074e-16
4.1625e+03	1.5709e-16
4.1672e+03	1.5634e-16
4.1719e+03	1.7752e-16
4.1766e+03	1.7608e-16
4.1813e+03	1.6842e-16
4.1860e+03	1.6465e-16
4.1907e+03	1.4654e-16
4.1954e+03	1.3193e-16
4.2001e+03	1.2937e-16
4.2047e+03	1.2209e-16
4.2094e+03	1.4389e-16
