name z ra dec 
2020lao 0.031162 256.7275 30.2715
time flux flux_err zp band mag_sys 
59051.428537 46.0 9.0 23.9 ATLAS_c AB 
59053.324478 100.0 8.0 23.9 ATLAS_o AB 
59053.329094 136.0 9.0 23.9 ATLAS_o AB 
59053.342913 98.0 9.0 23.9 ATLAS_o AB 
59053.350847 111.0 9.0 23.9 ATLAS_o AB 
59059.383492 114.0 14.0 23.9 ATLAS_o AB 
59059.386701 61.0 15.0 23.9 ATLAS_o AB 
59059.392209 107.0 18.0 23.9 ATLAS_o AB 
59061.302427 84.0 13.0 23.9 ATLAS_o AB 
59061.314136 76.0 15.0 23.9 ATLAS_o AB 
59061.32859 55.0 12.0 23.9 ATLAS_o AB 
59065.370057 60.0 16.0 23.9 ATLAS_o AB 
59065.372945 78.0 19.0 23.9 ATLAS_o AB 
59069.29369 59.0 9.0 23.9 ATLAS_o AB 
59069.303624 62.0 7.0 23.9 ATLAS_o AB 
59069.314386 61.0 9.0 23.9 ATLAS_o AB 
59071.297491 31.0 9.0 23.9 ATLAS_c AB 
59071.301154 73.0 9.0 23.9 ATLAS_c AB 
59073.376164 75.0 12.0 23.9 ATLAS_o AB 
59073.385888 52.0 9.0 23.9 ATLAS_o AB 
59073.404369 43.0 9.0 23.9 ATLAS_o AB 
59075.330353 22.0 7.0 23.9 ATLAS_c AB 
59075.338649 36.0 9.0 23.9 ATLAS_c AB 
59077.339848 44.0 9.0 23.9 ATLAS_o AB 
59077.349783 71.0 9.0 23.9 ATLAS_o AB 
59077.353957 28.0 8.0 23.9 ATLAS_o AB 
59079.277311 52.0 8.0 23.9 ATLAS_c AB 
59079.280526 45.0 9.0 23.9 ATLAS_c AB 
59079.297084 54.0 8.0 23.9 ATLAS_c AB 
59083.247822 33.0 10.0 23.9 ATLAS_c AB 
59083.292602 52.0 9.0 23.9 ATLAS_c AB 
59085.268079 84.0 12.0 23.9 ATLAS_o AB 
59085.270872 76.0 12.0 23.9 ATLAS_o AB 
59085.281035 50.0 12.0 23.9 ATLAS_o AB 
59085.291703 69.0 12.0 23.9 ATLAS_o AB 
59087.292205 59.0 14.0 23.9 ATLAS_o AB 
59087.300178 49.0 11.0 23.9 ATLAS_o AB 
59089.339117 45.0 15.0 23.9 ATLAS_o AB 
59089.347441 57.0 13.0 23.9 ATLAS_o AB 
59089.35066 58.0 14.0 23.9 ATLAS_o AB 
59093.27538 48.0 15.0 23.9 ATLAS_o AB 
59093.306711 52.0 14.0 23.9 ATLAS_o AB 
59093.317089 47.0 13.0 23.9 ATLAS_o AB 
59095.249463 59.0 18.0 23.9 ATLAS_o AB 
59095.256858 108.0 17.0 23.9 ATLAS_o AB 
