 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 646 3 0 ZTF_g 1274454810815 0 2.6265 123.333 3.66184 26.3224 6.5715e-06 0.0290911 -0.104125 9.56644e-06 1046 30. 0.070634 0.05567 20.8155 26.3224 1 2459028.9548148 646120108 15.3030193418348 20.8446906738634 0.816650953534348 1.21374871153574 -6.54237456007533 34.3703215088134 -0.191631545473424 1.05205984350537 null null null null null 2458246.982951 2458303.921794 57
 10 646 3 0 ZTF_g 1274458620815 0 2.9566 123.317 3.74447 26.323 7.7497e-06 0.0315331 -0.103194 1.13005e-05 1044 30. 0.077104 0.061045 20.6837 26.323 1 2459028.9586227 646120108 -13.3036583846189 22.5352363528856 -0.656695088450982 1.22534141871522 -19.492559947445 34.93091261785 -0.561790173502817 1.06037427782278 null null null null null 2458246.982951 2458303.921794 57
 11 646 3 0 ZTF_r 1274477910815 0 2.0633 236.527 5.72619 26.2187 2.8644e-06 0.0191631 0.0903878 4.14804e-06 1046 30. 0.058733 0.047824 20.4648 26.2187 1 2459028.9779167 646120208 -5.09882940433318 27.052860586291 -0.209658313659857 1.3021173943161 -20.1221793894439 49.0467432844049 -0.413028512574061 1.05057834697483 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 12 646 3 0 ZTF_g 1277342310815 0 2.3197 112.766 11.5297 26.2022 1.41301e-05 0.0378817 -0.0837342 2.4452e-05 903 30. 0.073089 0.055372 19.5833 26.2022 1 2459031.8423148 646120108 64.7242717739182 53.808572348782 1.33804433731193 0.918518275223242 190.540325760619 96.3166300379009 1.9915940346112 1.0421443350071 null null null null null 2458246.982951 2458303.921794 57
 13 646 3 0 ZTF_g 1278483550815 0 2.1357 131.552 10.4281 26.4012 8.8022e-06 0.0321551 -0.107572 1.37553e-05 992 30. 0.057498 0.047635 19.9558 26.4012 1 2459032.9835532 646120108 -10.4413760005824 40.4842200979349 -0.286897496833869 1.01897530987796 41.7964543603108 74.9841164542063 0.561158254240152 1.03767366099509 null null null null null 2458246.982951 2458303.921794 57
 14 646 3 0 ZTF_r 1280380600815 0 1.7018 239.246 11.5312 26.2346 3.8036e-06 0.0220771 0.0871416 5.50296e-06 1048 30. 0.065834 0.057273 19.8939 26.2346 1 2459034.8806019 646120208 -6.9725293317965 42.7441303433177 -0.181454885434748 1.33198383081095 -1.40736224580748 84.9159795038815 -0.0166852095422239 1.03506409632272 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 15 646 3 0 ZTF_g 1280462850815 0 2.0346 130.412 10.9137 26.3882 1.06005e-05 0.0346926 -0.0947116 1.70643e-05 971 30. 0.057087 0.05013 19.951 26.3882 1 2459034.9628588 646120108 37.838585788417 47.1114413080895 0.893435708842008 0.941314306625935 166.22387757801 88.9800172686618 1.8806852380339 1.0348674848299 null null null null null 2458246.982951 2458303.921794 57
 16 646 3 0 ZTF_r 1283455620815 0 3.3098 247.599 10.4136 26.2767 1.4975e-05 0.043937 0.09211 2.16764e-05 1048 30. 0.098466 0.110904 19.5125 26.2767 1 2459037.955625 646120208 24.3454447201728 73.326232966825 0.369328769467404 1.10017353989876 46.7542640082074 101.43328737301 0.464040532307832 1.12987688542616 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 17 646 3 0 ZTF_r 1286381660815 0 1.5751 249.149 10.7848 26.2682 3.3863e-06 0.020776 0.0882227 4.88952e-06 1049 30. 0.059771 0.05523 20.0175 26.2682 1 2459040.8816667 646120208 77.3213931852619 40.3550307869135 2.13135989085484 1.72489591991897 123.484103498062 80.3135517660244 1.54788044241816 1.03993050013416 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 18 646 3 0 ZTF_g 1286478910815 0 2.1598 137.062 10.3519 26.4263 7.5757e-06 0.0298094 -0.0806004 1.19704e-05 992 30. 0.056421 0.045922 20.0585 26.4263 1 2459040.978912 646120108 17.7055432123965 45.6437990312256 0.431501462670272 1.02900702529957 154.497485448159 84.7140107542852 1.83603672541007 1.04230239397789 null null null null null 2458246.982951 2458303.921794 57
 19 646 3 0 ZTF_g 1289369230815 0 2.2303 127.236 6.60648 26.3641 6.3325e-06 0.0281389 -0.0967297 9.35744e-06 1030 30. 0.064012 0.050132 20.4094 26.3641 1 2459043.8692361 646120108 23.055104658807 31.3919680459578 0.816964820164291 1.01406403848248 41.8566199698201 57.3718670100656 0.734480659416934 1.03906937060918 null null null null null 2458246.982951 2458303.921794 57
 20 646 3 0 ZTF_r 1289383200815 0 1.6306 245.725 6.92283 26.2639 3.0868e-06 0.019831 0.0881304 4.47423e-06 1047 30. 0.065206 0.059046 20.5112 26.2639 1 2459043.883206 646120208 6.64797659131872 26.1806476136612 0.282464515460849 1.52371596882155 189.497909761406 53.397346509742 3.57272788923301 1.03148906544331 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 21 646 3 0 ZTF_r 1290475600815 0 2.0179 258.011 6.37099 26.3162 2.6444e-06 0.0183439 0.0896507 3.80112e-06 1045 30. 0.056308 0.046148 20.4639 26.3162 1 2459044.9756019 646120208 0.307321480911317 28.6505301460664 0.0119320497612149 1.0677132338216 -67.6160526945976 52.8446059672623 -1.2881437840969 1.04894245699988 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 22 646 3 0 ZTF_r 1292401260815 0 1.6924 257.657 5.64024 26.3134 2.9535e-06 0.0193562 0.0892069 4.26052e-06 1044 30. 0.057296 0.050985 20.6951 26.3134 1 2459046.9012616 646120208 34.0841487409228 22.7911690502211 1.66356835518027 1.86184831712167 27.1911442575558 44.7278564599673 0.612018557228897 1.03653240771556 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
