#Object:               SN2008bd
#FITS_file:            SN08bd_b01_CLA_LD_20mar08.fits
#Redshift:             0.03010 
#JDate_of_max:         2454535.50
#JDate_of_observation: 2454545.67
#Epoch:                9.87    
#
 3523.1387 1.33863e-17
 3525.0735 1.46545e-17
 3527.0084 1.59227e-17
 3528.9432 1.71908e-17
 3530.8781 1.84589e-17
 3532.8129 3.20926e-17
 3534.7477 1.73462e-17
 3536.6826 2.59797e-18
 3538.6174 4.18261e-17
 3540.5522 8.51586e-17
 3542.4871 6.11036e-17
 3544.4219 7.71600e-17
 3546.3567 -4.29850e-17
 3548.2916 6.77563e-17
 3550.2264 4.96452e-17
 3552.1613 -1.82951e-17
 3554.0961 1.77829e-17
 3556.0309 3.41224e-17
 3557.9658 2.30804e-19
 3559.9006 1.56284e-17
 3561.8354 3.10261e-17
 3563.7703 4.64218e-17
 3565.7051 4.21497e-17
 3567.6399 4.04313e-17
 3569.5748 7.22903e-18
 3571.5096 -3.85525e-17
 3573.4445 4.89134e-17
 3575.3793 4.46531e-17
 3577.3141 4.91329e-17
 3579.2490 3.62696e-17
 3581.1838 2.34079e-17
 3583.1186 3.15202e-17
 3585.0535 5.59232e-17
 3586.9883 -2.87200e-19
 3588.9231 4.41404e-18
 3590.8580 -1.45567e-17
 3592.7928 1.66414e-17
 3594.7277 -3.18800e-18
 3596.6625 5.03624e-18
 3598.5973 6.61909e-17
 3600.5322 6.27455e-17
 3602.4670 9.95165e-18
 3604.4018 -4.33700e-17
 3606.3367 4.96989e-18
 3608.2715 2.42556e-17
 3610.2063 -1.38815e-17
 3612.1412 -3.97319e-17
 3614.0760 3.32391e-18
 3616.0109 1.89669e-17
 3617.9457 6.25826e-18
 3619.8805 2.44795e-17
 3621.8154 3.87618e-19
 3623.7502 6.69139e-19
 3625.6850 3.50262e-19
 3627.6199 1.15230e-17
 3629.5547 2.12365e-17
 3631.4896 2.19866e-17
 3633.4244 2.27367e-17
 3635.3592 2.34869e-17
 3637.2941 1.72305e-17
 3639.2289 1.60310e-18
 3641.1637 1.91432e-17
 3643.0986 5.06512e-17
 3645.0334 1.17194e-17
 3646.9682 -1.14799e-18
 3648.9031 -1.28749e-17
 3650.8379 -6.38951e-18
 3652.7727 8.94361e-18
 3654.7076 -2.11707e-17
 3656.6424 2.61279e-18
 3658.5773 6.19345e-18
 3660.5121 7.43646e-17
 3662.4469 1.83918e-17
 3664.3818 -2.10114e-18
 3666.3166 1.57170e-17
 3668.2514 5.06893e-18
 3670.1863 2.69424e-17
 3672.1211 1.90710e-17
 3674.0559 4.08002e-17
 3675.9908 1.41277e-17
 3677.9256 1.95871e-17
 3679.8605 4.38214e-17
 3681.7953 -1.32084e-18
 3683.7301 2.28063e-17
 3685.6650 3.89351e-17
 3687.5998 8.50808e-18
 3689.5346 4.18099e-17
 3691.4695 3.83069e-17
 3693.4043 2.87772e-17
 3695.3392 1.44336e-17
 3697.2740 3.58972e-17
 3699.2088 5.21545e-17
 3701.1437 2.26269e-17
 3703.0785 2.00501e-17
 3705.0133 -9.50936e-18
 3706.9482 2.13358e-17
 3708.8830 2.48011e-17
 3710.8178 1.58216e-17
 3712.7527 1.26773e-17
 3714.6875 2.34769e-17
 3716.6223 3.58258e-17
 3718.5572 2.94596e-17
 3720.4920 1.81064e-17
 3722.4269 1.07841e-17
 3724.3617 6.30663e-18
 3726.2965 3.88576e-17
 3728.2314 2.51899e-17
 3730.1662 3.10761e-17
 3732.1010 4.04826e-17
 3734.0359 2.35072e-17
 3735.9707 3.26483e-17
 3737.9056 3.71128e-17
 3739.8404 1.24117e-17
 3741.7752 -2.70199e-17
 3743.7101 -1.10097e-17
 3745.6449 2.70259e-17
 3747.5797 1.45706e-17
 3749.5146 2.85759e-17
 3751.4494 2.00449e-17
 3753.3842 1.98839e-17
 3755.3191 2.36740e-17
 3757.2539 6.20260e-18
 3759.1887 1.51683e-17
 3761.1236 6.77303e-18
 3763.0584 -1.93259e-18
 3764.9933 1.52105e-17
 3766.9281 -2.16980e-18
 3768.8629 8.75840e-18
 3770.7978 2.75318e-18
 3772.7326 8.59172e-18
 3774.6674 1.54527e-17
 3776.6023 1.86814e-17
 3778.5371 2.82083e-17
 3780.4720 1.58838e-17
 3782.4068 1.58513e-17
 3784.3416 1.91400e-17
 3786.2765 -6.86646e-18
 3788.2113 9.24987e-18
 3790.1461 -1.20669e-17
 3792.0810 1.18236e-17
 3794.0158 1.38639e-17
 3795.9506 1.20223e-17
 3797.8855 1.03830e-17
 3799.8203 1.75222e-17
 3801.7552 9.41606e-18
 3803.6900 7.74407e-18
 3805.6248 8.20358e-18
 3807.5597 6.46693e-18
 3809.4945 9.45486e-18
 3811.4293 1.67605e-17
 3813.3642 4.48645e-18
 3815.2990 7.81400e-18
 3817.2338 4.01713e-18
 3819.1687 1.05257e-17
 3821.1035 1.84071e-17
 3823.0383 1.43045e-17
 3824.9732 2.15011e-17
 3826.9080 2.43362e-17
 3828.8429 -1.27408e-17
 3830.7777 -8.43527e-18
 3832.7125 -3.96600e-18
 3834.6474 1.16808e-17
 3836.5822 1.21383e-17
 3838.5170 -9.38369e-19
 3840.4519 3.35501e-17
 3842.3867 2.14842e-17
 3844.3216 -1.01149e-17
 3846.2564 9.88478e-18
 3848.1912 2.87505e-17
 3850.1261 3.05249e-17
 3852.0609 6.96641e-18
 3853.9957 4.00936e-17
 3855.9306 1.56716e-17
 3857.8654 1.33050e-17
 3859.8002 5.33162e-18
 3861.7351 2.13880e-17
 3863.6699 2.63390e-17
 3865.6047 3.72941e-17
 3867.5396 4.56099e-17
 3869.4744 3.66890e-17
 3871.4093 1.92655e-17
 3873.3441 1.09880e-17
 3875.2789 1.56319e-17
 3877.2138 2.05192e-17
 3879.1486 1.47510e-17
 3881.0834 3.59546e-17
 3883.0183 1.42659e-17
 3884.9531 4.95647e-17
 3886.8880 5.66369e-17
 3888.8228 2.46604e-17
 3890.7576 3.70309e-18
 3892.6925 2.62431e-17
 3894.6273 2.53154e-17
 3896.5621 3.11740e-17
 3898.4970 2.94203e-18
 3900.4318 3.02193e-17
 3902.3666 6.16968e-17
 3904.3015 3.29922e-17
 3906.2363 4.84100e-17
 3908.1712 4.45259e-17
 3910.1060 4.68095e-17
 3912.0408 1.63104e-17
 3913.9757 5.18247e-17
 3915.9105 3.90925e-17
 3917.8453 4.89046e-17
 3919.7802 5.80190e-17
 3921.7150 5.76870e-17
 3923.6498 6.36075e-17
 3925.5847 3.48115e-17
 3927.5195 3.67797e-17
 3929.4544 4.64230e-17
 3931.3892 6.87422e-17
 3933.3240 5.03978e-17
 3935.2589 5.81452e-17
 3937.1937 5.28829e-17
 3939.1285 6.56189e-17
 3941.0634 6.14113e-17
 3942.9982 5.72249e-17
 3944.9330 6.05328e-17
 3946.8679 5.32891e-17
 3948.8027 3.58937e-17
 3950.7376 6.20421e-17
 3952.6724 8.45956e-17
 3954.6072 5.01378e-17
 3956.5421 5.56105e-17
 3958.4769 6.64494e-17
 3960.4117 8.08446e-17
 3962.3466 6.66232e-17
 3964.2814 6.24627e-17
 3966.2163 6.13641e-17
 3968.1511 4.92348e-17
 3970.0859 4.58861e-17
 3972.0208 6.31105e-17
 3973.9556 6.08568e-17
 3975.8904 8.18392e-17
 3977.8253 8.40921e-17
 3979.7601 7.70241e-17
 3981.6949 5.70741e-17
 3983.6298 5.47931e-17
 3985.5646 5.26344e-17
 3987.4994 5.96434e-17
 3989.4343 6.51640e-17
 3991.3691 3.55093e-17
 3993.3040 5.02809e-17
 3995.2388 7.09823e-17
 3997.1736 8.10583e-17
 3999.1085 8.89193e-17
 4001.0433 3.54300e-17
 4002.9781 4.90921e-17
 4004.9130 5.90853e-17
 4006.8478 5.24559e-17
 4008.7826 5.44192e-17
 4010.7175 3.08029e-17
 4012.6523 4.13717e-17
 4014.5872 3.47602e-17
 4016.5220 1.78983e-17
 4018.4568 2.49707e-17
 4020.3917 3.63034e-17
 4022.3265 4.58069e-17
 4024.2613 4.42556e-17
 4026.1962 4.78104e-17
 4028.1310 4.33674e-17
 4030.0658 5.66910e-17
 4032.0007 4.73319e-17
 4033.9355 1.12009e-17
 4035.8704 2.73421e-17
 4037.8052 3.60427e-17
 4039.7400 1.26380e-17
 4041.6749 2.88737e-17
 4043.6097 2.10015e-17
 4045.5445 3.23634e-17
 4047.4794 3.85653e-17
 4049.4142 4.35149e-17
 4051.3490 3.90587e-17
 4053.2839 4.07357e-17
 4055.2187 6.26317e-17
 4057.1536 3.91647e-17
 4059.0884 4.62094e-17
 4061.0232 6.52777e-17
 4062.9581 5.46329e-17
 4064.8929 6.27608e-17
 4066.8277 4.24541e-17
 4068.7626 4.05157e-17
 4070.6974 5.37921e-17
 4072.6323 4.63589e-17
 4074.5671 4.94065e-17
 4076.5019 3.75803e-17
 4078.4368 3.90110e-17
 4080.3716 5.34511e-17
 4082.3064 5.76612e-17
 4084.2413 4.79207e-17
 4086.1761 4.55990e-17
 4088.1109 6.32121e-17
 4090.0458 6.09237e-17
 4091.9806 3.53950e-17
 4093.9154 2.29558e-17
 4095.8503 4.90208e-17
 4097.7851 5.91171e-17
 4099.7200 4.58065e-17
 4101.6548 2.29341e-17
 4103.5896 3.35760e-17
 4105.5245 3.78624e-17
 4107.4593 4.14081e-17
 4109.3941 4.48638e-17
 4111.3290 3.59768e-17
 4113.2638 3.14565e-17
 4115.1987 2.64468e-17
 4117.1335 2.50301e-17
 4119.0683 2.68460e-17
 4121.0032 2.01249e-17
 4122.9380 3.40189e-17
 4124.8728 2.83651e-17
 4126.8077 2.73079e-17
 4128.7425 3.30931e-17
 4130.6773 1.61438e-17
 4132.6122 9.43295e-18
 4134.5470 2.16806e-17
 4136.4818 4.04254e-17
 4138.4167 1.99765e-17
 4140.3515 2.29135e-17
 4142.2864 3.83436e-17
 4144.2212 1.84446e-17
 4146.1560 1.65061e-17
 4148.0909 1.85488e-17
 4150.0257 3.07391e-17
 4151.9605 3.58979e-17
 4153.8954 2.06668e-17
 4155.8302 2.70315e-17
 4157.7651 3.65292e-17
 4159.6999 1.66252e-17
 4161.6347 2.32097e-17
 4163.5696 2.50389e-17
 4165.5044 8.25534e-18
