index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
83,632,1,2,ZTF_i,1241357830215,0,1.8159,241.547,5.69979,25.4366,1.4529e-06,0.0211317,0.180918,8.84522e-06,926,30.0,0.05752,0.064274,19.8239,25.4366,2,2458995.8578356,632120302,445.736252011298,32.169967065610486,18.8918146986851,1.50239133692757,366.947726060187,48.6586393214884,7.59205652395556,1.03004235148962,4.68468338856214,17.6490003204346,0.128000006079674,8.86100006103516,0.709999978542328,2458229.006018,2458379.623958,0,443.5277888558085,18.819297911572427,0.0787480156164197,False,19.920548448439916,18.819297911572427,0.0787480156164197
93,632,1,2,ZTF_i,1245357440215,0,4.4911,193.84,6.34562,25.1842,2.4439e-06,0.0274152,0.186849,1.48244e-05,928,30.0,0.065511,0.067962,19.2129,25.1842,2,2458999.8574421,632120302,1116.45201962578,41.57980441311168,36.0057062788909,1.45317468427518,1131.99343301516,52.0344032502034,21.9012307767976,1.05421641715832,4.68468338856214,17.6490003204346,0.128000006079674,8.86100006103516,0.709999978542328,2458229.006018,2458379.623958,0,1114.2435564702905,17.566749671761606,0.04051465533650499,False,19.389568883844614,17.566749671761606,0.04051465533650499
105,632,1,2,ZTF_i,1254371950215,0,2.1008,256.88,8.08498,25.4987,1.9067e-06,0.0244037,0.188888,1.15285e-05,931,30.0,0.057153,0.065488,19.3446,25.4987,2,2459008.871956,632120302,2058.39970962896,56.8992014582531,48.2357655115377,1.43675152663336,2017.03191741613,75.1914254996389,27.0059615167081,1.05413052178154,4.68468338856214,17.6490003204346,0.128000006079674,8.86100006103516,0.709999978542328,2458229.006018,2458379.623958,0,2056.1912464734705,17.216041235104587,0.030043636811106538,False,19.363509560637468,17.216041235104587,0.030043636811106538
109,632,1,2,ZTF_i,1258350670215,0,1.955,259.038,6.19786,25.5096,1.4293e-06,0.0211767,0.187873,8.42354e-06,926,30.0,0.056557,0.059413,19.8094,25.5096,2,2459012.8506713,632120302,1938.68078901005,58.235273496868736,60.0599545965787,2.63038925779912,1776.85741387633,55.5410366054159,32.2072607952672,1.04401750980663,4.68468338856214,17.6490003204346,0.128000006079674,8.86100006103516,0.709999978542328,2458229.006018,2458379.623958,0,1936.4723258545605,17.29207176285087,0.03265011102477228,False,19.34920969056469,17.29207176285087,0.03265011102477228
111,632,1,2,ZTF_i,1263186560215,0,1.9915,249.493,5.73683,25.4669,1.1931e-06,0.0194587,0.190096,7.07682e-06,933,30.0,0.056685,0.060926,19.7209,25.4669,2,2459017.6865625,632120302,1385.61386556365,44.59239394168212,46.05184300261,1.77509484833906,1362.03331517248,52.4469222939856,26.1446549757195,1.0452587736447,4.68468338856214,17.6490003204346,0.128000006079674,8.86100006103516,0.709999978542328,2458229.006018,2458379.623958,0,1383.4054024081606,17.61452633167032,0.03499622165578344,False,19.59632301899716,17.61452633167032,0.03499622165578344
119,632,1,2,ZTF_i,1271252870215,0,1.5173,252.035,5.21102,25.4669,1.1523e-06,0.0189245,0.188599,6.86381e-06,931,30.0,0.057059,0.061918,20.0142,25.4669,2,2459025.7528704,632120302,1212.23826497625,45.75028022787655,46.2387191317905,2.46101084658489,1100.83141760714,48.0086942324537,23.0842683447072,1.03151489198571,4.68468338856214,17.6490003204346,0.128000006079674,8.86100006103516,0.709999978542328,2458229.006018,2458379.623958,0,1210.0298018207607,17.75990983328548,0.041049467681427615,False,19.568490592823306,17.75990983328548,0.041049467681427615
131,632,1,2,ZTF_i,1286312030215,0,1.7494,243.201,6.64237,25.4531,1.33e-06,0.0203583,0.187246,8.03692e-06,930,30.0,0.054767,0.060986,19.6587,25.4531,2,2459040.812037,632120302,1045.92382583592,42.19744738129125,33.9212536862578,1.51358367768978,928.608023556374,60.087081750204,15.5584565732256,1.03497550365041,4.68468338856214,17.6490003204346,0.128000006079674,8.86100006103516,0.709999978542328,2458229.006018,2458379.623958,0,1043.7153626804306,17.90664481001963,0.04389488768682173,False,19.64245953839969,17.90664481001963,0.04389488768682173
136,632,1,2,ZTF_i,1290270210215,0,1.6558,245.899,5.50464,25.452,1.1102e-06,0.0186919,0.189307,6.6466e-06,942,30.0,0.058775,0.06478,19.9027,25.452,2,2459044.7702199,632120302,849.581944964851,36.66790136306461,35.0790227643028,1.85245185877829,807.271022355198,45.3020687773958,17.9397555359004,1.03634874877676,4.68468338856214,17.6490003204346,0.128000006079674,8.86100006103516,0.709999978542328,2458229.006018,2458379.623958,0,847.3734818093616,18.13181282795602,0.046980866600727075,False,19.79385985309961,18.13181282795602,0.046980866600727075
140,632,1,2,ZTF_i,1294304010215,0,1.3589,249.428,5.92013,25.4667,1.8185e-06,0.0238293,0.185205,1.09204e-05,938,30.0,0.077044,0.066806,19.9287,25.4667,2,2459048.8040162,632120302,679.255236327949,37.75453733376663,28.1186385538994,1.97401883082137,587.001819489372,49.2947858626164,11.9881910464873,1.02743238873488,4.68468338856214,17.6490003204346,0.128000006079674,8.86100006103516,0.709999978542328,2458229.006018,2458379.623958,0,677.0467731724596,18.390153318578793,0.060542495448581514,False,19.776852107816264,18.390153318578793,0.060542495448581514
152,632,1,2,ZTF_i,1299253840215,0,1.3231,255.305,5.71758,25.4835,1.8306e-06,0.0237813,0.182187,1.10263e-05,926,30.0,0.076966,0.077735,19.9853,25.4835,2,2459053.7538426,632120302,575.195304247719,31.38161510454354,25.7839981921918,1.59922967933268,528.234159266878,45.7483272902591,11.6242905089707,1.02727320922096,4.68468338856214,17.6490003204346,0.128000006079674,8.86100006103516,0.709999978542328,2458229.006018,2458379.623958,0,572.9868410922296,18.58813837922923,0.05946213259288228,False,19.994386760460596,18.58813837922923,0.05946213259288228
