index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
29,632,1,2,ZTF_g,1212422070215,0,1.9655,78.8228,4.42732,26.2015,5.3663e-06,0.0267472,-0.0791277,9.80498e-06,920,30.0,0.051757,0.056018,20.7463,26.2015,1,2458966.9220718,632120102,18.2911618357742,20.78337142685187,0.989196550239058,1.02095123231735,43.0496919781259,39.2366561387728,1.10457002189928,1.03613474916246,null,,null,,,2458203.919549,2458330.669213,57,21.46271238616474,22.872288485525964,1.0513352623910932,True,21.159784991391863,21.159784991391863,
30,632,1,2,ZTF_g,1212437910215,0,1.8078,78.1349,4.47666,26.1898,4.5573e-06,0.0248089,-0.0777453,8.3419e-06,920,30.0,0.050737,0.054308,20.799,26.1898,1,2458966.9379167,632120102,-9.07015858673057,20.628486086470073,-0.518690561712413,1.12463615384524,0.622767076659297,38.3883298685892,0.0163320845396936,1.03052969298756,null,,null,,,2458203.919549,2458330.669213,57,-5.898608036340029,,-3.7968868597644705,True,21.156206597901065,21.156206597901065,
32,632,1,2,ZTF_g,1213422660215,0,2.1859,80.0934,4.65325,26.2181,5.7851e-06,0.0278531,-0.0806442,1.05887e-05,923,30.0,0.057884,0.054129,20.6203,26.2181,1,2458967.922662,632120102,6.00513292199482,25.07436127586985,0.288970660495682,1.17655546998429,47.507888699127,41.7901403220741,1.14447706311276,1.04436136061593,null,,null,,,2458203.919549,2458330.669213,57,9.17668347238536,23.811385619951082,2.9665656573131836,True,20.972600291748176,20.972600291748176,
34,632,1,2,ZTF_g,1214439710215,0,2.2313,82.9974,4.50821,26.2773,4.8796e-06,0.0257159,-0.0928429,8.86607e-06,929,30.0,0.052944,0.056562,20.6856,26.2773,1,2458968.9397106,632120102,-9.03542488795956,22.541941843759407,-0.456024573356089,1.04604984476121,28.6091447444571,40.4112057500733,0.712718872049079,1.03270156593769,null,,null,,,2458203.919549,2458330.669213,57,-5.863874337569019,,-4.173654626766041,True,21.147396676643325,21.147396676643325,
36,632,1,2,ZTF_g,1215379910215,33554464,1.7804,3.1097,5.76026,22.6722,0.000555293,0.0759848,-0.0135642,0.0016913,159,30.0,0.064911,0.072338,17.0103,22.6722,1,2458969.879919,632120102,-14.0163659629226,22.344770156803357,-0.711212700625757,1.0388918323098,27.7875578830136,43.5699070700145,0.642064915106575,1.0474114101246,null,,null,,,2458203.919549,2458330.669213,57,-10.84481541253206,,-2.236987540719904,True,17.551835259731817,17.551835259731817,
39,632,1,2,ZTF_g,1216445010215,0,1.9943,83.0438,3.84654,26.2507,4.1096e-06,0.023579,-0.0670376,7.47453e-06,928,30.0,0.048121,0.055746,20.9196,26.2507,1,2458970.9450116,632120102,6.95571108902718,19.027260981566922,0.423117981804001,1.08263694453186,58.4597835657267,33.9314408852294,1.73448318244391,1.04385812854497,null,,null,,,2458203.919549,2458330.669213,57,10.127261639417721,23.73696992452134,2.039830507319149,True,21.304834301443684,21.304834301443684,
63,632,1,2,ZTF_g,1227296820215,0,2.9428,80.9608,4.82762,26.2281,8.0668e-06,0.0329525,-0.0592201,1.48928e-05,925,30.0,0.060305,0.061002,20.3521,26.2281,1,2458981.7968287,632120102,-57.5934612190482,32.200238830340304,-2.17784024430879,1.19815847145811,-111.538894037989,43.9640262587388,-2.55413628965329,1.08141287691887,null,,null,,,2458203.919549,2458330.669213,57,-54.42191066865766,,-0.6423846364187707,True,20.71102725694567,20.71102725694567,
67,632,1,2,ZTF_g,1231309860215,0,2.0573,80.4055,4.88911,26.2142,6.1705e-06,0.0290157,-0.0656888,1.12021e-05,930,30.0,0.055046,0.063871,20.6577,26.2142,1,2458985.8098611,632120102,-8.28848279512915,22.894396493455254,-0.430273100613245,1.14152942075202,-52.3792848463124,39.3140864567147,-1.34130198857472,1.04367964328434,null,,null,,,2458203.919549,2458330.669213,57,-5.11693224473861,,-4.857685246565957,True,21.067451989616046,21.067451989616046,
70,632,1,2,ZTF_g,1232383550215,0,1.8692,82.7302,4.79829,26.2519,4.3849e-06,0.0243457,-0.0772854,7.97197e-06,932,30.0,0.049399,0.053737,20.7678,26.2519,1,2458986.8835532,632120102,7.73404303771149,20.079783064823676,0.461265659322097,1.1590375549848,-51.7870620324898,36.8685595848732,-1.4141005632407,1.02867055402419,null,,null,,,2458203.919549,2458330.669213,57,10.905593588102029,23.657776727317433,1.9990310749580362,True,21.247577447840413,21.247577447840413,
73,632,1,2,ZTF_g,1233408730215,0,1.9787,82.2695,4.06706,26.2475,5.103e-06,0.0261731,-0.0837768,9.32157e-06,921,30.0,0.056563,0.052175,20.8703,26.2475,1,2458987.9087384,632120102,-3.5010846265864,20.186359208445822,-0.207752103525806,1.15955682020883,-27.9758046756874,35.7536769841436,-0.78772942268998,1.03523283915726,null,,null,,,2458203.919549,2458330.669213,57,-0.32953407619586006,,-66.5070224166546,True,21.237429996439634,21.237429996439634,
75,632,1,2,ZTF_g,1237315420215,0,2.2492,82.7628,4.91763,26.2524,5.8212e-06,0.028064,-0.0768929,1.06568e-05,922,30.0,0.054118,0.062883,20.5841,26.2524,1,2458991.8154282,632120102,32.9372317164406,24.34189290205176,1.51971266178837,1.01940759748896,67.0601619717341,43.0393640076182,1.5686062649291,1.04102038470961,null,,null,,,2458203.919549,2458330.669213,57,36.10878226683114,22.35836789370122,0.7318993182451867,True,21.039089120884228,21.039089120884228,
