index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
77,632,1,2,ZTF_r,1238272310215,0,1.8601,140.725,5.36824,26.1259,2.9395e-06,0.0199654,0.0935727,5.37235e-06,927,30.0,0.051834,0.055756,20.512,26.1259,1,2458992.7723148,632120202,153.048762483793,36.40202364182761,6.32428911514316,1.82854325786621,188.78286940056,49.0024731244346,3.87846410129061,1.04493407774176,null,,null,,,2458159.025359,2458291.754086,57,158.071977022966,20.628762787266197,0.25002329832434633,False,20.475661170693208,20.628762787266197,0.25002329832434633
79,632,1,2,ZTF_r,1239299070215,0,1.5963,139.95,6.00722,26.1194,3.0619e-06,0.0202504,0.0949313,5.59605e-06,921,30.0,0.051166,0.058999,20.477,26.1194,1,2458993.7990741,632120202,360.949196459601,35.79533258710475,15.2609124496477,1.85102397872624,393.303152312457,48.8499430732812,8.10547662415825,1.03632534678522,null,,null,,,2458159.025359,2458291.754086,57,365.97241099877397,19.710779132160198,0.10619104452097572,False,20.48740898426908,19.710779132160198,0.10619104452097572
81,632,1,2,ZTF_r,1240310350215,0,1.536,141.363,5.78336,26.1284,3.4693e-06,0.0214915,0.0940722,6.33933e-06,921,30.0,0.054331,0.062922,20.5471,26.1284,1,2458994.8103588,632120202,676.746103296397,41.21421828810879,26.3103108886967,2.07484168113988,636.657654126453,51.3451097074997,12.4830891141988,1.0336236938053,null,,null,,,2458159.025359,2458291.754086,57,681.76931783557,19.04430636885076,0.0656325763345538,False,20.34335732172171,19.04430636885076,0.0656325763345538
82,632,1,2,ZTF_r,1241257890215,0,1.7115,139.961,5.93306,26.1137,3.1352e-06,0.0204523,0.100651,5.73889e-06,922,30.0,0.056818,0.060751,20.4554,26.1137,1,2458995.7578935,632120202,1058.15666843951,44.67658792690014,37.8407567866104,2.06286151226127,1031.69232788434,51.2144743664427,20.2802205415491,1.03846136057699,null,,null,,,2458159.025359,2458291.754086,57,1063.179882978683,18.547183123791054,0.04562292072000015,False,20.24107499552551,18.547183123791054,0.04562292072000015
84,632,1,2,ZTF_r,1242273190215,0,1.6716,140.453,5.80759,26.1199,3.2185e-06,0.0207521,0.0972706,5.89053e-06,921,30.0,0.050966,0.056569,20.4959,26.1199,1,2458996.7731944,632120202,1601.03071915455,53.69349202499586,56.0201340087067,2.85248030452009,1523.42351681762,48.8254134726774,31.4115898416645,1.03514473405051,null,,null,,,2458159.025359,2458291.754086,57,1606.0539336937231,18.10549968638513,0.03629705271320917,False,20.047670864711474,18.10549968638513,0.03629705271320917
86,632,1,2,ZTF_r,1243295320215,0,1.5759,140.24,5.73199,26.1201,2.9046e-06,0.0197386,0.0959957,5.29915e-06,926,30.0,0.052805,0.060789,20.5413,26.1201,1,2458997.7953241,632120202,2244.58272779086,74.42768230282604,71.7387463147537,4.57294228714838,2071.58786497045,50.7690378541799,41.0789768051107,1.034966225773,null,,null,,,2458159.025359,2458291.754086,57,2249.605942330033,17.739833873676666,0.0359201285681541,False,19.693338751258587,17.739833873676666,0.0359201285681541
87,632,1,2,ZTF_r,1244261160215,0,1.7182,141.093,6.05558,26.1253,2.9887e-06,0.0200106,0.0981835,5.46035e-06,920,30.0,0.051858,0.058495,20.4612,26.1253,1,2458998.761169,632120202,2861.79113305022,81.77941703673294,81.0885537220068,4.33931982069568,2663.99601957313,56.8166999089767,47.2033432130751,1.0371470879975,null,,null,,,2458159.025359,2458291.754086,57,2866.814347589393,17.481801076692136,0.03097093230032133,False,19.596264963239754,17.481801076692136,0.03097093230032133
88,632,1,2,ZTF_r,1244294640215,0,1.5734,142.041,5.76946,26.1369,3.3088e-06,0.0209443,0.0932352,6.08582e-06,915,30.0,0.05082,0.061195,20.5491,26.1369,1,2458998.7946412,632120202,2991.16731951654,87.87121410912529,87.5535409857668,5.34625498175376,2760.20679963422,53.5799466986633,51.8626300034622,1.03286874756326,null,,null,,,2458159.025359,2458291.754086,57,2996.1905340557128,17.445476430987924,0.03184102481931925,False,19.52985842152795,17.445476430987924,0.03184102481931925
92,632,1,2,ZTF_r,1245296160215,0,2.8508,143.113,6.31428,26.161,4.7704e-06,0.0252122,0.103312,8.69341e-06,921,30.0,0.065822,0.072043,20.0343,26.161,1,2458999.796169,632120202,3137.25084977933,67.56144171955516,67.0513341956608,1.6850181049522,3240.0309570316,68.6326197972345,47.5262748468408,1.09456284199549,null,,null,,,2458159.025359,2458291.754086,57,3142.274064318503,17.41788984786576,0.02334343083178186,False,19.839327717723414,17.41788984786576,0.02334343083178186
107,632,1,2,ZTF_r,1257256490215,0,1.7482,142.069,5.82778,26.1346,3.2091e-06,0.0206925,0.0967305,5.897e-06,921,30.0,0.053786,0.057352,20.4923,26.1346,1,2459011.7564931,632120202,6583.40224803276,166.2967126374663,142.437718357233,10.4618131656838,6392.67845591711,61.3995782248879,104.81722674947,1.04646228479773,null,,null,,,2458159.025359,2458291.754086,57,6588.425462571933,16.587645907604767,0.027403867879536768,False,18.834965828791844,16.587645907604767,0.027403867879536768
