 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 632 1 2 ZTF_r 1185431670215 0 1.6478 59.1293 8.28242 25.185 1.17816e-05 0.0403533 0.0991679 2.14844e-05 935 30. 0.050209 0.060191 19.1813 25.185 1 2458939.9316782 632120202 -46.4809223609607 33.1606984372202 -1.55921451650266 1.18769036842232 -123.345955099402 64.2991433862834 -1.9312340828196 1.04325091067839 null null null null null 2458159.025359 2458291.754086 57
 10 632 1 2 ZTF_g 1185443410215 0 2.032 28.6627 6.33989 25.1168 1.54206e-05 0.0396592 -0.0780676 3.45837e-05 770 30. 0.047792 0.058319 19.2704 25.1168 1 2458939.9434144 632120102 13.9251361837324 25.6116960850859 0.60480575148811 0.98144185384387 38.1688947125065 48.8462035732917 0.78667248636391 1.03660685189754 null null null null null 2458203.919549 2458330.669213 57
 11 632 1 2 ZTF_g 1189439120215 0 2.278 79.1779 8.34246 26.1912 7.7428e-06 0.0312321 -0.0468342 1.5248e-05 886 30. 0.050621 0.055947 19.9538 26.1912 1 2458943.9391204 632120102 -10.691383516646 38.2915690132402 -0.310588626108694 1.03466759206927 123.37483720968 66.3769391512377 1.87121876098638 1.05386950736887 null null null null null 2458203.919549 2458330.669213 57
 12 632 1 2 ZTF_r 1189462510215 0 1.8493 139.053 7.58593 26.1115 3.1721e-06 0.0207762 0.0954137 5.77521e-06 930 30. 0.048818 0.054024 20.1377 26.1115 1 2458943.9625116 632120202 -16.9629901194249 34.9179948270555 -0.540390759235377 1.51896582133194 3.00307695109222 64.5186813117081 0.0468593403596262 1.04734168428382 null null null null null 2458159.025359 2458291.754086 57
 13 632 1 2 ZTF_r 1199441450215 0 1.5533 138.914 6.68861 26.1129 3.1855e-06 0.0207536 0.092171 5.81285e-06 928 30. 0.05707 0.060443 20.3844 26.1129 1 2458953.9414583 632120202 5.75306813709812 28.844457654568 0.221866606698826 1.86575863511089 3.08509175471737 57.4175306412548 0.0540927133316019 1.03549561451122 null null null null null 2458159.025359 2458291.754086 57
 14 632 1 2 ZTF_i 1199461500215 0 2.3338 238.834 6.29961 25.4259 1.7704e-06 0.0235571 0.173752 1.07848e-05 937 30. 0.062804 0.071734 19.4415 25.4259 2 2458953.9615046 632120302 42.2014928765197 29.5865365891574 1.58667685253608 1.34689518778428 19.7571763308136 53.1140783826482 0.374481543421205 1.04043400363514 4.68468338856214 17.6490003204346 0.128000006079674 8.86100006103516 0.709999978542328 2458229.006018 2458379.623958 0
 15 632 1 2 ZTF_r 1202338560215 0 1.6603 116.59 6.77459 25.9274 4.4029e-06 0.0244894 0.0949309 7.99986e-06 930 30. 0.050399 0.057212 20.1591 25.9274 1 2458956.8385648 632120202 12.8328627724898 26.3244990640517 0.542273317628539 1.24467114426376 9.40757495964071 52.49021416235 0.180432403818446 1.03165689990628 null null null null null 2458159.025359 2458291.754086 57
 16 632 1 2 ZTF_g 1202395280215 0 1.8588 52.4851 5.47492 25.7549 8.0137e-06 0.0326726 -0.0738805 1.50702e-05 919 30. 0.048139 0.055526 20.1552 25.7549 1 2458956.8952894 632120102 -1.3881847233989 21.8231863622347 -0.0707593607035666 1.00156314631428 -17.0074252365784 42.8589104031325 -0.399496185577691 1.03317350050831 null null null null null 2458203.919549 2458330.669213 57
 17 632 1 2 ZTF_r 1207421900215 0 2.5693 136.908 5.99993 26.0941 3.937e-06 0.0231874 0.0928148 7.15074e-06 925 30. 0.059478 0.065424 20.1218 26.0941 1 2458961.9219097 632120202 -32.4449016122791 34.4802393242088 -1.04672112941618 1.18555423758867 -24.9693739422575 56.6218710333028 -0.443954670759367 1.05998172191081 null null null null null 2458159.025359 2458291.754086 57
 18 632 1 2 ZTF_r 1208330300215 0 2.1496 138.248 6.21896 26.1043 3.0848e-06 0.0203162 0.0964701 5.64152e-06 918 30. 0.05534 0.059617 20.2157 26.1043 1 2458962.8303009 632120202 -47.1132619899962 32.0903438307937 -1.63314071211942 1.36826820517086 -55.1008771412252 56.0509114764922 -0.989671412252774 1.05316831866049 null null null null null 2458159.025359 2458291.754086 57
 19 632 1 2 ZTF_g 1208372710215 0 2.0993 80.6124 5.04612 26.2262 5.2443e-06 0.0265819 -0.0819671 9.561e-06 922 30. 0.053287 0.053516 20.5914 26.2262 1 2458962.8727199 632120102 -2.84201647419468 24.5573762183451 -0.128735827361395 1.15211355114866 10.1616885331983 45.5012775872694 0.224831666990016 1.03900364698079 null null null null null 2458203.919549 2458330.669213 57
 20 632 1 2 ZTF_i 1208378610215 0 1.7951 237.762 5.89257 25.4168 1.2598e-06 0.0198876 0.185761 7.54882e-06 932 30. 0.055532 0.061478 19.7437 25.4168 2 2458962.8786111 632120302 -11.364973785081 26.698092073369 -0.473525109222005 1.24241627650718 -7.07028102068819 51.8253940946851 -0.137343861913449 1.03742250602647 4.68468338856214 17.6490003204346 0.128000006079674 8.86100006103516 0.709999978542328 2458229.006018 2458379.623958 0
 21 632 1 2 ZTF_g 1209371650215 0 1.875 78.4731 4.79459 26.2098 4.5129e-06 0.0246063 -0.0812639 8.25616e-06 919 30. 0.053665 0.055753 20.7237 26.2098 1 2458963.8716551 632120102 -8.1299342526116 18.9733002361305 -0.476649295460881 1.20697887399127 4.87185271471163 37.3713840962635 0.131241190061708 1.03219399129849 null null null null null 2458203.919549 2458330.669213 57
 22 632 1 2 ZTF_g 1209423870215 0 2.1237 79.3103 4.7881 26.2045 5.3346e-06 0.0268461 -0.0720081 9.78426e-06 920 30. 0.05311 0.054556 20.6023 26.2045 1 2458963.9238773 632120102 23.1895892446479 21.9381027048002 1.17584152108224 1.10197157279361 61.9011176023362 39.3688324746145 1.5829279476613 1.04540370866189 null null null null null 2458203.919549 2458330.669213 57
 23 632 1 2 ZTF_g 1210359380215 0 2.0681 78.6597 4.72118 26.1875 5.156e-06 0.0263434 -0.0607404 9.44323e-06 921 30. 0.053986 0.057703 20.6496 26.1875 1 2458964.8593866 632120102 2.28514898119585 20.7445670163667 0.122536351692432 1.12628422500677 7.55990862170865 38.0894931421482 0.199814290330177 1.04369510424303 null null null null null 2458203.919549 2458330.669213 57
 24 632 1 2 ZTF_r 1210402220215 0 1.5985 137.854 5.75144 26.1041 3.2365e-06 0.0207226 0.0924186 5.93923e-06 919 30. 0.054554 0.061583 20.512 26.1041 1 2458964.9022222 632120202 -19.1499866995851 25.2266642991537 -0.844429602944176 1.89517594704512 44.2624674819297 48.4821437241777 0.91911318939545 1.04704398308804 null null null null null 2458159.025359 2458291.754086 57
 25 632 1 2 ZTF_r 1211334760215 0 1.786 140.069 5.70761 26.1092 2.9075e-06 0.0198257 0.0939565 5.29426e-06 927 30. 0.049533 0.055882 20.469 26.1092 1 2458965.8347685 632120202 22.7898750115824 25.5845187506497 0.990876416889521 1.60663426697906 57.7879531666028 47.7859800216952 1.21745244796887 1.04372181662316 null null null null null 2458159.025359 2458291.754086 57
 26 632 1 2 ZTF_g 1211398550215 0 1.9499 80.6015 4.5557 26.2275 4.8959e-06 0.0255838 -0.0799519 8.91596e-06 921 30. 0.052423 0.056418 20.7692 26.2275 1 2458965.8985532 632120102 13.7304748121972 20.2042308062235 0.755958641302539 1.10526349536363 76.2337783345096 38.9346095918479 1.97118240101129 1.03466882550998 null null null null null 2458203.919549 2458330.669213 57
 27 632 1 2 ZTF_i 1212314310215 0 2.0474 100.343 6.18986 24.4664 4.9891e-06 0.0386635 0.187083 2.94451e-05 900 30. 0.059044 0.063453 18.6286 24.4664 2 2458966.8143171 632120302 2.20846315548946 26.2933317109945 0.0934327945890712 1.06973858311104 -2.77374912074768 47.6131658195511 -0.0586482842003478 1.05305103837397 4.68468338856214 17.6490003204346 0.128000006079674 8.86100006103516 0.709999978542328 2458229.006018 2458379.623958 0
 28 632 1 2 ZTF_r 1212378630215 0 1.6905 133.961 5.50141 26.0605 3.2339e-06 0.0207871 0.0941601 5.89693e-06 920 30. 0.052648 0.055817 20.4941 26.0605 1 2458966.8786343 632120202 -36.0145704654571 24.6568556509746 -1.62478293056445 1.78303766042032 -0.0534382138037077 46.6183761236531 -0.00115401109437063 1.04798333789599 null null null null null 2458159.025359 2458291.754086 57
 29 632 1 2 ZTF_g 1212422070215 0 1.9655 78.8228 4.42732 26.2015 5.3663e-06 0.0267472 -0.0791277 9.80498e-06 920 30. 0.051757 0.056018 20.7463 26.2015 1 2458966.9220718 632120102 18.2911618357742 20.5690152547973 0.989196550239058 1.02095123231735 43.0496919781259 39.2366561387728 1.10457002189928 1.03613474916246 null null null null null 2458203.919549 2458330.669213 57
 30 632 1 2 ZTF_g 1212437910215 0 1.8078 78.1349 4.47666 26.1898 4.5573e-06 0.0248089 -0.0777453 8.3419e-06 920 30. 0.050737 0.054308 20.799 26.1898 1 2458966.9379167 632120102 -9.07015858673057 19.4518690009536 -0.518690561712413 1.12463615384524 0.622767076659297 38.3883298685892 0.0163320845396936 1.03052969298756 null null null null null 2458203.919549 2458330.669213 57
 31 632 1 2 ZTF_r 1213378420215 0 2.0225 139.441 5.8086 26.1151 3.1723e-06 0.0206843 0.0938315 5.76191e-06 925 30. 0.053965 0.057977 20.3598 26.1151 1 2458967.8784259 632120202 -2.40422315766743 31.3200512826296 -0.0853900194738106 1.74404584811577 14.5559521616223 56.5361377139492 0.259196824003961 1.05117673424384 null null null null null 2458159.025359 2458291.754086 57
 32 632 1 2 ZTF_g 1213422660215 0 2.1859 80.0934 4.65325 26.2181 5.7851e-06 0.0278531 -0.0806442 1.05887e-05 923 30. 0.057884 0.054129 20.6203 26.2181 1 2458967.922662 632120102 6.00513292199482 23.1165849422835 0.288970660495682 1.17655546998429 47.507888699127 41.7901403220741 1.14447706311276 1.04436136061593 null null null null null 2458203.919549 2458330.669213 57
 33 632 1 2 ZTF_r 1214410840215 0 1.6055 144.417 5.30766 26.1651 3.1939e-06 0.0208328 0.0917815 5.79429e-06 930 30. 0.050687 0.056138 20.6507 26.1651 1 2458968.9108449 632120202 -10.168012956672 22.7859608151318 -0.496390596631285 2.36334756605123 39.6808684045338 45.2545819781928 0.882742025006961 1.03249503103824 null null null null null 2458159.025359 2458291.754086 57
 34 632 1 2 ZTF_g 1214439710215 0 2.2313 82.9974 4.50821 26.2773 4.8796e-06 0.0257159 -0.0928429 8.86607e-06 929 30. 0.052944 0.056562 20.6856 26.2773 1 2458968.9397106 632120102 -9.03542488795956 22.0401799133532 -0.456024573356089 1.04604984476121 28.6091447444571 40.4112057500733 0.712718872049079 1.03270156593769 null null null null null 2458203.919549 2458330.669213 57
 35 632 1 2 ZTF_r 1215373410215 0 1.4972 68.452 6.69494 25.3429 5.1639e-06 0.0262873 0.0945857 9.43923e-06 921 30. 0.052749 0.060604 19.6569 25.3429 1 2458969.8734144 632120202 -40.6559592767297 26.2250622017715 -1.72449717333482 1.55708601498429 25.5266094278648 53.9402615063236 0.47642580687192 1.03512356827758 null null null null null 2458159.025359 2458291.754086 57
 36 632 1 2 ZTF_g 1215379910215 33554464 1.7804 3.1097 5.76026 22.6722 0.000555293 0.0759848 -0.0135642 0.0016913 159 30. 0.064911 0.072338 17.0103 22.6722 1 2458969.879919 632120102 -14.0163659629226 21.9225326634136 -0.711212700625757 1.0388918323098 27.7875578830136 43.5699070700145 0.642064915106575 1.0474114101246 null null null null null 2458203.919549 2458330.669213 57
 37 632 1 2 ZTF_i 1216345300215 0 1.5196 248.315 7.58966 25.4661 1.4942e-06 0.0217472 0.182149 8.73046e-06 936 30. 0.056664 0.065667 19.6271 25.4661 2 2458970.8453009 632120302 10.4554909032111 29.7269198117112 0.391245466241492 1.30199374619848 1.46134785466113 60.4393442228898 0.0243415962806495 1.03354630017262 4.68468338856214 17.6490003204346 0.128000006079674 8.86100006103516 0.709999978542328 2458229.006018 2458379.623958 0
 38 632 1 2 ZTF_r 1216396010215 0 2.0545 145.058 5.61193 26.16 2.7934e-06 0.0194123 0.0922265 5.06972e-06 927 30. 0.05205 0.055598 20.4536 26.16 1 2458970.8960185 632120202 -34.8317994794938 25.7679240894851 -1.5036656551561 1.4898604741773 -65.9980983277715 47.6095524660419 -1.39557286039592 1.04307902500104 null null null null null 2458159.025359 2458291.754086 57
 39 632 1 2 ZTF_g 1216445010215 0 1.9943 83.0438 3.84654 26.2507 4.1096e-06 0.023579 -0.0670376 7.47453e-06 928 30. 0.048121 0.055746 20.9196 26.2507 1 2458970.9450116 632120102 6.95571108902718 18.2866795081392 0.423117981804001 1.08263694453186 58.4597835657267 33.9314408852294 1.73448318244391 1.04385812854497 null null null null null 2458203.919549 2458330.669213 57
 40 632 1 2 ZTF_r 1217377380215 0 1.7001 143.798 7.37658 26.151 3.3954e-06 0.0212264 0.092197 6.21579e-06 920 30. 0.052857 0.056569 20.2698 26.151 1 2458971.8773843 632120202 32.1093016069005 31.5262460582351 1.13295692888893 1.48314655375243 226.619443862026 60.012561691481 3.80163306522128 1.04422085598358 null null null null null 2458159.025359 2458291.754086 57
