mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
58231.476736099925,20.821566089161497,nan,-3.6700299297751267,3.407246546365639,ztfg,False,26.242,-31.729965947605038,29.458020495735006
58231.49873840017,20.39428509439956,nan,1.3456661515573083,5.050285823179052,ztfg,False,26.325,12.558487233777903,47.1320096473591
58232.35189810023,19.62577477793256,nan,2.0344068660613344,10.249910765468384,ztfi,False,25.3512,7.74315250358541,39.012167884991186
58232.383043999784,19.46176372847767,nan,0.1191304966797039,11.92132435130409,ztfr,False,26.0265,0.8445453060053012,84.51319185992992
58232.40291670011,19.451642673133676,nan,-19.712473216885943,12.032972562037722,ztfr,False,25.8579,-119.646807861495,73.03531831305159
58232.43247690005,18.62596257078667,nan,40.045506555866794,25.742158934131965,ztfr,False,24.8849,99.2004841275903,63.76831880482603
58232.43379630009,18.189507253831255,nan,-45.33855270129089,38.47929390463158,ztfr,False,24.5961,-86.081069157868,73.0578847889913
58232.4403241002,20.331210233575305,nan,-5.194263357678189,5.352367219845147,ztfg,False,25.9943,-35.74735928544269,36.83544342290635
58232.46432870021,20.70789642691813,nan,0.20780174470520596,3.783305614370797,ztfg,False,26.2331,1.7819240507539007,32.44228423184501
58232.46527779987,20.51626231884491,nan,-7.427996097759908,4.513620778821978,ztfg,False,26.2291,-63.4616949142354,38.56248994402911
58234.33767359983,19.28299293333442,nan,-12.676040570341826,14.055063832169045,ztfg,False,25.7392,-68.9705390824981,76.47382666253806
58234.35887729982,19.503522727707747,nan,-9.479347709291549,11.471518361122406,ztfg,False,26.325,-88.4664201844642,107.05843847189108
58234.47829859983,20.20951195589998,nan,-4.494556441572036,5.987219955102916,ztfg,False,25.9714,-30.28634314199926,40.34458135838855
58234.498472199775,20.217878865332473,nan,0.8815409927335427,5.941258512232972,ztfg,False,26.1076,6.734145758588198,45.38563849057786
58235.35891199997,19.808351000999217,nan,-1.6834483719712416,8.6634245060911,ztfg,False,26.325,-15.7108543331185,80.85178179939547
58235.38247689977,19.792599831262635,nan,-13.463096843352293,8.790024046547307,ztfg,False,26.325,-125.6449303110489,82.03327745549224
58235.40252309991,19.649373390244797,nan,-13.023362444524762,10.029531335072821,ztfg,False,26.2409,-112.4820252566535,86.6244797954117
58235.40346059995,19.683378078674682,nan,12.48172398402805,9.720279751727809,ztfg,False,26.325,116.48622589455101,90.71492883249863
58235.44335650001,19.77531028489249,nan,-5.733552199522697,8.931119116730759,ztfg,False,26.325,-53.508622490485905,83.35005326619184
58235.475844900124,19.76983095517977,nan,4.933177562532552,8.9763052649928,ztfg,False,26.325,46.03909176828709,83.77175493821183
58235.48409719998,19.894154960028274,nan,1.0902825596335393,8.005123043162468,ztfg,False,26.325,10.175108878619497,74.70815508440451
