mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
58285.40315,20.7865843479116,nan,0.5884838096544192,3.5188135568602514,ztfr,False,30,162.0819,969.16173
58285.44485,21.55008752431486,nan,0.5431971201907501,1.7417867638172573,ztfg,False,30,149.60891,479.72791
58288.42529,20.98370733422979,nan,2.104798556842362,2.9345874909385103,ztfg,False,30,579.70966,808.25251
58288.47729,20.80272265594823,nan,-3.2813948562245874,3.466896953193064,ztfr,False,30,-903.77119,954.86271
58291.44612,21.926837516349202,0.26746550589385415,6.155523497177917,1.5164319850918282,ztfg,True,30,1695.37195,417.66005
58291.46619,21.27148390532398,nan,2.095166604358588,2.251315873836009,ztfr,False,30,577.0568,620.06388
58294.47821,20.890574728302738,nan,-1.4291142544660025,3.197423071412495,ztfr,False,30,-393.61075,880.64344
58297.46155,20.017793897759354,nan,4.163547851382622,7.143522822252805,ztfg,False,30,1146.7363,1967.48956
58300.43481,20.59912545068227,nan,-7.72477375397815,4.1819594306165975,ztfr,False,30,-2127.57936,1151.80727
58300.46142,20.566337830971023,nan,-0.35122954706976023,4.310174600101976,ztfg,False,30,-96.73665,1187.12066
58302.46806,20.209817302381033,nan,-0.08465346385992273,5.985536379030265,ztfi,False,30,-23.3155,1648.55361
58303.42179,20.70562761010941,nan,1.3878485455354959,3.7912196933189484,ztfg,False,30,382.24523,1044.18861
58307.43471,19.971114725816477,nan,-1.2220817740808807,7.457342767180551,ztfi,False,30,-336.58927,2053.92275
58310.43483,20.508589853784475,nan,5.527228687127233,4.545629702001833,ztfr,False,30,1522.32519,1251.97038
58312.38758,20.192604714489914,nan,-4.7992618710200885,6.081183519618378,ztfi,False,30,-1321.82648,1674.89702
58313.40491,21.12947987107072,nan,1.224251782690825,2.565890077114733,ztfr,False,30,337.18694,706.70481
58316.41381,21.179068214338344,nan,-0.3913213883413897,2.4513352474386076,ztfg,False,30,-107.77886,675.15379
58316.45667,21.263770656673945,nan,2.9010282952595263,2.2673665380188415,ztfr,False,30,799.00954,624.4846
58316.48328,20.077675362360782,nan,-4.890602905878628,6.7602047634727125,ztfi,False,30,-1346.98389,1861.915
58319.41462,21.59276471298758,nan,-1.9774659211847125,1.6746502185565508,ztfg,False,30,-544.63934,461.23697
58319.44554,21.146384322936257,nan,3.072330917815221,2.526249650788599,ztfr,False,30,846.1902,695.78693
58320.2325,19.572239545721978,nan,9.753788771223011,10.767978441316295,ztfi,False,30,2686.4165,2965.74753
58322.41418,21.295181127052047,nan,-2.722477981190122,2.202711122953212,ztfr,False,30,-749.8327,606.67702
