mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
59078.25,19.911259445436063,nan,3.5,7.88,c,False,23.9,3.5,7.88
59080.25,20.253405377435875,nan,9.25,5.75,o,False,23.9,9.25,5.75
59089.25,20.001729972732466,nan,-0.75,7.25,o,False,23.9,-0.75,7.25
59090.26,19.79755485660417,nan,4.25,8.75,o,False,23.9,4.25,8.75
59097.24,20.140523292357045,nan,3.75,6.38,o,False,23.9,3.75,6.38
59098.25,19.78521681241539,nan,15.33,8.85,o,False,23.9,15.33,8.85
58900.501574099995,19.80076517874096,nan,8.678802800926702,8.724166072270943,ztfr,False,25.2847,31.0698974971831,31.2322968768132
58903.52322919993,20.79617373572077,nan,-1.3425424703587046,3.48787170140096,ztfg,False,26.1954,-11.1195710246728,28.888201278513
58904.43870369997,nan,nan,nan,nan,ztfg,False,26.3031,nan,nan
58904.44416669989,20.450098050853157,nan,-4.372608173027928,4.797232589165079,ztfg,False,26.0899,-32.8624972069505,36.0537775909066
58904.50638889987,nan,nan,nan,nan,ztfr,False,26.1896,nan,nan
58904.512581000105,20.54387078650899,nan,-1.8285380443790027,4.400293866013676,ztfr,False,26.0273,-12.9725095969825,31.2177559454563
58908.48472219985,nan,nan,nan,nan,ztfr,False,26.1732,nan,nan
58908.485173599795,20.570873180362174,nan,-7.302337497718171,4.2922076426747156,ztfr,False,26.0069,-50.8419151136368,29.8841373309795
58908.5224768999,17.461478817840792,nan,-66.56160065383244,75.23821240307049,ztfr,False,23.3371,-39.6336214663905,44.8000468873864
58908.526435200125,nan,nan,nan,nan,ztfg,False,25.392,nan,nan
58908.52688660007,20.43707558553686,nan,-5.940218501047765,4.8551176855863645,ztfg,False,25.683,-30.6903909034102,25.0841715042003
58908.52781250002,18.871030598692922,nan,-10.05802820832765,20.5408190220164,ztfg,False,24.2477,-13.8545635567894,28.2942219642425
58911.43168980023,20.680211161062328,nan,1.5743041481028472,3.8810168762924495,ztfg,False,26.0845,11.7730405472739,29.0232158152583
58911.43576390017,nan,nan,nan,nan,ztfg,False,26.2971,nan,nan
58911.4782292,20.323642714086233,nan,4.858182386293819,5.389803226287259,ztfr,False,26.0228,34.3236776849934,38.0796466692045
58911.479131899774,20.33552310502819,nan,-3.4777740984589327,5.331148176131603,ztfr,False,26.0036,-24.1402280573965,37.005029405624
58911.479583300184,nan,nan,nan,nan,ztfr,False,26.201,nan,nan
58911.52494210005,20.611410790401266,nan,-2.8067190059935734,4.134906366017472,ztfg,False,26.1234,-21.7549923805525,32.0498262543971
58913.48122690013,20.484508963047844,nan,2.5973966477921424,4.647575037880169,ztfr,False,25.7295,14.006778978117,25.0626165992537
58914.478703700006,20.04834027235556,nan,-2.59185497724417,6.945346010070813,ztfg,False,25.7129,-13.764825106166,36.8853481270323
58914.50486110011,20.67300042433474,nan,1.8825709368520915,3.9068777858839163,ztfr,False,26.0275,13.3583048340425,27.7223361901325
58914.50578700006,20.839694473552292,nan,3.5035720320724493,3.350828543411094,ztfr,False,26.0179,24.6417218384245,23.5674289379879
58915.50759259984,nan,nan,nan,nan,ztfr,False,26.1676,nan,nan
58936.43745370023,20.826018881765194,nan,5.340328727253049,3.3933014521278966,ztfr,False,26.0038,37.075583191387,23.5582183620624
58936.4574190001,20.80475105541889,nan,-0.19061172360255052,3.460426056221555,ztfr,False,26.0013,-1.32029083469312,23.9689811298755
58936.46327550011,20.97675284959857,nan,-2.68507680570879,2.9534447832429342,ztfg,False,26.1078,-20.5152452472248,22.5657023752701
58936.46418979997,20.99651797771612,nan,4.808388644798026,2.900165651246972,ztfg,False,26.0721,35.5499965466191,21.4418772072414
58939.403402800206,18.97696563849253,nan,-20.60106255547844,18.631324941810316,ztfr,False,24.6073,-39.519334348848,35.7407564660605
58939.40587959997,18.098749240308273,nan,-100.6278912381539,41.834087413438944,ztfr,False,23.9791,-108.232669868185,44.9956261285417
58939.41557870014,17.788795822674967,nan,16.011651806704805,55.655958509869066,ztfr,False,23.6898,13.1933820035904,45.8597482796372
58939.436701400205,nan,nan,nan,nan,ztfr,False,24.7691,nan,nan
58939.45686340006,19.263247210519943,nan,-8.244405763781545,14.313014506890594,ztfg,False,24.7309,-17.7222703863311,30.7674222257404
58939.45777780004,19.29137609312513,nan,9.638740262025097,13.9469600985794,ztfg,False,24.7189,20.4918079673826,29.6510145827698
58939.45822919998,nan,nan,nan,nan,ztfg,False,24.9615,nan,nan
58940.378692099825,20.43571007585519,nan,-1.7783453659586392,4.861227715770951,ztfg,False,25.7212,-9.51691318398171,26.0151278959353
58940.41612270009,18.525077485506902,nan,47.049039712960635,28.24873479901194,ztfr,False,24.3471,71.0216509794246,42.6421409607024
58941.40193289984,20.42459581798512,nan,3.3359725345633136,4.911245777947633,ztfr,False,26.0012,23.1048134522641,34.0150934523667
58941.479004600085,20.833744918678903,nan,-1.5628029036452669,3.3692406217920947,ztfg,False,26.0722,-11.5553794036488,24.9121969227096
58943.4088773001,nan,nan,nan,nan,ztfg,False,26.2665,nan,nan
58943.40932870004,20.244837641861967,nan,-0.047450100031356364,5.79555376248257,ztfg,False,26.089,-0.356317483360861,43.5206064890424
58943.420844899956,20.357103043666584,nan,-2.5131032106027416,5.226233124174274,ztfg,False,26.1056,-19.1624186867253,39.8500415173321
58944.39555560006,19.876503906710884,nan,-4.035683548007584,8.136327718745381,ztfr,False,25.9943,-27.7739151480881,55.9948947902609
58954.31653939979,20.140196604552735,nan,-1.2070425624729524,6.38191997078311,ztfi,False,25.3012,-4.38735305916016,23.1969749681118
58954.333483799826,20.238068095646234,nan,-11.079770020934381,5.831801824246232,ztfi,False,25.3024,-40.3172355488607,21.2208491131283
58954.347326400224,20.280795917502687,nan,-7.160690820645478,5.60675564087687,ztfi,False,25.3167,-26.4018842350878,20.6724346955554
58954.37259260006,20.307157193162617,nan,2.2172015424876323,5.472264975120614,ztfi,False,25.3193,8.19455118077632,20.2249342489106
58954.378043999895,20.677110024072427,nan,-3.1285239883467,3.8921178874079825,ztfg,False,26.0981,-23.6907870683942,29.4731114286257
58954.44120369991,20.26920777273225,nan,4.472685023705789,5.666917453291611,ztfr,False,25.9962,30.8353097411669,39.068513437392
58954.4574190001,20.049666166841625,nan,-7.118138845618168,6.936869572273629,ztfr,False,25.9862,-48.6235266667899,47.3852884787608
58954.478784699924,20.262964328319196,nan,4.549454900892451,5.6995985109587295,ztfr,False,26.1622,36.545959128819,45.7851102538272
58955.332638899796,20.939564815296592,nan,-0.3539722041947556,3.0563569197461966,ztfg,False,26.1041,-2.69531271594983,23.272555225101
58955.37300929986,20.020098926835725,nan,-6.033114341747619,7.128373137337815,ztfi,False,25.3125,-22.1585611460506,26.1812528469019
58955.393912000116,nan,nan,nan,nan,ztfi,False,25.4762,nan,nan
58956.356307900045,19.974661818643693,nan,-6.7810184163974725,7.433019432587792,ztfr,False,25.3542,-25.8806347624122,28.3690810589064
58961.40271990001,20.375790301435103,0.27685143210413965,25.68525486532594,6.549691068826847,ztfr,True,25.9793,174.342744928514,44.457067892075
58961.40596059989,20.51151394575039,0.2622338846953589,22.6670196806568,5.474864718913868,ztfr,True,25.9598,151.117382195055,36.5000443750599
58962.332615700085,nan,nan,nan,nan,ztfr,False,26.1533,nan,nan
58962.33622690011,nan,nan,nan,nan,ztfg,False,26.2881,nan,nan
58963.32819439983,21.05143067044707,0.2267388893359419,13.78566535403998,2.8790148762383705,ztfg,True,26.105,105.057662055484,21.9403680673217
58963.32954860013,21.38588954495625,0.33399505074306973,10.130810271429116,3.1165519855156854,ztfg,True,26.1041,77.1408077353849,23.7309090853286
58963.334143499844,21.05324727706719,nan,4.239901714044734,2.752523812688777,ztfg,False,26.0856,31.7391863531871,20.6049272187427
58963.354328699876,20.965129099848273,nan,8.267504255527347,2.9852338377662053,ztfg,False,26.1091,63.243286025355,22.835911735781
58964.2759606,20.571028245581708,nan,11.21995486472547,4.291594671871023,ztfr,False,25.9767,75.9750701690349,29.0602065929465
58964.286631899886,20.81909073044558,0.23893292990161097,17.075117772152336,3.7577672632545136,ztfr,True,25.9819,116.177949703032,25.5675950193492
58964.339502300136,20.958681574467953,nan,4.015881511348109,3.0030140622297594,ztfg,False,26.1459,31.7790485477809,23.7638808325378
58964.34043980017,20.880380280279642,nan,2.199854428072895,3.227586450012591,ztfg,False,26.1003,16.692213966669,24.4905130685068
58965.32805560017,20.819799478158437,0.22556321933034962,17.063975100927237,3.5451829771926637,ztfr,True,26.0007,118.130001298314,24.5424918415272
58965.35204860009,nan,nan,nan,nan,ztfr,False,26.1547,nan,nan
58965.37151619978,20.300164355615472,nan,4.95126797851993,5.507623615390263,ztfi,False,25.316,18.2438474603106,20.2938410007088
58965.37196760019,20.62727711489063,0.316221822702469,20.374602943497006,5.934322630221712,ztfi,True,25.3146,74.977188993507,21.8379141241911
58965.40039349999,nan,nan,nan,nan,ztfg,False,26.2585,nan,nan
58967.27357639978,20.820018358971968,nan,4.141380217297422,3.4121070813874805,ztfg,False,26.0668,30.4694843574859,25.1039841519908
