mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
59185.65,18.187964756546922,0.06722583173301501,192.67,11.93,o,True,23.9,192.67,11.93
59189.63,18.237955442476157,0.08762307065217392,184.0,14.85,o,True,23.9,184.0,14.85
59190.6,18.210282599246934,0.0582107761589404,188.75,10.12,o,True,23.9,188.75,10.12
59196.59,18.861600611476963,0.09934783783783786,103.6,9.48,c,True,23.9,103.6,9.48
59198.62,18.933070664334387,0.09939191752577321,97.0,8.88,c,True,23.9,97.0,8.88
59204.63,19.035713214850347,0.07381529745042494,88.25,6.0,c,True,23.9,88.25,6.0
59206.61,18.999417817178717,0.06996072328767124,91.25,5.88,c,True,23.9,91.25,5.88
59208.63,19.16047712457717,0.09025648913181646,78.67,6.54,c,True,23.9,78.67,6.54
59216.58,18.61305567007109,0.11252936660268716,130.25,13.5,o,True,23.9,130.25,13.5
59220.6,18.715704124134692,0.0847487341772152,118.5,9.25,o,True,23.9,118.5,9.25
59222.65,18.75535947814528,0.061768490153172866,114.25,6.5,o,True,23.9,114.25,6.5
59224.59,19.197966019298022,0.11614132894736845,76.0,8.13,c,True,23.9,76.0,8.13
59226.59,19.205132620927028,0.11187743046357618,75.5,7.78,c,True,23.9,75.5,7.78
59228.55,19.31347144819328,0.10089558027220841,68.33,6.35,c,True,23.9,68.33,6.35
59230.51,19.427812210561456,0.09497668292682927,61.5,5.38,c,True,23.9,61.5,5.38
59232.53,19.541225588178925,0.107002202166065,55.4,5.46,c,True,23.9,55.4,5.46
59234.56,19.27185412820231,0.09419594366197184,71.0,6.16,c,True,23.9,71.0,6.16
59248.61,19.162825858136866,0.1521363057324841,78.5,11.0,o,True,23.9,78.5,11.0
59252.59,19.314743360718015,0.11135384615384616,68.25,7.0,o,True,23.9,68.25,7.0
59256.49,19.702566560200587,0.1307387434554974,47.75,5.75,c,True,23.9,47.75,5.75
59258.49,19.54909327626439,0.14311500000000002,55.0,7.25,c,True,23.9,55.0,7.25
59260.44,19.596091704106296,0.142849838617809,52.67,6.93,c,True,23.9,52.67,6.93
59262.58,19.554039691219607,0.1213604383561644,54.75,6.12,c,True,23.9,54.75,6.12
59264.51,16.86771660839286,nan,-27.0,130.0,c,False,23.9,-27.0,130.0
59268.47,19.54909327626439,0.20509860000000005,55.0,10.39,o,True,23.9,55.0,10.39
59270.49,18.930275975005635,nan,52.0,19.45,o,False,23.9,52.0,19.45
