MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59002.445293,19.206,0.185,75,14,o,0,1.36,263.14051,15.73588,1199.14,5308.56,2.03,1.92,-45.2,-0.451,19.28,20.01,02a59002o0412o
59002.448501,19.558,0.223,55,12,o,0,2.40,263.14051,15.73588,1140.98,5230.41,1.99,1.92,-7.9,-0.454,19.30,20.01,02a59002o0419o
59002.461332,20.173,0.559,31,17,o,0,1.28,263.14051,15.73588,1123.89,5347.08,2.00,1.94,-3.7,-0.444,19.30,20.05,02a59002o0447o
59003.498801,18.973,0.182,94,17,o,0,1.52,263.14051,15.73588,9390.64,5291.81,2.28,2.20,63.4,-0.424,19.04,19.69,02a59003o0549o
59003.502242,20.343,0.750,26,20,o,0,1.14,263.14051,15.73588,9374.26,5255.33,2.29,2.19,19.7,-0.414,19.06,19.68,02a59003o0556o
59003.528549,18.937,0.190,97,18,o,0,1.16,263.14051,15.73588,9427.66,5335.70,2.23,2.09,43.0,-0.424,19.08,19.65,02a59003o0609o
59003.534937,19.244,0.249,73,18,o,0,0.91,263.14051,15.73588,9449.86,5218.14,2.27,2.18,43.7,-0.424,19.05,19.65,02a59003o0621o
59004.373571,20.642,0.781,20,16,o,0,1.80,263.14051,15.73588,5241.25,9830.50,2.09,1.90,2.5,-0.365,18.84,19.15,01a59004o0273o
59004.375412,19.233,0.287,74,21,o,0,1.12,263.14051,15.73588,5222.60,9791.50,2.18,1.93,0.9,-0.348,18.80,19.15,01a59004o0277o
59004.380524,19.565,0.391,54,21,o,0,0.77,263.14051,15.73588,5279.83,9869.60,2.37,1.94,1.8,-0.345,18.74,19.03,01a59004o0288o
59004.386077,19.692,0.369,48,18,o,0,1.03,263.14051,15.73588,5299.56,9752.89,1.96,1.83,-2.4,-0.374,18.94,19.18,01a59004o0300o
59005.416351,19.482,0.405,58,24,o,0,0.93,263.14051,15.73588,5240.17,9823.70,2.02,1.81,1.2,-0.379,18.70,18.75,01a59005o0377o
59005.418194,18.920,0.190,98,19,o,0,1.75,263.14051,15.73588,5221.19,9784.17,1.97,1.84,-4.5,-0.378,18.66,18.74,01a59005o0381o
59005.446338,-21.287,2.388,-11,26,o,0,0.90,263.14051,15.73588,5233.00,693.25,2.31,1.90,-10.9,-0.413,18.66,18.81,01a59005o0435o
59005.471759,19.090,0.291,84,24,o,0,1.20,263.14051,15.73588,5221.56,804.83,2.55,2.06,-3.2,-0.388,18.55,18.81,01a59005o0486o
59006.436026,18.731,0.252,117,30,o,0,1.05,263.14051,15.73588,1176.12,5275.70,2.26,2.11,-43.1,-0.443,18.55,18.79,02a59006o0423o
59006.463937,19.480,0.352,59,21,o,0,1.45,263.14051,15.73588,9372.50,5251.57,2.26,2.23,-21.1,-0.424,18.69,18.97,02a59006o0482o
59006.492113,19.639,0.574,51,29,o,0,0.89,263.14051,15.73588,9429.09,5333.02,2.68,2.12,32.9,-0.390,18.58,18.94,02a59006o0542o
59007.399374,20.821,1.123,17,19,o,0,1.15,263.14051,15.73588,1167.06,5273.55,2.07,1.97,5.8,-0.459,18.89,19.27,02a59007o0342o
59007.401659,20.029,0.633,35,22,o,0,1.13,263.14051,15.73588,1190.76,5310.27,2.05,1.90,-45.5,-0.464,18.92,19.27,02a59007o0347o
59007.404881,19.443,0.313,61,19,o,0,1.59,263.14051,15.73588,1133.00,5231.91,2.05,1.90,-47.0,-0.469,18.89,19.27,02a59007o0354o
59007.412724,19.513,0.328,57,19,o,0,1.84,263.14051,15.73588,1114.55,5349.32,2.14,1.87,-48.1,-0.457,18.87,19.27,02a59007o0370o
59009.450481,19.820,0.297,43,13,o,0,1.15,263.14051,15.73588,5029.00,5095.25,2.32,1.99,-5.0,-0.369,19.29,20.16,01a59009o0457o
59009.453906,19.444,0.209,61,13,o,0,1.30,263.14051,15.73588,5048.45,5133.12,2.18,1.88,-7.4,-0.379,19.29,20.12,01a59009o0463o
59009.486211,19.397,0.158,63,10,o,0,3.01,263.14051,15.73588,4997.36,5054.88,2.23,1.94,-1.3,-0.370,19.31,20.14,01a59009o0531o
59009.491933,20.083,0.306,34,10,o,0,1.84,263.14051,15.73588,4979.59,5169.25,2.13,1.90,-6.6,-0.381,19.33,20.14,01a59009o0543o
59013.438364,21.613,0.969,8,8,o,0,1.41,263.14051,15.73588,5029.51,5100.39,2.08,1.87,-5.9,-0.387,19.77,21.36,01a59013o0426o
59013.441588,19.529,0.129,56,7,o,0,3.19,263.14051,15.73588,5050.16,5138.15,2.24,1.85,-5.1,-0.380,19.75,21.35,01a59013o0433o
59013.453012,19.955,0.196,38,7,o,0,3.94,263.14051,15.73588,4994.33,5058.97,2.17,1.99,-7.4,-0.382,19.69,21.27,01a59013o0457o
59013.458613,19.716,0.177,47,8,o,0,1.97,263.14051,15.73588,4977.56,5175.64,2.12,1.93,-8.4,-0.389,19.73,21.21,01a59013o0469o
59017.432210,19.928,0.208,39,8,o,0,1.92,263.14051,15.73588,2107.29,9286.31,1.87,1.74,-45.6,-0.427,19.73,21.02,01a59017o0418o
59017.435955,19.720,0.175,47,8,o,0,2.03,263.14051,15.73588,2129.06,9325.86,1.90,1.77,-53.4,-0.423,19.73,21.01,01a59017o0426o
59017.442622,19.529,0.147,56,8,o,0,1.94,263.14051,15.73588,2072.29,9247.04,1.93,1.75,-57.5,-0.423,19.73,21.00,01a59017o0439o
59017.474507,19.779,0.171,44,8,o,0,3.22,263.14051,15.73588,2060.88,9359.62,1.94,1.83,-43.2,-0.422,19.75,21.15,01a59017o0506o
59021.394185,20.591,0.431,21,9,o,0,2.82,263.14051,15.73588,8457.07,1290.98,2.27,2.05,-22.2,-0.376,19.78,21.19,01a59021o0323o
59021.401688,20.267,0.338,28,10,o,0,1.54,263.14051,15.73588,8436.50,1250.76,2.31,2.09,-23.6,-0.381,19.77,21.14,01a59021o0339o
59021.407713,19.999,0.266,36,10,o,0,1.62,263.14051,15.73588,8493.61,1327.66,2.21,1.98,-31.8,-0.395,19.81,21.14,01a59021o0352o
59021.420711,19.943,0.248,38,10,o,0,2.19,263.14051,15.73588,2050.85,9362.83,1.92,1.81,-36.5,-0.424,19.74,21.09,01a59021o0378o
59023.427432,20.727,0.500,19,9,c,0,0.91,263.14051,15.73588,873.68,7625.30,2.32,2.14,-50.2,-0.448,19.84,21.85,02a59023o0375c
59023.430533,-21.271,0.810,-11,9,c,0,1.16,263.14051,15.73588,855.27,7588.56,2.31,2.13,-50.1,-0.447,19.83,21.83,02a59023o0381c
59023.464155,22.174,1.765,5,9,c,0,1.50,263.14051,15.73588,907.66,7665.38,2.61,2.48,-49.1,-0.428,19.69,21.83,02a59023o0449c
59023.470273,21.053,0.600,14,8,c,0,1.27,263.14051,15.73588,932.85,7550.37,2.47,2.35,-54.8,-0.433,19.74,21.82,02a59023o0461c
59025.405630,19.406,0.148,63,9,o,0,1.79,263.14051,15.73588,9243.23,5328.16,1.95,1.93,38.3,-0.432,19.91,21.30,01a59025o0294o
59025.410538,21.099,0.617,13,8,o,0,2.13,263.14051,15.73588,9264.61,5364.62,2.04,2.02,73.5,-0.429,19.86,21.29,01a59025o0304o
59025.418360,20.165,0.265,31,8,o,0,2.15,263.14051,15.73588,9205.87,5286.69,2.00,1.92,47.8,-0.428,19.89,21.32,01a59025o0320o
59025.430857,-21.185,0.710,-12,9,o,0,2.97,263.14051,15.73588,9190.95,5402.51,2.03,1.89,78.5,-0.442,19.87,21.32,01a59025o0346o
59027.406453,23.992,10.286,1,10,c,0,0.96,263.14051,15.73588,6500.15,1395.22,2.57,2.37,-60.3,-0.398,19.71,21.74,02a59027o0336c
59027.441995,-21.336,0.733,-11,8,c,0,1.40,263.14051,15.73588,6475.05,1358.80,2.48,2.27,-57.5,-0.401,19.82,21.99,02a59027o0410c
59027.445135,-22.035,1.302,-6,7,c,0,1.57,263.14051,15.73588,6534.25,1437.31,2.58,2.30,-58.1,-0.402,19.78,21.98,02a59027o0416c
59027.452960,21.419,0.816,10,8,c,0,1.05,263.14051,15.73588,6556.56,1321.17,2.54,2.31,-59.5,-0.403,19.81,21.97,02a59027o0432c
59029.415408,19.723,0.264,47,12,o,0,1.22,263.14051,15.73588,9244.48,5323.09,2.39,2.05,-88.9,-0.428,19.50,20.54,01a59029o0206o
59029.421538,20.689,0.586,19,11,o,0,1.59,263.14051,15.73588,9267.07,5361.08,2.44,2.10,-87.8,-0.428,19.48,20.53,01a59029o0219o
59029.425249,22.130,1.945,5,10,o,0,1.87,263.14051,15.73588,9207.76,5284.47,2.26,1.89,89.8,-0.432,19.59,20.53,01a59029o0227o
59029.437812,21.734,1.518,7,11,o,0,1.36,263.14051,15.73588,9190.39,5400.44,2.21,1.84,-88.3,-0.436,19.63,20.50,01a59029o0254o
59031.414301,20.109,0.490,33,16,o,0,1.52,263.14051,15.73588,6492.93,1397.29,2.35,2.03,-47.6,-0.433,19.08,19.86,02a59031o0362o
59031.417526,-20.675,0.865,-20,17,o,0,1.07,263.14051,15.73588,6475.22,1357.14,2.37,2.01,-52.1,-0.429,19.11,19.86,02a59031o0369o
59031.423066,20.690,0.875,19,17,o,0,1.44,263.14051,15.73588,6534.83,1436.27,2.35,2.04,-49.5,-0.422,19.09,19.86,02a59031o0381o
59031.456547,22.787,5.917,3,16,o,0,1.69,263.14051,15.73588,6551.98,1319.99,2.39,2.01,-53.2,-0.428,19.12,19.78,02a59031o0450o
59033.404709,22.036,2.658,6,15,o,0,1.44,263.14051,15.73588,6042.08,9051.54,2.04,1.86,-0.2,-0.375,19.02,19.43,01a59033o0356o
59033.411637,20.487,0.453,23,10,o,0,3.09,263.14051,15.73588,6063.58,9089.65,2.09,1.85,-2.8,-0.370,19.03,19.43,01a59033o0371o
59033.425686,20.033,0.385,35,14,o,0,1.70,263.14051,15.73588,6005.92,9010.59,2.03,1.88,6.3,-0.380,19.02,19.41,01a59033o0400o
59033.429972,20.126,0.505,32,16,o,0,1.14,263.14051,15.73588,5987.05,9127.79,2.13,1.92,10.8,-0.366,18.93,19.28,01a59033o0409o
59034.418875,20.183,0.902,31,28,o,0,1.08,263.14051,15.73588,9072.07,9674.11,2.61,2.11,-57.7,-0.424,18.66,18.88,02a59034o0381o
59034.422077,-21.275,2.022,-11,23,o,0,1.24,263.14051,15.73588,9052.45,9634.56,2.52,2.08,-59.0,-0.431,18.69,18.87,02a59034o0388o
59034.427626,20.056,0.844,34,29,o,0,0.83,263.14051,15.73588,9109.79,9715.06,2.56,2.10,-56.7,-0.429,18.65,18.86,02a59034o0400o
59034.462883,19.311,0.475,68,32,o,0,1.41,263.14051,15.73588,9126.26,9601.17,2.87,2.41,-49.5,-0.395,18.51,18.70,02a59034o0472o
59035.413667,20.053,0.750,35,26,o,0,1.22,263.14051,15.73588,9072.98,9672.03,2.72,2.14,-58.9,-0.414,18.50,19.04,02a59035o0321o
59035.416701,20.837,1.894,17,32,o,0,1.15,263.14051,15.73588,9052.57,9632.35,2.97,2.27,-54.8,-0.396,18.60,19.06,02a59035o0327o
59035.422279,20.497,1.189,23,27,o,0,1.03,263.14051,15.73588,9112.61,9714.36,2.78,2.07,-56.7,-0.426,18.61,19.03,02a59035o0339o
59035.432160,20.703,1.413,19,27,o,0,1.19,263.14051,15.73588,9130.15,9598.63,2.86,2.09,-54.6,-0.411,18.58,19.05,02a59035o0360o
59037.377799,19.636,0.264,51,13,o,0,1.05,263.14051,15.73588,6028.23,9052.58,1.87,1.79,-52.4,-0.416,19.39,19.98,01a59037o0289o
59037.381615,20.029,0.300,35,11,o,0,2.74,263.14051,15.73588,6049.56,9091.05,1.89,1.83,-21.3,-0.397,19.32,19.97,01a59037o0297o
59037.387349,20.182,0.393,31,12,o,0,2.00,263.14051,15.73588,5991.60,9012.58,1.88,1.82,-56.0,-0.412,19.37,19.97,01a59037o0309o
59037.420239,20.921,0.793,16,12,o,0,2.33,263.14051,15.73588,5979.43,9127.18,2.06,1.99,39.3,-0.405,19.22,20.17,01a59037o0377o
59038.403134,23.016,6.588,2,15,o,0,1.20,263.14051,15.73588,9082.90,9677.16,2.54,2.23,-54.8,-0.417,19.30,20.14,02a59038o0346o
59038.406337,-21.148,1.222,-13,15,o,0,1.47,263.14051,15.73588,9062.98,9637.76,2.49,2.16,-57.3,-0.425,19.31,20.11,02a59038o0353o
59038.414122,22.221,3.973,5,19,o,0,0.70,263.14051,15.73588,9121.11,9717.36,2.47,2.16,-58.0,-0.427,19.31,20.11,02a59038o0370o
59038.425687,19.749,0.327,46,15,o,0,1.30,263.14051,15.73588,9138.16,9600.96,2.61,2.13,-52.7,-0.423,19.29,20.09,02a59038o0395o
59039.374968,20.504,0.506,23,12,o,0,1.42,263.14051,15.73588,9083.62,9673.84,2.60,2.08,-55.2,-0.436,19.51,20.61,02a59039o0285o
59039.406281,20.898,0.978,16,16,o,0,1.33,263.14051,15.73588,9054.57,9635.01,3.08,2.43,-55.2,-0.403,19.29,20.47,02a59039o0351o
59039.409413,20.561,0.672,22,15,o,0,1.05,263.14051,15.73588,9114.66,9715.23,3.08,2.25,-54.0,-0.406,19.25,20.53,02a59039o0357o
59039.414633,21.010,1.115,14,16,o,0,1.23,263.14051,15.73588,9136.77,9599.46,3.01,2.37,-52.2,-0.397,19.30,20.40,02a59039o0368o
59041.377626,21.795,1.258,7,9,o,0,1.34,263.14051,15.73588,1532.05,2871.20,2.79,1.86,3.1,-0.397,19.65,21.33,01a59041o0298o
59041.400774,20.113,0.300,33,10,o,0,1.96,263.14051,15.73588,1558.37,2909.95,3.50,2.00,2.0,-0.383,19.39,20.98,01a59041o0346o
59041.406708,-21.404,1.175,-10,12,o,0,1.44,263.14051,15.73588,1498.89,2829.35,3.96,1.99,0.7,-0.383,19.33,20.92,01a59041o0357o
59041.411776,23.230,5.500,2,10,o,0,1.27,263.14051,15.73588,1481.64,2947.63,2.07,1.95,30.7,-0.408,19.63,20.87,01a59041o0368o
59043.374437,20.871,0.640,16,10,c,0,1.36,263.14051,15.73588,923.78,9584.51,2.50,2.16,-54.8,-0.482,19.75,21.76,02a59043o0225c
59043.377683,21.865,1.533,6,10,c,0,1.18,263.14051,15.73588,904.36,9545.94,2.63,2.19,-48.5,-0.478,19.74,21.78,02a59043o0232c
59043.382821,21.743,1.460,7,11,c,0,1.40,263.14051,15.73588,961.67,9623.47,2.64,2.22,-52.1,-0.468,19.70,21.71,02a59043o0243c
59043.394013,-22.584,3.043,-3,10,c,0,1.45,263.14051,15.73588,980.71,9505.53,2.54,2.18,-52.5,-0.455,19.58,21.57,02a59043o0267c
59045.371105,-17.830,0.267,-268,72,o,0,0.97,263.14051,15.73588,1533.76,2869.50,2.42,2.05,3.5,-0.387,17.47,18.80,01a59045o0287o
59045.374336,-19.507,1.703,-57,97,o,0,1.12,263.14051,15.73588,1554.58,2909.12,2.24,2.04,10.3,-0.400,17.26,18.42,01a59045o0294o
59045.381103,-17.497,0.330,-364,120,o,0,1.15,263.14051,15.73588,1495.52,2829.08,2.57,2.34,10.6,-0.379,16.95,18.41,01a59045o0308o
59045.398573,-18.112,0.955,-207,197,o,0,2.31,263.14051,15.73588,1481.57,2945.26,2.20,2.10,16.2,-0.399,16.15,17.49,01a59045o0345o
59047.388433,20.848,0.620,17,10,c,0,1.44,263.14051,15.73588,925.29,9588.88,2.47,2.25,-54.5,-0.461,19.58,21.62,02a59047o0205c
59047.412590,-21.496,1.098,-9,10,c,0,1.67,263.14051,15.73588,905.60,9548.88,2.47,2.14,-51.9,-0.462,19.51,21.44,02a59047o0257c
59047.416249,20.893,0.750,16,12,c,0,1.34,263.14051,15.73588,964.49,9628.73,2.50,2.08,-51.8,-0.455,19.46,21.33,02a59047o0265c
59047.428909,-23.148,4.800,-2,10,c,0,1.15,263.14051,15.73588,986.36,9511.19,2.51,2.09,-49.3,-0.476,19.70,21.70,02a59047o0292c
59051.368909,23.001,3.150,2,7,c,0,1.58,263.14051,15.73588,4624.04,3439.72,2.33,2.26,76.8,-0.406,19.81,21.91,02a59051o0276c
59051.372131,21.506,0.914,9,8,c,0,1.32,263.14051,15.73588,4604.95,3401.38,2.30,2.24,80.4,-0.406,19.85,21.91,02a59051o0283c
59051.381981,21.178,0.604,12,7,c,0,1.46,263.14051,15.73588,4662.21,3477.17,2.42,2.30,51.2,-0.406,19.80,21.90,02a59051o0304c
59051.387963,22.457,2.226,4,8,c,0,1.41,263.14051,15.73588,4680.94,3360.94,2.46,2.28,52.2,-0.404,19.80,21.88,02a59051o0317c
59053.327705,20.432,0.222,24,5,o,0,5.79,263.14051,15.73588,5383.13,2664.89,1.80,1.71,-18.6,-0.426,19.92,21.30,01a59053o0085o
59053.332841,20.077,0.227,34,8,o,0,2.03,263.14051,15.73588,5404.22,2702.69,1.79,1.71,-44.0,-0.422,19.91,21.33,01a59053o0096o
59053.341435,19.724,0.145,47,7,o,0,3.71,263.14051,15.73588,5347.25,2624.76,1.75,1.70,-7.0,-0.426,19.99,21.36,01a59053o0113o
59053.347593,20.724,0.426,19,8,o,0,3.61,263.14051,15.73588,5331.05,2741.28,1.79,1.74,-2.2,-0.421,19.97,21.38,01a59053o0126o
59059.349551,-21.105,1.148,-13,15,o,0,1.51,263.14051,15.73588,7057.45,7801.37,2.42,2.10,47.0,-0.429,19.21,20.03,02a59059o0244o
59059.353209,-20.606,0.856,-21,18,o,0,0.89,263.14051,15.73588,7038.03,7762.34,2.43,2.14,50.3,-0.434,19.19,20.01,02a59059o0252o
59059.360700,21.152,1.382,13,17,o,0,1.08,263.14051,15.73588,7094.65,7839.57,2.47,2.10,44.0,-0.427,19.18,20.01,02a59059o0268o
59059.370827,-21.092,1.112,-13,15,o,0,1.36,263.14051,15.73588,7113.07,7724.84,2.50,2.07,42.8,-0.435,19.25,20.12,02a59059o0290o
59061.323822,21.423,1.474,10,14,o,0,1.69,263.14051,15.73588,3981.69,7218.87,1.81,1.66,-12.0,-0.423,19.30,19.75,01a59061o0160o
59061.335523,20.524,0.485,22,11,o,0,3.27,263.14051,15.73588,4004.84,7256.97,1.83,1.76,-7.7,-0.418,19.25,19.78,01a59061o0184o
59061.344258,20.991,0.889,15,13,o,0,1.86,263.14051,15.73588,3946.25,7179.71,1.86,1.72,-2.2,-0.413,19.24,19.75,01a59061o0201o
59061.350623,-20.438,0.398,-24,10,o,0,4.44,263.14051,15.73588,3928.65,7295.68,1.77,1.70,-20.1,-0.427,19.28,19.73,01a59061o0214o
59063.316731,20.084,0.802,34,27,o,0,1.16,263.14051,15.73588,7061.72,7804.46,2.47,2.19,32.6,-0.427,18.61,19.02,02a59063o0171o
59063.323133,19.715,0.368,47,17,o,0,1.98,263.14051,15.73588,7042.09,7769.29,2.43,2.24,42.7,-0.427,18.80,19.40,02a59063o0185o
59063.326054,-20.913,1.186,-16,19,o,0,1.64,263.14051,15.73588,7102.02,7845.43,2.40,2.09,40.1,-0.426,18.71,19.23,02a59063o0191o
59063.336452,-19.427,0.686,-62,42,o,0,1.18,263.14051,15.73588,7121.48,7730.81,2.42,2.12,39.2,-0.433,17.95,18.48,02a59063o0212o
59064.411531,20.560,0.853,22,18,o,0,2.14,263.14051,15.73588,7650.81,1069.95,2.29,1.93,-22.0,-0.377,18.78,19.02,01a59064o0385o
59064.417983,20.049,0.622,35,22,o,0,1.03,263.14051,15.73588,7668.83,1109.88,2.39,2.11,-25.8,-0.380,18.66,18.98,01a59064o0399o
59064.424898,-21.135,2.073,-13,26,o,0,0.98,263.14051,15.73588,7613.12,1033.96,2.46,2.04,-19.2,-0.367,18.62,18.94,01a59064o0414o
59064.435558,-20.529,1.004,-22,22,o,0,1.21,263.14051,15.73588,7594.88,1153.48,2.44,1.99,-18.2,-0.359,18.65,18.88,01a59064o0437o
59065.375757,-25.255,62.333,0,18,o,0,1.23,263.14051,15.73588,7652.21,1070.92,2.29,2.05,-26.1,-0.378,19.05,19.56,01a59065o0282o
59065.401594,-20.283,0.792,-28,22,o,0,0.75,263.14051,15.73588,7670.86,1111.36,2.34,2.15,-49.1,-0.397,18.92,19.40,01a59065o0337o
59065.408592,21.507,2.000,9,18,o,0,1.30,263.14051,15.73588,7614.16,1034.40,2.54,2.18,-23.1,-0.350,18.83,19.35,01a59065o0352o
59065.411815,-21.105,1.518,-13,20,o,0,1.28,263.14051,15.73588,7595.48,1152.49,2.57,2.22,-18.5,-0.354,18.80,19.32,01a59065o0359o
59068.336447,-20.935,2.379,-15,36,o,0,0.97,263.14051,15.73588,7637.81,1067.04,2.05,1.85,-32.8,-0.397,17.41,18.01,01a59068o0229o
59068.339668,-25.192,185.000,0,56,o,0,1.20,263.14051,15.73588,7657.93,1106.42,2.04,1.82,-33.2,-0.405,17.05,17.55,01a59068o0236o
59068.345679,-18.091,1.171,-211,247,o,0,2.20,263.14051,15.73588,7601.97,1029.50,1.96,1.78,-48.8,-0.420,15.96,15.91,01a59068o0249o
59068.404991,-22.514,8.538,-4,31,o,0,1.37,263.14051,15.73588,7595.06,1151.32,2.07,1.84,-28.4,-0.395,18.21,18.39,01a59068o0276o
59069.329279,-21.725,1.274,-7,9,o,0,1.32,263.14051,15.73588,7640.05,1069.91,2.48,2.34,-25.0,-0.385,19.63,21.39,01a59069o0207o
59069.341158,21.636,1.262,8,10,o,0,1.55,263.14051,15.73588,7661.54,1108.15,2.31,2.12,-33.3,-0.382,19.64,20.98,01a59069o0232o
59069.343948,-23.723,7.917,-1,9,o,0,1.18,263.14051,15.73588,7603.28,1030.97,2.29,2.08,-29.4,-0.383,19.60,20.92,01a59069o0238o
59069.363040,-22.732,3.654,-3,11,o,0,1.36,263.14051,15.73588,7587.76,1150.63,2.44,2.26,-30.9,-0.371,19.48,20.66,01a59069o0278o
59071.298406,-21.029,0.481,-14,7,c,0,1.69,263.14051,15.73588,212.61,1229.89,2.67,2.22,-56.1,-0.414,19.80,21.83,02a59071o0140c
59071.302526,-21.396,0.803,-10,8,c,0,1.02,263.14051,15.73588,191.90,1190.00,2.66,2.27,-55.1,-0.408,19.78,21.85,02a59071o0149c
59071.305789,20.229,0.354,29,10,c,0,1.20,263.14051,15.73588,10456.82,1226.03,2.78,2.17,-56.9,-0.411,19.80,21.89,02a59071o0156c
59071.308085,20.538,0.323,22,7,c,0,1.61,263.14051,15.73588,253.74,1268.33,2.67,2.26,-56.0,-0.414,19.81,21.88,02a59071o0161c
59071.309000,-22.878,3.100,-3,8,c,0,1.95,263.14051,15.73588,10435.42,1186.51,2.77,2.11,-54.3,-0.410,19.80,21.89,02a59071o0163c
59071.315812,-21.054,0.683,-14,9,c,0,1.92,263.14051,15.73588,10493.71,1263.71,2.79,2.16,-53.0,-0.410,19.77,21.90,02a59071o0177c
59071.320059,21.631,1.034,8,8,c,0,1.07,263.14051,15.73588,271.19,1150.32,2.60,2.35,-61.8,-0.432,19.73,21.88,02a59071o0186c
59071.327488,-20.402,0.538,-25,14,c,0,1.57,263.14051,15.73588,10516.21,1150.33,2.73,2.10,-54.4,-0.412,19.77,21.89,02a59071o0202c
59073.332074,-20.177,0.343,-31,11,o,0,1.41,263.14051,15.73588,10283.96,7329.81,2.12,2.01,40.4,-0.401,19.81,21.32,01a59073o0227o
59073.337607,-23.824,7.000,-1,8,o,0,3.30,263.14051,15.73588,10305.06,7368.77,2.08,1.88,60.7,-0.411,19.85,21.34,01a59073o0239o
59073.347767,21.106,0.613,13,8,o,0,2.09,263.14051,15.73588,10246.91,7293.72,2.11,1.97,43.3,-0.406,19.87,21.33,01a59073o0261o
59073.348226,-19.783,0.253,-44,11,o,0,2.35,263.14051,15.73588,74.89,7420.70,1.79,1.64,-67.2,-0.451,19.89,21.36,01a59073o0262o
59073.350984,20.113,0.244,33,8,o,0,1.88,263.14051,15.73588,10228.18,7410.79,2.06,1.90,40.8,-0.416,19.87,21.31,01a59073o0268o
59073.351444,-21.285,0.930,-11,10,o,0,1.86,263.14051,15.73588,95.61,7459.96,1.88,1.74,-46.7,-0.433,19.84,21.32,01a59073o0269o
59073.362601,21.199,1.017,12,12,o,0,0.92,263.14051,15.73588,36.66,7380.96,1.84,1.70,-59.7,-0.448,19.77,21.18,01a59073o0293o
59075.355206,22.049,1.696,6,9,c,0,1.12,263.14051,15.73588,2814.36,7522.10,2.33,2.31,-75.8,-0.408,19.71,21.68,02a59075o0250c
59075.358929,21.703,1.156,8,9,c,0,1.32,263.14051,15.73588,2795.05,7483.89,2.32,2.29,-81.9,-0.408,19.71,21.66,02a59075o0258c
59075.376554,19.944,0.257,38,10,c,0,1.17,263.14051,15.73588,2852.19,7559.22,2.51,2.31,44.3,-0.386,19.67,21.61,02a59075o0296c
59075.385847,22.561,2.630,3,9,c,0,1.63,263.14051,15.73588,2872.33,7443.90,2.52,2.30,46.6,-0.387,19.68,21.58,02a59075o0316c
59077.346526,19.706,0.179,48,8,o,0,2.42,263.14051,15.73588,10285.15,7330.02,2.03,1.82,75.5,-0.417,19.90,21.30,01a59077o0234o
59077.347447,-20.157,0.323,-31,10,o,0,2.02,263.14051,15.73588,73.36,7417.29,1.75,1.58,-69.3,-0.434,19.91,21.32,01a59077o0236o
59077.362034,-21.936,1.387,-6,8,o,0,1.43,263.14051,15.73588,10305.36,7372.75,2.06,1.85,73.7,-0.406,19.85,21.22,01a59077o0267o
59077.363879,-24.945,28.167,0,11,o,0,3.01,263.14051,15.73588,95.75,7456.92,1.80,1.61,-74.4,-0.443,19.88,21.22,01a59077o0271o
59077.368490,-20.396,0.352,-25,9,o,0,1.30,263.14051,15.73588,10246.47,7296.37,2.05,1.94,52.2,-0.401,19.78,21.06,01a59077o0281o
59077.369412,-21.980,1.674,-6,10,o,0,1.01,263.14051,15.73588,37.26,7379.67,1.76,1.59,-69.5,-0.440,19.83,21.12,01a59077o0283o
59077.378879,-20.626,0.457,-20,9,o,0,1.48,263.14051,15.73588,10224.75,7415.50,2.10,1.76,82.2,-0.413,19.81,20.99,01a59077o0303o
59079.278226,-21.999,1.457,-6,8,c,0,1.15,263.14051,15.73588,2821.75,7525.25,2.42,2.39,56.8,-0.398,19.76,21.82,02a59079o0108c
59079.281441,21.337,0.761,11,8,c,0,1.61,263.14051,15.73588,2802.46,7486.99,2.38,2.35,52.2,-0.395,19.75,21.82,02a59079o0115c
59079.290488,22.537,2.276,4,8,c,0,1.41,263.14051,15.73588,2858.89,7563.09,2.42,2.32,45.3,-0.395,19.76,21.81,02a59079o0134c
59079.300795,22.401,2.548,4,10,c,0,0.80,263.14051,15.73588,2876.42,7446.12,2.45,2.36,45.2,-0.395,19.70,21.86,02a59079o0155c
59083.282760,21.826,1.136,7,8,c,0,1.39,263.14051,15.73588,3252.70,5096.78,2.33,2.23,57.5,-0.410,19.76,21.76,02a59083o0103c
59083.286916,20.302,0.274,28,8,c,0,1.48,263.14051,15.73588,3232.73,5057.55,2.48,2.25,46.9,-0.403,19.76,21.77,02a59083o0112c
59083.292145,-21.039,0.524,-14,7,c,0,2.01,263.14051,15.73588,3291.17,5137.34,2.31,2.22,53.6,-0.407,19.76,21.79,02a59083o0123c
59083.307070,22.239,1.919,5,9,c,0,1.31,263.14051,15.73588,3309.02,5018.63,2.53,2.27,44.3,-0.396,19.76,21.84,02a59083o0155c
59085.310284,-20.748,0.770,-18,14,o,0,1.28,263.14051,15.73588,3359.41,817.76,2.64,2.61,-26.5,-0.393,19.21,20.44,01a59085o0188o
59085.325629,22.561,4.348,3,15,o,0,1.04,263.14051,15.73588,3380.87,855.93,2.64,2.62,-65.0,-0.396,19.22,20.51,01a59085o0220o
59085.338915,-22.929,6.909,-2,17,o,0,1.04,263.14051,15.73588,3323.13,776.77,3.28,3.21,-23.5,-0.387,19.03,20.61,01a59085o0248o
