MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59048.311825,20.980,0.861,15,13,o,0,0.94,218.70164,8.16956,8796.02,7180.24,2.19,2.07,80.0,-0.402,19.49,20.81,01a59048o0158o
59050.295534,20.896,0.670,16,11,c,0,1.40,218.70164,8.16956,3929.20,9133.00,2.66,2.55,62.1,-0.379,19.65,21.61,02a59050o0117c
59050.301053,20.326,0.359,27,10,c,0,1.54,218.70164,8.16956,3910.74,9094.40,2.76,2.67,54.7,-0.371,19.57,21.60,02a59050o0129c
59050.308865,20.636,0.503,20,10,c,0,1.45,218.70164,8.16956,3968.64,9172.84,2.54,2.46,55.4,-0.384,19.66,21.56,02a59050o0146c
59050.312555,20.955,0.650,15,10,c,0,1.22,218.70164,8.16956,3988.99,9055.63,2.67,2.59,64.6,-0.380,19.60,21.55,02a59050o0154c
59052.282354,20.474,0.455,24,11,o,0,0.90,218.70164,8.16956,8851.50,7105.57,1.97,1.84,27.8,-0.410,19.81,20.99,01a59052o0008o
59052.285577,21.849,1.270,7,8,o,0,1.10,218.70164,8.16956,8872.46,7143.97,1.92,1.82,27.9,-0.407,19.80,21.02,01a59052o0015o
59052.292970,20.853,0.545,17,9,o,0,1.45,218.70164,8.16956,8814.34,7068.50,1.88,1.77,38.4,-0.415,19.84,21.04,01a59052o0031o
59054.269033,20.332,0.424,27,11,c,0,1.29,218.70164,8.16956,3927.45,9133.28,2.64,2.56,88.7,-0.383,19.57,21.38,02a59054o0063c
59054.272741,22.552,3.160,4,11,c,0,1.55,218.70164,8.16956,3908.71,9095.32,2.56,2.48,-62.0,-0.390,19.60,21.40,02a59054o0071c
59054.280565,-21.773,1.673,-7,12,c,0,0.99,218.70164,8.16956,3966.45,9173.72,2.61,2.55,-77.9,-0.384,19.56,21.39,02a59054o0088c
59054.321907,20.840,0.767,17,13,c,0,0.84,218.70164,8.16956,3989.67,9054.40,2.81,2.64,53.2,-0.369,19.51,21.46,02a59054o0116c
59058.254843,20.208,0.613,30,18,o,0,0.97,218.70164,8.16956,3662.80,3318.43,2.15,2.10,60.1,-0.441,18.97,19.66,02a59058o0035o
59058.264631,-21.116,1.025,-13,13,o,0,1.54,218.70164,8.16956,3647.98,3278.48,2.15,2.03,56.5,-0.456,19.10,19.77,02a59058o0056o
59058.267832,20.677,0.680,20,13,o,0,1.49,218.70164,8.16956,3707.53,3356.09,1.97,1.92,87.4,-0.453,19.13,19.77,02a59058o0063o
59058.288309,-22.658,5.714,-3,18,o,0,1.40,218.70164,8.16956,3727.31,3239.43,2.19,2.08,49.9,-0.441,19.04,19.72,02a59058o0107o
59060.259445,20.634,0.947,20,19,o,0,0.82,218.70164,8.16956,4656.41,1523.26,2.89,2.29,-10.5,-0.370,19.08,19.85,01a59060o0054o
59060.262667,20.088,0.533,34,18,o,0,0.96,218.70164,8.16956,4675.83,1562.19,2.70,2.18,-9.9,-0.386,19.11,19.86,01a59060o0061o
59060.268231,-21.621,1.972,-8,16,o,0,1.06,218.70164,8.16956,4618.88,1484.39,2.59,2.13,-9.5,-0.386,19.12,19.85,01a59060o0073o
59060.281197,20.967,1.078,15,16,o,0,1.05,218.70164,8.16956,4599.30,1600.53,2.25,1.87,-13.2,-0.416,19.21,19.80,01a59060o0101o
59062.254644,-21.330,1.518,-11,16,o,0,1.29,218.70164,8.16956,3662.19,3325.30,2.10,1.80,44.4,-0.465,19.06,19.47,02a59062o0039o
59062.258378,21.303,1.670,11,18,o,0,0.96,218.70164,8.16956,3643.26,3285.98,2.11,1.82,45.2,-0.475,19.11,19.57,02a59062o0047o
59062.265715,20.647,0.736,20,15,o,0,1.72,218.70164,8.16956,3701.74,3364.03,2.10,1.83,44.7,-0.458,19.12,19.60,02a59062o0063o
59062.282338,20.847,0.818,17,14,o,0,1.44,218.70164,8.16956,3722.98,3246.44,2.13,1.82,44.6,-0.460,19.08,19.55,02a59062o0099o
59064.293411,-25.707,111.000,0,21,o,0,1.25,218.70164,8.16956,987.41,5609.89,2.27,2.00,-21.0,-0.381,18.82,19.33,01a59064o0129o
59064.296639,21.087,1.654,13,22,o,0,0.93,218.70164,8.16956,1007.43,5648.44,2.51,2.02,-18.7,-0.348,18.77,19.32,01a59064o0136o
59064.303102,-20.843,1.151,-17,19,o,0,1.40,218.70164,8.16956,948.46,5571.69,2.33,1.91,-14.1,-0.382,18.80,19.28,01a59064o0150o
59064.313729,19.638,0.525,51,27,o,0,0.74,218.70164,8.16956,927.76,5687.82,2.44,2.06,-15.4,-0.363,18.70,19.19,01a59064o0173o
59068.246775,21.500,1.176,9,11,o,0,1.17,218.70164,8.16956,982.29,5612.71,1.93,1.75,-13.0,-0.425,19.50,20.42,01a59068o0035o
59068.250000,20.785,0.638,18,11,o,0,1.31,218.70164,8.16956,1002.00,5650.40,1.95,1.76,-10.6,-0.425,19.48,20.53,01a59068o0042o
59068.256473,-21.223,0.742,-12,9,o,0,1.18,218.70164,8.16956,943.36,5571.93,1.93,1.74,-14.5,-0.418,19.70,20.94,01a59068o0056o
59068.268507,22.146,1.848,5,9,o,0,2.15,218.70164,8.16956,924.95,5687.30,1.86,1.69,-18.3,-0.416,19.61,20.84,01a59068o0082o
59070.245003,-21.205,2.324,-12,28,c,0,1.09,218.70164,8.16956,9654.57,6927.94,2.87,2.79,51.4,-0.390,18.79,20.07,02a59070o0024c
59070.248206,22.503,4.571,4,17,c,0,0.99,218.70164,8.16956,9635.00,6888.77,2.83,2.75,48.9,-0.391,19.21,20.66,02a59070o0031c
59070.256459,20.481,0.442,23,10,c,0,1.44,218.70164,8.16956,9693.41,6966.86,2.83,2.70,37.5,-0.389,19.57,21.43,02a59070o0049c
59070.272570,-21.437,1.167,-10,11,c,0,0.94,218.70164,8.16956,9713.81,6848.79,2.94,2.77,37.9,-0.377,19.58,21.58,02a59070o0084c
59074.298616,20.862,0.539,16,9,c,0,1.93,218.70164,8.16956,9499.75,3044.71,2.75,2.54,-49.9,-0.382,19.56,21.37,02a59074o0146c
59074.301914,22.018,1.658,6,9,c,0,1.76,218.70164,8.16956,9480.67,3005.53,2.62,2.42,-50.9,-0.393,19.59,21.37,02a59074o0153c
59074.312039,-22.253,2.387,-5,11,c,0,1.18,218.70164,8.16956,9537.87,3082.96,2.58,2.41,-43.5,-0.391,19.62,21.34,02a59074o0175c
59074.317657,22.499,3.167,4,12,c,0,1.00,218.70164,8.16956,9557.76,2965.64,2.59,2.41,-41.7,-0.395,19.54,21.36,02a59074o0187c
59076.258919,22.104,2.510,5,13,o,0,1.02,218.70164,8.16956,778.83,1718.70,2.28,1.89,-13.7,-0.381,19.33,20.58,01a59076o0070o
59076.263062,20.140,0.406,32,13,o,0,1.37,218.70164,8.16956,799.40,1757.78,2.23,1.85,-16.6,-0.380,19.37,20.54,01a59076o0079o
59076.270425,-22.962,6.538,-2,16,o,0,0.87,218.70164,8.16956,738.52,1678.52,2.07,1.78,-10.9,-0.404,19.46,20.49,01a59076o0095o
59076.281934,22.416,3.222,4,13,o,0,1.07,218.70164,8.16956,719.66,1796.06,2.01,1.74,-14.0,-0.400,19.42,20.44,01a59076o0120o
59078.240148,-21.896,3.654,-6,23,c,0,1.51,218.70164,8.16956,9505.48,3046.91,2.47,2.24,-54.5,-0.397,18.54,19.72,02a59078o0023c
59078.243357,20.543,0.841,22,18,c,0,1.49,218.70164,8.16956,9486.90,3007.22,2.44,2.22,-55.6,-0.399,19.12,20.36,02a59078o0030c
59078.250261,-21.273,1.011,-11,11,c,0,1.56,218.70164,8.16956,9544.86,3084.82,2.46,2.22,-54.0,-0.405,19.53,21.08,02a59078o0045c
59078.265483,21.492,1.191,9,11,c,0,1.29,218.70164,8.16956,9566.26,2966.70,2.62,2.28,-44.6,-0.398,19.54,21.22,02a59078o0078c
59080.240993,20.500,0.639,23,15,o,0,1.09,218.70164,8.16956,6794.27,5288.15,2.36,2.05,-1.3,-0.352,19.19,19.92,01a59080o0035o
59080.244696,-22.372,2.628,-4,11,o,0,1.35,218.70164,8.16956,6813.79,5326.50,2.36,1.98,-0.7,-0.357,19.42,20.43,01a59080o0043o
59080.252076,21.105,0.786,13,10,o,0,1.44,218.70164,8.16956,6753.97,5250.03,2.41,2.08,-0.9,-0.371,19.51,20.71,01a59080o0059o
59080.264971,22.132,2.020,5,10,o,0,0.93,218.70164,8.16956,6734.88,5367.79,2.41,2.09,-3.2,-0.358,19.47,20.67,01a59080o0087o
59089.244991,-21.530,1.476,-9,13,o,0,1.20,218.70164,8.16956,6524.67,9660.37,2.13,1.94,13.3,-0.351,19.15,19.84,01a59089o0055o
59089.248688,-23.733,11.714,-1,14,o,0,1.12,218.70164,8.16956,6543.77,9699.61,2.10,1.93,14.4,-0.360,19.17,19.83,01a59089o0063o
59089.255596,21.038,1.110,14,16,o,0,1.32,218.70164,8.16956,6482.95,9623.29,2.12,1.95,7.1,-0.353,19.10,19.74,01a59089o0078o
59089.265748,-21.740,2.079,-7,15,o,0,1.28,218.70164,8.16956,6460.56,9742.18,2.04,1.92,-6.2,-0.360,19.07,19.68,01a59089o0100o
59090.247005,-21.052,1.134,-14,16,o,0,1.36,218.70164,8.16956,1909.62,7295.17,2.37,2.05,39.1,-0.390,18.96,19.64,02a59090o0037o
59090.250234,20.333,0.568,27,15,o,0,1.94,218.70164,8.16956,1890.86,7255.92,2.40,2.11,36.6,-0.395,18.96,19.64,02a59090o0044o
59090.267018,21.277,1.745,11,20,o,0,0.99,218.70164,8.16956,1952.13,7329.63,2.40,2.04,37.5,-0.396,18.92,19.54,02a59090o0059o
59090.275290,-21.733,2.640,-7,19,o,0,1.27,218.70164,8.16956,1972.90,7211.53,2.64,2.32,35.1,-0.377,18.74,19.47,02a59090o0077o
59097.231017,21.154,1.159,12,14,o,0,1.54,218.70164,8.16956,4572.48,9771.40,1.76,1.70,-74.2,-0.426,19.22,19.79,01a59097o0034o
59097.234238,23.511,8.632,1,12,o,0,1.53,218.70164,8.16956,4591.48,9810.78,1.81,1.76,-71.2,-0.425,19.29,20.00,01a59097o0041o
59097.239772,21.436,1.469,10,14,o,0,0.74,218.70164,8.16956,4531.33,9732.93,1.79,1.72,-66.1,-0.421,19.36,20.18,01a59097o0053o
59097.251744,-21.663,1.375,-8,11,o,0,1.76,218.70164,8.16956,4511.29,9850.36,1.80,1.72,-49.4,-0.420,19.39,20.16,01a59097o0079o
59098.245296,21.278,1.383,11,16,o,0,0.78,218.70164,8.16956,1997.68,9239.91,2.12,2.04,63.8,-0.455,19.19,20.17,02a59098o0061o
59098.248956,20.264,0.561,28,16,o,0,0.91,218.70164,8.16956,1979.81,9200.02,2.12,2.02,55.9,-0.446,19.15,20.14,02a59098o0069o
59098.256137,21.795,2.036,7,14,o,0,2.74,218.70164,8.16956,2038.71,9277.00,2.10,2.07,84.5,-0.451,19.06,20.03,02a59098o0083o
