MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58956.602584,-21.303,1.013,-11,11,o,0,1.38,277.63342,42.68772,2342.83,1317.54,2.51,2.28,-53.4,-0.452,19.42,20.87,02a58956o0782o
58956.609772,21.024,0.755,14,11,o,0,1.37,277.63342,42.68772,2288.33,1235.27,2.45,2.13,-53.0,-0.456,19.51,20.83,02a58956o0797o
58956.615582,25.010,30.000,0,11,o,0,1.08,277.63342,42.68772,2270.59,1354.13,2.34,2.07,-57.1,-0.459,19.52,20.78,02a58956o0809o
58956.635575,21.337,1.738,11,18,o,0,1.15,277.63342,42.68772,8275.98,9273.85,2.55,2.15,-58.4,-0.427,19.06,19.72,02a58956o0852o
58962.533716,-24.119,16.400,-1,13,o,0,0.90,277.63342,42.68772,9651.83,2604.03,2.78,2.62,-15.0,-0.358,19.30,20.76,01a58962o0648o
58962.539070,21.414,1.618,10,16,o,0,1.56,277.63342,42.68772,9630.27,2564.74,2.41,2.25,-13.5,-0.363,19.01,20.30,01a58962o0659o
58962.541900,-21.885,2.684,-6,17,o,0,1.06,277.63342,42.68772,9688.39,2643.11,2.46,2.32,-17.4,-0.363,19.08,20.43,01a58962o0665o
58962.553640,-20.603,0.554,-21,12,o,0,1.72,277.63342,42.68772,9706.68,2527.34,2.26,2.13,-16.4,-0.375,19.14,20.47,01a58962o0689o
58962.627282,21.372,1.879,10,19,o,0,0.87,277.63342,42.68772,9649.41,2581.64,2.47,2.25,-24.8,-0.362,18.82,19.65,01a58962o0840o
58964.532182,22.517,3.143,4,11,c,0,1.33,277.63342,42.68772,2538.56,5844.80,2.83,2.76,16.1,-0.377,19.08,21.16,02a58964o0645c
58964.547106,-21.044,0.552,-14,8,c,0,1.78,277.63342,42.68772,2563.01,5883.38,2.69,2.44,41.8,-0.377,19.59,21.57,02a58964o0677c
58964.548952,21.422,0.913,10,9,c,0,1.64,277.63342,42.68772,2499.75,5802.66,2.55,2.51,57.2,-0.391,19.61,21.70,02a58964o0681c
58964.554633,21.867,4.182,6,27,c,0,0.68,277.63342,42.68772,2486.27,5919.68,2.55,2.51,76.1,-0.385,18.72,20.43,02a58964o0693c
58966.494775,-22.498,2.938,-4,11,o,0,0.97,277.63342,42.68772,9657.54,2612.21,2.37,2.21,-29.4,-0.368,19.43,20.65,01a58966o0585o
58966.498472,21.766,1.868,7,13,o,0,1.16,277.63342,42.68772,9634.56,2567.20,2.53,2.43,-60.8,-0.375,19.34,20.68,01a58966o0593o
58966.504112,21.152,1.013,13,13,o,0,1.21,277.63342,42.68772,9694.03,2648.85,2.79,2.67,-58.4,-0.379,19.21,20.67,01a58966o0605o
58966.516070,-22.286,2.171,-4,10,o,0,1.39,277.63342,42.68772,9709.93,2526.93,2.30,2.16,-18.4,-0.373,19.46,20.72,01a58966o0630o
