MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58967.398435,21.055,0.544,14,8,c,0,2.03,198.72267,27.00864,6766.96,4817.71,2.52,2.42,46.1,-0.400,19.75,21.72,02a58967o0357c
58967.404830,22.797,3.048,3,8,c,0,1.47,198.72267,27.00864,6825.03,4898.00,2.55,2.37,43.1,-0.397,19.76,21.72,02a58967o0370c
58967.417086,-21.708,0.983,-8,7,c,0,2.21,198.72267,27.00864,6845.74,4780.50,2.52,2.33,37.3,-0.398,19.80,21.71,02a58967o0395c
58968.384044,-21.089,0.745,-13,10,o,0,2.40,198.72267,27.00864,6785.29,4855.60,2.12,1.81,35.7,-0.445,19.69,20.92,02a58968o0325o
58968.390075,-20.913,0.530,-16,8,o,0,3.04,198.72267,27.00864,6766.36,4818.15,2.10,1.80,37.2,-0.450,19.69,20.92,02a58968o0338o
58968.399968,-22.959,4.238,-2,10,o,0,1.75,198.72267,27.00864,6822.86,4896.21,2.57,1.82,33.2,-0.436,19.61,20.90,02a58968o0358o
58968.406334,-19.887,0.294,-40,12,o,0,1.54,198.72267,27.00864,6842.28,4780.36,2.72,1.89,33.0,-0.431,19.59,20.85,02a58968o0371o
58969.389347,19.805,0.198,44,9,o,0,2.84,198.72267,27.00864,5676.06,1551.04,2.21,1.84,-9.0,-0.413,19.63,20.77,01a58969o0349o
58969.394456,21.213,0.802,12,10,o,0,1.90,198.72267,27.00864,5697.56,1589.02,2.20,1.86,-8.3,-0.415,19.63,20.70,01a58969o0360o
58969.400079,-21.708,1.317,-8,10,o,0,2.47,198.72267,27.00864,5640.93,1510.78,2.20,1.87,-3.1,-0.418,19.60,20.66,01a58969o0372o
58969.411903,20.388,0.430,25,11,o,0,1.22,198.72267,27.00864,5625.94,1627.05,2.23,1.85,-11.4,-0.409,19.61,20.67,01a58969o0397o
58971.377095,21.944,2.258,6,14,o,0,1.87,198.72267,27.00864,6023.17,778.06,2.01,1.90,-69.5,-0.435,19.28,20.00,02a58971o0306o
58971.382423,20.993,0.770,14,11,o,0,2.94,198.72267,27.00864,6005.43,739.63,1.99,1.84,-69.4,-0.450,19.30,20.02,02a58971o0316o
58971.386215,-19.267,0.195,-71,14,o,0,1.36,198.72267,27.00864,6063.48,813.55,2.03,1.90,-68.9,-0.457,19.24,20.04,02a58971o0323o
58971.397365,-21.663,2.023,-8,16,o,0,1.18,198.72267,27.00864,6088.10,699.37,2.00,1.88,-83.5,-0.455,19.26,20.04,02a58971o0346o
58975.367369,19.218,0.343,75,26,o,0,0.87,198.72267,27.00864,6020.40,772.77,2.10,1.84,-48.0,-0.462,18.70,19.02,02a58975o0295o
58975.370592,19.037,0.262,88,23,o,0,1.19,198.72267,27.00864,6000.51,733.87,2.14,1.82,-55.3,-0.449,18.69,19.02,02a58975o0300o
58975.406074,19.637,0.468,51,24,o,0,1.87,198.72267,27.00864,6061.22,812.04,2.18,1.81,-52.2,-0.448,18.74,18.98,02a58975o0373o
58975.412618,20.627,1.227,20,25,o,0,1.27,198.72267,27.00864,6084.16,695.66,2.14,1.91,-50.9,-0.451,18.65,18.91,02a58975o0385o
58977.425874,18.123,0.074,204,15,o,0,1.62,198.72267,27.00864,5249.34,3972.44,1.94,1.69,-78.0,-0.418,19.01,19.16,01a58977o0227o
58977.431892,18.097,0.071,210,15,o,0,2.87,198.72267,27.00864,5269.44,4012.04,1.86,1.67,-78.2,-0.430,19.03,19.19,01a58977o0240o
58977.435113,18.309,0.112,172,19,o,0,1.39,198.72267,27.00864,5210.80,3935.12,1.96,1.70,-82.5,-0.406,18.99,19.18,01a58977o0247o
58977.461511,18.262,0.105,180,19,o,0,1.67,198.72267,27.00864,5196.55,4053.70,2.12,1.77,-83.7,-0.404,18.85,19.03,01a58977o0303o
58979.416534,17.221,0.033,470,16,o,0,1.77,198.72267,27.00864,631.38,4691.98,1.98,1.78,-53.7,-0.460,19.26,19.90,02a58979o0289o
58979.419736,17.230,0.036,466,17,o,0,1.71,198.72267,27.00864,612.28,4653.70,1.96,1.76,-55.7,-0.466,19.23,19.89,02a58979o0296o
58979.437833,17.217,0.037,471,18,o,0,1.54,198.72267,27.00864,673.54,4727.60,1.94,1.84,-50.8,-0.450,19.21,19.76,02a58979o0335o
58979.457083,17.039,0.034,555,19,o,0,1.04,198.72267,27.00864,696.47,4608.36,1.92,1.80,-53.2,-0.460,19.16,19.65,02a58979o0375o
58981.375001,16.475,0.014,933,14,o,0,2.75,198.72267,27.00864,5235.37,3974.34,1.96,1.89,-66.8,-0.419,19.73,21.06,01a58981o0214o
58981.389109,16.487,0.015,923,14,o,0,2.27,198.72267,27.00864,5256.06,4012.28,1.92,1.87,-88.3,-0.412,19.74,21.08,01a58981o0243o
58981.394648,16.553,0.017,868,15,o,0,2.10,198.72267,27.00864,5199.73,3934.41,1.92,1.84,-76.3,-0.417,19.68,20.88,01a58981o0254o
58981.398748,16.489,0.014,921,13,o,0,3.03,198.72267,27.00864,5181.92,4049.86,1.89,1.85,-74.6,-0.415,19.63,20.83,01a58981o0262o
58983.339911,16.026,0.010,1412,15,c,0,3.09,198.72267,27.00864,636.43,4695.47,2.42,2.10,-56.5,-0.440,19.81,21.76,02a58983o0211c
58983.343132,16.032,0.010,1404,14,c,0,6.84,198.72267,27.00864,616.82,4659.46,2.58,2.15,-53.7,-0.429,19.80,21.75,02a58983o0218c
58983.348649,16.024,0.010,1414,14,c,0,5.82,198.72267,27.00864,675.87,4734.63,2.47,2.15,-55.6,-0.428,19.80,21.73,02a58983o0230c
58983.361267,16.015,0.011,1426,15,c,0,4.50,198.72267,27.00864,696.85,4621.91,2.49,2.16,-57.0,-0.426,19.79,21.72,02a58983o0255c
58985.383909,15.738,0.010,1840,19,o,0,2.42,198.72267,27.00864,7753.20,7419.67,2.36,2.24,-77.8,-0.412,19.62,21.11,01a58985o0314o
58985.389717,15.774,0.009,1780,16,o,0,4.21,198.72267,27.00864,7773.96,7457.67,2.02,1.92,-74.8,-0.420,19.74,21.10,01a58985o0326o
58985.393426,15.776,0.010,1776,17,o,0,2.72,198.72267,27.00864,7715.52,7380.55,2.19,2.08,-80.4,-0.413,19.71,21.12,01a58985o0334o
58985.418955,15.759,0.009,1804,16,o,0,5.11,198.72267,27.00864,7701.37,7498.95,2.23,2.18,1.2,-0.400,19.64,21.22,01a58985o0387o
58987.412948,21.684,2.075,8,16,c,0,1.18,198.72267,27.00864,49.32,1094.11,3.15,2.81,-58.9,-0.394,19.55,21.63,02a58987o0389c
58987.414778,15.558,0.008,2172,18,c,0,2.70,198.72267,27.00864,10307.60,1110.65,3.33,2.68,-53.3,-0.370,19.58,21.69,02a58987o0393c
58987.417561,15.543,0.009,2203,19,c,0,3.53,198.72267,27.00864,10287.39,1067.49,3.18,2.65,-54.3,-0.389,19.63,21.68,02a58987o0399c
58987.423580,15.513,0.008,2263,19,c,0,4.27,198.72267,27.00864,90.65,1132.48,3.05,2.69,-56.1,-0.403,19.55,21.60,02a58987o0412c
58987.424494,15.535,0.008,2218,18,c,0,3.92,198.72267,27.00864,10346.75,1148.10,2.89,2.43,-51.8,-0.407,19.65,21.67,02a58987o0414c
58987.442948,15.477,0.008,2339,18,c,0,4.49,198.72267,27.00864,111.77,1013.17,2.61,2.35,-63.6,-0.431,19.64,21.52,02a58987o0454c
58987.443405,15.555,0.009,2178,19,c,0,3.11,198.72267,27.00864,10368.91,1030.92,2.78,2.31,-51.2,-0.387,19.68,21.59,02a58987o0455c
58989.325161,15.519,0.008,2251,18,o,0,6.62,198.72267,27.00864,7740.10,7423.32,2.03,1.81,4.6,-0.403,19.81,21.20,01a58989o0200o
58989.330289,15.555,0.008,2177,17,o,0,8.45,198.72267,27.00864,7761.32,7461.21,2.04,1.76,11.4,-0.408,19.83,21.24,01a58989o0210o
58989.333972,15.551,0.008,2187,16,o,0,25.55,198.72267,27.00864,7702.74,7384.32,2.06,1.80,6.5,-0.406,19.83,21.25,01a58989o0217o
58989.349279,15.554,0.008,2180,17,o,0,13.15,198.72267,27.00864,7688.89,7497.85,2.08,1.83,5.8,-0.405,19.81,21.23,01a58989o0249o
58993.381099,15.531,0.008,2227,19,o,0,5.22,198.72267,27.00864,7644.22,5483.89,2.11,1.91,-6.4,-0.383,19.58,20.86,01a58993o0258o
58993.384328,15.533,0.007,2222,16,o,0,11.48,198.72267,27.00864,7665.12,5522.61,2.08,1.87,-9.2,-0.395,19.75,21.14,01a58993o0265o
58993.394122,15.527,0.008,2235,19,o,0,9.71,198.72267,27.00864,7606.14,5445.72,2.02,1.92,-15.4,-0.403,19.52,20.78,01a58993o0286o
58993.415373,15.561,0.009,2166,20,o,0,6.74,198.72267,27.00864,7588.04,5565.69,2.19,1.91,-6.0,-0.377,19.39,20.51,01a58993o0331o
58995.388962,15.396,0.007,2522,18,c,0,8.63,198.72267,27.00864,9382.35,6926.38,2.66,2.62,-60.7,-0.406,19.76,21.66,02a58995o0326c
58995.393083,15.399,0.007,2515,18,c,0,8.12,198.72267,27.00864,9362.71,6886.66,2.70,2.68,63.4,-0.396,19.74,21.65,02a58995o0335c
58995.403054,15.422,0.007,2462,18,c,0,7.72,198.72267,27.00864,9420.54,6967.19,2.70,2.67,-26.8,-0.400,19.72,21.59,02a58995o0356c
58995.408565,15.394,0.007,2525,18,c,0,7.07,198.72267,27.00864,9439.56,6850.97,2.66,2.63,-28.2,-0.405,19.74,21.58,02a58995o0368c
58997.326363,15.657,0.009,1983,18,o,0,8.64,198.72267,27.00864,7626.89,5485.24,2.12,1.85,0.8,-0.386,19.58,20.72,01a58997o0194o
58997.336482,15.669,0.009,1960,18,o,0,6.28,198.72267,27.00864,7648.91,5521.07,2.13,1.85,0.8,-0.390,19.61,20.73,01a58997o0215o
58997.339708,15.668,0.009,1963,18,o,0,9.55,198.72267,27.00864,7590.77,5446.28,2.15,1.87,5.6,-0.382,19.43,20.55,01a58997o0222o
58997.344961,15.662,0.010,1973,20,o,0,6.55,198.72267,27.00864,7572.09,5560.92,2.32,1.96,0.2,-0.379,19.20,20.32,01a58997o0233o
58999.309371,15.768,0.011,1790,19,o,0,3.26,198.72267,27.00864,9396.12,6926.86,2.26,2.18,78.2,-0.442,19.42,20.31,02a58999o0152o
