 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 473 6 1 ZTF_r 1084546552115 0 2.9724 62.6445 18.4291 24.7644 0.000108605 0.0449133 0.0876178 0.000172427 119 30. 0.107964 0.085876 17.4448 24.7644 1 2458839.0465509 473120221 -9.81835453009672 78.2131982928222 -0.139641165718254 1.04202345204727 -126.411559733394 121.21689673862 -1.04987796491518 1.06445948731185 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 10 473 6 1 ZTF_r 1096484062115 0 2.7697 226.476 7.09536 26.2402 1.69138e-05 0.0326712 0.127325 2.62517e-05 341 30. 0.124715 0.068474 20.0033 26.2402 1 2458850.9840625 473120221 -40.3670608770029 44.087516616053 -1.01851233810875 1.01303517012892 -115.360799669411 68.9943400233283 -1.68329403909348 1.06818204162979 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 11 473 6 1 ZTF_g 1096541592115 0 3.3509 133.711 4.79571 26.2414 4.76236e-05 0.0532923 -0.0824614 8.35304e-05 309 30. 0.240484 0.074579 20.2713 26.2414 1 2458851.0415972 473120121 -80.3759759022389 37.2318449409864 -2.40141104005547 0.96601001077778 -52.0581605986823 52.8869696917735 -0.990958181399228 1.08580823698348 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 12 473 6 1 ZTF_g 1099502842115 0 2.1436 134.628 4.96541 26.2523 4.97912e-05 0.055967 -0.100452 7.79278e-05 338 30. 0.202033 0.068992 20.6405 26.2523 1 2458854.0028472 473120121 -47.4480093486696 27.4440693355251 -1.92319928923218 1.01713683074382 -61.3997865930677 48.6377672523031 -1.27089135008507 1.0677167242628 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 13 473 6 1 ZTF_g 1102540272115 0 2.2117 133.233 5.25247 26.2593 4.65282e-05 0.0542014 -0.113106 7.38616e-05 336 30. 0.183126 0.0629 20.5294 26.2593 1 2458857.0402778 473120121 -5.56125063424465 27.5196409539234 -0.22479389167782 1.07671769832322 -38.0316718335783 48.5779144440737 -0.788173345226787 1.06009050355269 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 14 473 6 1 ZTF_g 1107460402115 0 3.4308 129.118 16.0234 26.2595 5.34432e-05 0.0409776 -0.037207 0.000108299 163 30. 0.095516 0.082481 18.9776 26.2595 1 2458861.9604051 473120121 -124.799933971594 113.340388711363 -1.22485437821052 0.9346284550626 -38.0130731927987 153.568180164987 -0.249199367907572 1.13046154696703 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 15 473 6 1 ZTF_g 1119399822115 0 2.3165 105.439 4.94541 25.9969 5.15713e-05 0.0563149 -0.0970954 8.41749e-05 327 30. 0.186705 0.069696 20.2903 25.9969 1 2458873.8998264 473120121 -25.6360187933434 26.9172667452245 -1.0594352626629 1.05269321800929 -7.14155316138936 47.0680015085092 -0.152750312364975 1.05502384241732 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 16 473 6 1 ZTF_r 1119505982115 0 2.0232 228.129 6.14557 26.2653 1.87012e-05 0.0342873 0.12066 2.90883e-05 343 30. 0.123253 0.067128 20.4483 26.2653 1 2458874.0059838 473120221 -6.26503538159129 34.778440704468 -0.200386390550834 0.929851145149625 -43.1703377077978 63.36196941424 -0.685917638259107 1.05179700521948 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 17 473 6 1 ZTF_g 1122506182115 0 2.1629 133.115 4.91803 26.263 4.98094e-05 0.0559545 -0.115111 7.7897e-05 340 30. 0.186255 0.067292 20.6117 26.263 1 2458877.0061806 473120121 -66.116586133404 28.6959041937427 -2.56298053864754 0.975805838176998 -96.090134501275 51.7785907507577 -1.8682877552874 1.05049857491453 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 18 473 6 1 ZTF_r 1122545202115 0 1.9527 225.28 6.61712 26.2729 1.37292e-05 0.0295108 0.106655 2.13145e-05 343 30. 0.114586 0.056425 20.4407 26.2729 1 2458877.0452083 473120221 -17.841539906418 30.0699334097977 -0.660016314081518 1.04191668366836 14.5095056246353 58.4756685814831 0.249800102062379 1.03479589735585 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 19 473 6 1 ZTF_r 1125526192115 0 3.832 224.537 6.81998 26.2371 2.24614e-05 0.0376315 0.12708 3.48943e-05 342 30. 0.13876 0.084742 19.7656 26.2371 1 2458880.0261921 473120221 -28.7362366910243 57.5486926126639 -0.555455448862539 1.05053265832591 -34.5419130154386 74.2203538239799 -0.468531245073747 1.17219422936084 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 20 473 6 1 ZTF_g 1126460032115 0 2.5298 133.743 4.94015 26.2442 4.61568e-05 0.0542275 -0.0939411 7.26071e-05 339 30. 0.202705 0.075181 20.4609 26.2442 3 2458880.9600347 473120121 -62.196438447029 32.1993934373106 -2.14868438065513 0.921444657734245 -111.992946136822 53.8662276013255 -2.09309673413594 1.06405069998241 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 21 473 6 1 ZTF_g 1127460562115 0 2.1028 133.606 4.93598 26.2617 4.62032e-05 0.0540437 -0.110681 7.17847e-05 338 30. 0.186578 0.066966 20.6423 26.2617 3 2458881.9605671 473120121 -24.38460882547 28.3740012605461 -0.955982650212862 0.988324040849478 -67.9064950237134 51.4756680171424 -1.32808085466566 1.05159550986351 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 22 473 6 1 ZTF_r 1129519692115 0 3.5242 221.066 7.20474 26.2292 2.1946e-05 0.036898 0.109555 3.42142e-05 337 30. 0.129562 0.08171 19.7582 26.2292 3 2458884.0196991 473120221 21.9653251298367 58.4433045245179 0.41807834495284 0.959483895952485 -28.0513193732502 77.9559173078904 -0.362259179269522 1.13622816535171 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 23 473 6 1 ZTF_r 1129520602115 0 3.3136 221.052 7.23357 26.2198 1.95461e-05 0.03481 0.126585 3.05434e-05 338 30. 0.126801 0.074464 19.8168 26.2198 1 2458884.0206019 473120221 -45.9442597650099 53.5520654398522 -0.954354738382733 1.008180578974 -68.1241853251039 74.8435987926005 -0.916350987114315 1.11556355476342 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 24 473 6 1 ZTF_g 1130441402115 0 3.4164 132.634 8.6573 26.2864 3.03234e-05 0.0395346 -0.0703178 6.31628e-05 257 30. 0.106134 0.075781 19.6605 26.2864 3 2458884.9414005 473120121 -70.8957552828206 60.5046501537402 -1.30342570213957 0.90874338334784 -163.192921473044 83.8411871207693 -1.95956236821647 1.09606998860037 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 25 473 6 1 ZTF_r 1130497192115 0 4.1907 224.502 7.58239 26.2558 2.4754e-05 0.0389213 0.115614 3.79756e-05 334 30. 0.128156 0.081713 19.5949 26.2558 3 2458884.9971991 473120221 -60.8491970104477 63.6270892663733 -1.06381864194173 1.02995923642429 -94.0259760401923 79.8247939222408 -1.18583765453637 1.1619916885451 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 26 473 6 1 ZTF_g 1131442542115 0 3.2402 133.104 10.7487 26.2857 3.40799e-05 0.0395797 -0.05996 7.09626e-05 235 30. 0.093265 0.073333 19.4771 26.2857 3 2458885.9425463 473120121 -107.628735317466 70.2620719878435 -1.70397055395197 0.935739708549988 -141.130846017013 99.0647769220269 -1.43422692504238 1.09945488517325 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 27 473 6 1 ZTF_r 1131530102115 0 2.2278 224.978 7.61278 26.2555 1.52582e-05 0.0311037 0.116395 2.38438e-05 338 30. 0.097013 0.063208 20.1158 26.2555 3 2458886.0301042 473120221 -45.2944509398274 38.9779176438668 -1.29265064415328 1.02007001901091 -94.9503789526386 68.4309477932806 -1.39688077252135 1.05230554782468 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
