index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,fluxerr_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
93,473,6,1,ZTF_g,1208231582115,0,1.9507,128.298,5.11088,26.2017,4.78437e-05,0.0552846,-0.0971267,7.5228e-05,341,30.0,0.170696,0.065543,20.6531,26.2017,3,2458962.7315856,473120121,13.6617355571458,24.806297332427377,0.5998701668969,0.958775805259405,60.5247937841154,47.4081354913189,1.28527374302028,1.04807210311384,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-137.36854102529873,110.46300454598703,,-0.8730505772314424,True,19.34623285998361,19.34623285998361,
96,473,6,1,ZTF_g,1209223142115,0,1.882,127.214,5.3549,26.2212,1.28911e-05,0.0288139,-0.0616018,1.98247e-05,347,30.0,0.079032,0.056926,20.63,26.2212,3,2458963.7231481,473120121,7.63361729337624,25.290878486670046,0.338044249943741,1.01368861244043,-14.157114635801,47.9580840620346,-0.297185842515427,1.04108915286576,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-143.39665928906828,112.62085541452574,,-0.8526869686487315,True,19.344727934879643,19.344727934879643,
97,473,6,1,ZTF_g,1210189182115,0,1.9623,118.197,5.45562,26.1461,1.79745e-05,0.0340553,-0.0630293,2.79951e-05,345,30.0,0.07676,0.060612,20.5052,26.1461,3,2458964.6891898,473120121,-27.1888551663393,24.182103978133462,-1.23250215059053,0.971118204020836,-2.88194160438052,46.1830831795924,-0.0628228227122855,1.04463108980996,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-178.2191317487838,107.68345738467771,,-0.6560010058142505,True,19.3183025117498,19.3183025117498,
99,473,6,1,ZTF_g,1211230472115,0,1.8916,129.525,5.28643,26.2356,1.25885e-05,0.0282367,-0.0501544,1.96917e-05,340,30.0,0.076282,0.058711,20.6564,26.2356,1,2458965.7304745,473120121,-18.5637497827068,23.797850609235446,-0.86023576484662,0.982809719858957,-66.7878676092174,44.8882943487268,-1.49788912044297,1.04581486914861,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-169.5940263651513,105.97236841938073,,-0.6784095103986714,True,19.425193387492,19.425193387492,
100,473,6,1,ZTF_g,1211231382115,0,1.8677,128.723,5.27518,26.2462,1.38005e-05,0.0296005,-0.0579153,2.14575e-05,342,30.0,0.078157,0.060455,20.6781,26.2462,3,2458965.7313889,473120121,-7.77278221125,24.242683523694296,-0.347984126666929,0.951957700925,-40.3198890096711,46.8727413704006,-0.865992570419302,1.04574831700252,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-158.8030587936945,107.95321947480362,,-0.7380513402834283,True,19.415685992232074,19.415685992232074,
104,473,6,1,ZTF_g,1212253502115,0,1.8627,39.4561,6.80744,24.9928,7.41419e-05,0.0585275,-0.039682,0.000152879,234,30.0,0.088772,0.071329,19.1335,24.9928,3,2458966.7535069,473120121,-11.2043670799906,27.62352894717318,-0.444509128177724,0.970589138270932,-20.6288282816665,55.066875956795,-0.377137149441989,1.04058966251499,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-162.2346436624351,123.00820081193505,,-0.8231904148623033,True,18.020539823393875,18.020539823393875,
107,473,6,1,ZTF_g,1213249392115,0,2.1429,126.594,5.41031,26.2104,3.94021e-05,0.0502839,-0.110843,6.22258e-05,341,30.0,0.166768,0.064781,20.4868,26.2104,1,2458967.7493981,473120121,6.48139082542895,29.7408205112813,0.238886919272468,0.971056744914695,-3.25962793554631,53.6730718676638,-0.0611401882367693,1.05418931624109,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-144.54888575701557,132.43654816007066,,-0.9947247921308184,True,19.15795535733216,19.15795535733216,
108,473,6,1,ZTF_g,1213251902115,0,2.2346,126.863,5.38814,26.2142,4.43937e-05,0.0528057,-0.114373,6.97211e-05,336,30.0,0.170206,0.064808,20.4813,26.2142,3,2458967.7519097,473120121,-12.8146440431274,28.359285456235202,-0.482389097439794,0.921006805135975,-106.392348500443,51.9739474180799,-2.06081916825136,1.05418122286935,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-163.84492062557192,126.28454123130972,,-0.8368103563500651,True,19.213399511996474,19.213399511996474,
111,473,6,1,ZTF_g,1214272372115,0,2.1259,132.067,5.74553,26.2497,3.29529e-05,0.0458297,-0.0816158,5.21456e-05,340,30.0,0.145249,0.065469,20.4741,26.2497,1,2458968.7723727,473120121,6.6375921077011,30.003967116759508,0.246848222020977,1.00620540294085,-3.04569236136531,53.3997415486166,-0.0574198523388205,1.05490731825898,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-144.39268447474342,133.60834596155883,,-1.0046117068752018,True,19.18769102023625,19.18769102023625,
112,473,6,1,ZTF_g,1214273312115,0,2.0399,132.731,5.71916,26.2624,3.26856e-05,0.0457617,-0.0928949,5.10769e-05,343,30.0,0.137518,0.058257,20.5165,26.2624,3,2458968.7733102,473120121,-15.8443715911801,29.476528723730112,-0.590165515765108,0.974183330937834,-54.4225676501782,55.4831575539254,-0.987490784410545,1.04523662148318,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-166.87464817362462,131.25965083684258,,-0.853985937787788,True,19.219646877515437,19.219646877515437,
