index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
1465,681,4,3,ZTF_g,1157535521515,0,2.7866,145.482,4.92333,26.2723,4.4373e-06,0.0338312,-0.0854897,9.45698e-06,1578,30.0,0.085056,0.060045,20.4034,26.2723,1,2458912.0355208,681120115,24.2539797939838,37.25890314162323,0.859231248484943,1.40800641117473,13.856515231068,49.3161954387419,0.282865284604332,1.05294537335527,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-15.107986884582406,,-2.6775235807320774,True,20.596799825088443,20.596799825088443,
1469,681,4,3,ZTF_g,1182492071515,0,1.876,142.118,4.47504,26.2556,3.2688e-06,0.0294349,-0.106773,6.76582e-06,1604,30.0,0.077121,0.049209,20.8247,26.2556,1,2458936.9920718,681120115,29.1862404825762,24.409314356404895,1.63082385153859,1.50334741400826,71.1331594036802,37.8978048168981,1.88961460092203,1.02576162423719,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-10.175726195990006,,-2.6043539386105183,True,21.039286037893916,21.039286037893916,
1471,681,4,3,ZTF_g,1185470631515,0,2.0086,27.4411,6.41973,24.4508,2.08823e-05,0.0473516,-0.0453753,6.49523e-05,894,30.0,0.050605,0.058089,18.6014,24.4508,1,2458939.9706366,681120115,41.0997220388359,27.104185685567007,1.60086705393429,0.900732617926947,54.7595840751121,54.6119026256893,1.00945746941461,1.0302316453449,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,1.737755360269695,23.850828407985304,16.933922387241616,True,19.12078407933787,19.12078407933787,
1477,681,4,3,ZTF_g,1202392451515,0,1.875,53.5904,5.4973,25.1812,1.62535e-05,0.0571139,-0.0725924,4.25855e-05,1392,30.0,0.058482,0.055006,19.5949,25.1812,1,2458956.8924537,681120115,22.5973474610726,21.93109848903795,1.16266292367972,1.02897278458641,47.9055507059652,42.9573127922939,1.1227005185218,1.02517353381792,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-16.764619217493603,,-1.4202883656732592,True,20.081124026042332,20.081124026042332,
1480,681,4,3,ZTF_g,1210384351515,0,2.0854,141.654,4.26448,26.255,2.4268e-06,0.0254549,-0.0962414,4.98451e-06,1604,30.0,0.053244,0.053637,20.7869,26.255,1,2458964.8843519,681120115,-16.0762121216804,25.427946402647375,-0.918376336109377,1.70524539719215,-14.6561950337263,36.4577138335279,-0.40471285220721,1.02827395635216,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-55.438178800246604,,-0.4979803090001841,True,20.994296770790235,20.994296770790235,
1484,681,4,3,ZTF_g,1213433911515,0,1.8692,144.898,4.24849,26.2806,3.8249e-06,0.0318607,-0.115331,7.8152e-06,1596,30.0,0.088034,0.048648,20.8972,26.2806,1,2458967.933912,681120115,47.2355806786196,22.98826779710237,2.91064620154171,1.62159805027053,71.1288966948212,34.695281673244,2.0639104354549,1.02298081599181,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,7.873614000053394,24.040164700228434,3.169873751385932,True,21.129409369871297,21.129409369871297,
1489,681,4,3,ZTF_g,1216445531515,0,2.0942,152.285,3.61515,26.3339,2.518e-06,0.0259305,-0.104728,5.16651e-06,1601,30.0,0.074405,0.050156,21.0225,26.3339,3,2458970.9455324,681120115,18.1573181745647,25.662565876300572,1.079101672388,1.87980099748333,68.5063415906207,34.5411986240595,1.99668044219811,1.02953814071757,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-21.204648504001504,,-1.313949993872417,True,21.063224796104016,21.063224796104016,
1490,681,4,3,ZTF_g,1216446461515,0,2.1395,152.912,3.60161,26.3236,2.504e-06,0.0258399,-0.094376,5.10799e-06,1602,30.0,0.074444,0.051135,21.0101,26.3236,1,2458970.9464699,681120115,59.3246382722783,26.805512387510937,3.30607896683992,1.80341165384141,178.53941365661,35.9769792449026,4.99602497631324,1.03338143122834,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,19.962671593712095,23.073053344399526,1.4578582161461546,True,21.005614706204987,21.005614706204987,
1494,681,4,3,ZTF_g,1218464881515,0,1.9915,149.004,4.14442,26.3119,2.8744e-06,0.0276905,-0.108659,5.90861e-06,1609,30.0,0.076725,0.049838,20.9049,26.3119,3,2458972.9648843,681120115,14.8716866435397,23.51235472736761,0.821327319337075,1.36268267334732,107.408548303102,38.2218643870875,2.82906008876413,1.02525593235132,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-24.490280035026505,,-1.0423467388283538,True,21.136234676035798,21.136234676035798,
1497,681,4,3,ZTF_g,1219465131515,0,2.0154,151.704,6.50934,26.3235,2.7951e-06,0.0271645,-0.0863312,5.83695e-06,1602,30.0,0.047705,0.052591,20.485,26.3235,1,2458973.9651389,681120115,16.1178923637561,29.235725630227186,0.621249888823658,1.02620540662087,89.1462632948893,55.0824149293051,1.62931615511751,1.02781223959868,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-23.244074314810106,,-1.3655621164708434,True,20.9112902954376,20.9112902954376,
1498,681,4,3,ZTF_g,1219466071515,0,2.1985,150.739,6.35603,26.3165,3.1569e-06,0.0289369,-0.0857298,6.54727e-06,1603,30.0,0.05213,0.051197,20.3987,26.3165,3,2458973.9660764,681120115,-12.7470226012818,33.64713259978348,-0.455467845880531,1.16811190870377,-7.45998319492167,57.316451862918,-0.131030905906578,1.03028216745865,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-52.108989279848004,,-0.7010439536142062,True,20.751704839985216,20.751704839985216,
1524,681,4,3,ZTF_g,1231422971515,0,2.0051,147.22,4.6584,26.2915,3.0526e-06,0.0284718,-0.0949007,6.2844e-06,1606,30.0,0.064234,0.050461,20.759,26.2915,1,2458985.9229745,681120115,32.6120657586214,26.002699132033793,1.49382263726641,1.14648588907743,119.671353736485,46.0392181077332,2.61684173061454,1.02695163998564,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-6.749900919944807,,-4.182451088167963,True,21.00652891179956,21.00652891179956,
1525,681,4,3,ZTF_g,1231423911515,0,2.2387,148.27,4.68133,26.3089,3.4471e-06,0.0302482,-0.112729,7.09479e-06,1605,30.0,0.068401,0.054023,20.7028,26.3089,3,2458985.923912,681120115,85.2914356991648,30.185064970183177,4.08211912254002,1.68668943976169,176.497052913923,42.4372649901971,4.1870222023282,1.02763314854874,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,45.92946902059859,22.15367143831438,0.71352719151685,True,20.861994701750522,20.861994701750522,
