 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 849 15 3 ZTF_g 1158532675915 0 1.6761 84.4517 5.38957 26.26 5.8262e-06 0.0295324 -0.0881772 1.08633e-05 1067 30. 0.055526 0.053989 20.7677 26.26 1 2458913.0326736 849120159 -8.24033718989343 23.6763073892018 -0.387155839782042 1.03149920758114 -27.4005712031864 46.0795340345624 -0.598641375280374 1.05457711210603 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 10 849 15 3 ZTF_r 1159495035915 0 1.5505 159.926 7.9482 25.8109 4.1382e-06 0.0246669 0.0870472 7.80872e-06 1063 30. 0.045976 0.061282 19.9623 25.8109 1 2458913.9950347 849120259 14.9839295762061 30.1212059511137 0.553360517402253 1.01627266372802 -108.709819109722 58.9890359860821 -1.85529368579369 1.04250794183545 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 11 849 15 3 ZTF_g 1159531235915 0 1.8444 60.5328 5.56509 25.8943 8.121e-06 0.0339204 -0.083114 1.59437e-05 1040 30. 0.052225 0.054765 20.3273 25.8943 1 2458914.0312384 849120159 -8.45280302965665 25.6160012008809 -0.367066047269553 0.980493736974747 -40.513018930667 48.0669687700405 -0.848521916145859 1.06211798258333 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 12 849 15 3 ZTF_g 1160446375915 0 1.8491 66.4281 12.4428 25.995 1.23276e-05 0.0370593 -0.0371542 2.904e-05 890 30. 0.044083 0.055886 19.5232 25.995 1 2458914.9463773 849120159 62.1084396609814 54.4342316582685 1.26920952466465 0.979842184065473 229.387606638003 103.10387116924 2.23980479828385 1.05973934632959 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 13 849 15 3 ZTF_r 1160548495915 0 1.7503 233.279 7.20218 26.2272 3.0032e-06 0.0211195 0.081167 5.58011e-06 1072 30. 0.041234 0.053565 20.4018 26.2272 1 2458915.0484954 849120259 -1.80462508330117 26.782391381432 -0.0749535899266684 1.10938397489719 -35.9118404975378 52.8656737339038 -0.683878711003489 1.03689829830037 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 14 849 15 3 ZTF_g 1161496135915 32 2.4348 14.0916 17.7143 23.8945 0.00203927 0.124911 0.0672777 0.0066383 111 30. 0.05928 0.074672 16.7741 23.8945 1 2458915.9961343 849120159 -82.4473674466901 91.4757375556493 -1.00259532312876 1.00629638093359 -108.336268158785 151.954001795287 -0.71775614902782 1.07220224725083 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 15 849 15 3 ZTF_r 1161528075915 0 1.8724 71.0052 8.62779 24.9378 7.7969e-05 0.102557 0.0780472 0.000148149 977 30. 0.044131 0.057193 18.8339 24.9378 1 2458916.0280787 849120259 -1.85008825082526 40.133362091127 -0.0512792545063787 1.10773121826475 114.8773243359 76.5448904372805 1.51089157047682 1.04732205995408 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 16 849 15 3 ZTF_g 1186490065915 0 2.2279 75.9865 5.13953 26.1369 8.5015e-06 0.0352953 -0.0773847 1.62186e-05 1057 30. 0.069132 0.055101 20.5114 26.1369 1 2458940.9900694 849120159 98.9248495876327 26.8463812865255 4.09896722478274 1.06392784265423 63.6894768647062 45.4973916433716 1.40927703412861 1.07440643572078 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 17 849 15 3 ZTF_r 1186512835915 0 1.8417 208.564 6.79788 26.0903 3.5373e-06 0.0228853 0.0841147 6.59982e-06 1068 30. 0.046736 0.053552 20.325 26.0903 1 2458941.0128356 849120259 79.6414139371573 32.0045880217957 2.76809838384867 0.911841924145886 -11.5644143282164 60.1220234664892 -0.193644535775873 1.0464781751374 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 18 849 15 3 ZTF_g 1187491775915 0 2.8585 86.0498 4.21201 26.2962 8.7506e-06 0.0357038 -0.108212 1.67037e-05 1060 30. 0.118543 0.056303 20.6224 26.2962 1 2458941.9917708 849120159 89.1034894316926 31.5131056983149 3.14527271134715 1.11825998641922 24.0826273481327 47.6743084502977 0.508551167641798 1.08783669411371 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 19 849 15 3 ZTF_g 1190466655915 0 2.3841 84.2587 10.9086 26.2704 8.5725e-06 0.0329652 -0.0532135 1.85329e-05 968 30. 0.042641 0.054397 19.7174 26.2704 1 2458944.9666551 849120159 99.4200920148252 57.7068276837312 1.91646883522023 1.00212151178059 -33.0915632035183 97.0626515820446 -0.343226114706482 1.06327054613679 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 20 849 15 3 ZTF_r 1190511605915 0 2.6843 230.512 6.30421 26.2002 3.5851e-06 0.0231789 0.0824539 6.61797e-06 1082 30. 0.055002 0.05529 20.1657 26.2002 1 2458945.0116088 849120259 134.754630350875 43.4809159512998 3.44746458902567 1.01388614388665 168.789282519295 68.1528244839562 2.49330954857697 1.08126513059311 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 21 849 15 3 ZTF_g 1200427025915 0 2.7884 83.84 6.33666 26.2722 7.8388e-06 0.0328404 -0.0757336 1.59397e-05 1023 30. 0.068054 0.064768 20.1786 26.2722 1 2458954.9270255 849120159 103.921970751757 42.9883793968636 2.68912569194101 1.00562687742822 51.9565010175821 66.1118448644946 0.791180932077411 1.08015395523865 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 22 849 15 3 ZTF_r 1200491295915 0 2.2019 234.376 6.97027 26.2305 3.019e-06 0.0212756 0.0812439 5.58461e-06 1074 30. 0.046855 0.052088 20.2508 26.2305 1 2458954.9912963 849120259 167.879703344472 36.7264441331629 5.08480277292515 1.00166798274329 60.5140035926627 64.9794537550955 0.937551262251872 1.04938290628825 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 23 849 15 3 ZTF_i 1201364895915 0 2.1068 243.544 6.6669 25.5552 1.6673e-06 0.0239046 0.183776 1.08858e-05 1078 30. 0.053904 0.055016 19.6379 25.5552 2 2458955.8648958 849120359 81.6642683174863 35.8402178520866 2.53463971538175 0.887974876620343 191.964602513414 64.4688664803963 2.99768718928497 1.05168988512056 4.0490296072691 17.91 0.108999997377396 7.59800004959106 0.77700001001358 2458242.988299 2458379.630625 0
 24 849 15 3 ZTF_r 1201451825915 0 2.19 232.439 6.94061 26.2164 2.9976e-06 0.0211635 0.0897909 5.54392e-06 1074 30. 0.047076 0.053723 20.2609 26.2164 1 2458955.9518287 849120259 181.494559173496 35.0055120344854 5.76742528179425 1.05022028195221 219.023988499452 61.2476669615159 3.60012288797986 1.05595375586762 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 25 849 15 3 ZTF_g 1201467125915 0 2.4005 86.1266 5.94275 26.292 6.8919e-06 0.0316659 -0.0804374 1.31931e-05 1056 30. 0.057258 0.054519 20.4147 26.292 1 2458955.9671296 849120159 105.467537031903 36.178087689834 3.24285849393679 1.02603454477759 8.93572553330637 59.5660770206686 0.151024015829813 1.07315151499385 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 26 849 15 3 ZTF_g 1202470325915 0 1.9144 57.9684 5.88792 25.8621 1.59236e-05 0.047359 -0.0808011 3.14687e-05 1032 30. 0.050583 0.052466 20.204 25.8621 1 2458956.9703241 849120159 92.8263598786171 26.3031923892682 3.92570498811844 1.05496327870982 74.8683340380447 49.5435509321286 1.52133981430982 1.04396041411258 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 27 849 15 3 ZTF_r 1202490085915 0 1.8727 154.447 8.62033 25.7896 5.8697e-06 0.0296135 0.0803749 1.08713e-05 1072 30. 0.040972 0.050654 19.7338 25.7896 1 2458956.990081 849120259 129.404895044393 37.2775476552602 3.86151896275656 0.932837775036126 178.027570078584 71.004897530941 2.52414413988505 1.03979220632782 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 28 849 15 3 ZTF_r 1207448545915 0 2.9289 223.471 6.57214 26.1734 5.8388e-06 0.0294204 0.0869891 1.08625e-05 1073 30. 0.071339 0.066891 19.9965 26.1734 1 2458961.9485417 849120259 164.557028326098 47.5022749795837 3.85351299372939 0.997658231375988 139.885053077732 71.4267823253837 1.97163000171207 1.07802136681727 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 29 849 15 3 ZTF_r 1208473005915 0 2.0342 234.492 6.41764 26.2213 3.012e-06 0.0209496 0.0796717 5.67702e-06 1059 30. 0.052874 0.052382 20.425 26.2213 1 2458962.9730093 849120259 165.214753223934 31.9047264616534 5.76034641302947 1.01338782524515 161.71388132312 56.9729722151008 2.85754854079515 1.05325256819677 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 30 849 15 3 ZTF_g 1208493815915 0 2.1799 86.7903 5.75784 26.2982 6.4593e-06 0.0306921 -0.0826293 1.22456e-05 1060 30. 0.058942 0.052395 20.5442 26.2982 1 2458962.9938194 849120159 112.428079843584 30.0627371122842 4.16007418590818 1.00661583998264 142.712472488094 52.2332350320032 2.75061747780359 1.06599853691691 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 31 849 15 3 ZTF_g 1209416825915 0 2.2131 83.7145 5.12539 26.2523 5.1918e-06 0.027615 -0.0582143 9.88502e-06 1060 30. 0.046345 0.054676 20.6312 26.2523 1 2458963.9168287 849120159 77.2005763432779 28.6988482510057 2.9923395712431 0.95597034532992 106.362958842233 48.9584269551263 2.18714787523226 1.07540524772648 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 32 849 15 3 ZTF_g 1209456775915 0 2.0871 84.9282 4.98179 26.2752 4.2386e-06 0.0250043 -0.0733391 7.98152e-06 1059 30. 0.044592 0.050566 20.7068 26.2752 1 2458963.9567708 849120159 118.919580007379 23.1616910401889 5.71133853872083 1.09488480346544 101.339124204812 40.2100538433738 2.53721741916246 1.06212693909258 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 33 849 15 3 ZTF_g 1210394525915 0 1.7702 83.0815 5.01901 26.2555 4.309e-06 0.0251614 -0.0782323 8.17066e-06 1060 30. 0.043626 0.051045 20.7894 26.2555 1 2458964.8945255 849120159 72.6111311469612 20.417790902573 3.95593595099371 1.09747475496399 30.1901198833367 38.455934094414 0.790344917981114 1.04890462964412 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 34 849 15 3 ZTF_r 1210430785915 0 1.4847 230.103 6.08327 26.209 3.138e-06 0.0214282 0.0859809 5.92517e-06 1061 30. 0.045641 0.06305 20.5984 26.209 1 2458964.930787 849120259 201.22675370779 23.2738145926761 9.61773821463492 1.15338241227151 170.280503777314 44.7462389295696 3.83110082251055 1.03484754457406 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 35 849 15 3 ZTF_g 1211424135915 0 1.6258 86.3004 4.85791 26.2808 4.2576e-06 0.0249959 -0.0706986 8.01088e-06 1062 30. 0.044619 0.054967 20.8736 26.2808 1 2458965.9241319 849120159 78.7356605439852 20.8520715746592 4.20026865561449 1.03125289382424 37.0283812362323 39.8012136453266 0.936598814460019 1.04929600225462 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 36 849 15 3 ZTF_r 1211447295915 0 1.5487 233.731 5.81239 26.2267 3.1097e-06 0.0214326 0.0850806 5.84566e-06 1070 30. 0.044888 0.056409 20.6527 26.2267 1 2458965.9472917 849120259 137.70652500216 23.7570532584313 6.44787706895381 0.991139978103856 109.845333996059 46.3599414771969 2.38535997063018 1.03793993882299 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 37 849 15 3 ZTF_g 1212445485915 0 1.7586 83.4128 4.67124 26.259 4.1525e-06 0.0246976 -0.0815282 7.8334e-06 1066 30. 0.043572 0.0503 20.8729 26.259 1 2458966.9454861 849120159 89.5290619020834 21.033801336355 4.73479376792921 0.959577526290269 77.1955697924494 39.6660826872137 1.95924278707494 1.04559916771612 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
 38 849 15 3 ZTF_r 1212465455915 0 1.6456 228.017 5.55855 26.1866 2.6688e-06 0.0198201 0.086954 5.01166e-06 1070 30. 0.043838 0.052972 20.6421 26.1866 1 2458966.9654514 849120259 221.239015591273 23.8426338417966 10.3219627926326 0.967606146895492 238.135690915453 44.754947597807 5.35671610319639 1.03973037037472 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 39 849 15 3 ZTF_r 1213388745915 0 1.7888 231.395 6.31453 26.2067 2.993e-06 0.0210029 0.0808311 5.66217e-06 1066 30. 0.054568 0.057186 20.5298 26.2067 1 2458967.88875 849120259 249.149431065537 30.116403309131 9.20262227145587 1.11700885177391 182.152750805648 55.3805467996617 3.31126308170698 1.04747737986292 0.81972013656116 18.6930002212524 0.090999998152256 6.77799987792969 0.425000011920929 2458187.019086 2458287.826724 0
 40 849 15 3 ZTF_g 1213450125915 0 1.8424 85.4795 4.97031 26.2939 6.6119e-06 0.031114 -0.111381 1.24901e-05 1059 30. 0.064492 0.049453 20.8401 26.2939 1 2458967.9501273 849120159 98.3492546532534 22.708630445543 4.81764651394464 1.09250732289332 128.211858869755 42.6208810298326 3.02845389389192 1.04686795431108 1.09627216714184 19.141999912262 0.0869999974966049 6.68300008773804 0.310999989509583 2458205.978090 2458288.905393 0
