index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,fluxerr_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
42,586,1,3,ZTF_r,1230399720315,0,1.6079,132.377,5.55126,26.0377,1.6086e-06,0.0160862,0.0694298,4.75694e-06,1916,30.0,0.043448,0.048995,20.6019,26.0377,1,2458984.8997222,586120203,142.71274999027,21.586197590742024,8.16193064882686,1.23169433778359,45.5237488472901,36.6594430276148,1.25016503607156,1.03732853589203,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,114.1301914131155,32.656977865635355,20.89419863589403,0.31065996148540453,False,20.505335009454,20.89419863589403,0.31065996148540453
44,586,1,3,ZTF_r,1231377650315,0,1.9159,130.993,5.41489,26.0181,1.4069e-06,0.0150162,0.0755139,4.15548e-06,1907,30.0,0.049367,0.054338,20.4564,26.0181,1,2458985.8776505,586120203,227.78398207598,25.943627177724427,10.2281657750776,1.09673307744748,167.937955631642,43.2868396967649,3.90578357324042,1.05476617238995,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,199.20142349882548,39.24917554079141,20.269868906052437,0.21391830006118653,False,20.28609864294375,20.269868906052437,0.21391830006118653
46,586,1,3,ZTF_r,1232294720315,0,1.8562,129.932,6.15865,26.0025,2.1107e-06,0.0184071,0.0741888,6.26244e-06,1907,30.0,0.043756,0.058968,20.3597,26.0025,1,2458986.7947222,586120203,240.655172234543,24.85470691393938,11.2088838348982,1.08303384058981,98.6085252055798,41.8408476562908,2.3726254332074,1.05337949322691,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,212.0726136573885,37.60178744465347,20.186288527970753,0.1925013320890808,False,20.317053763882107,20.186288527970753,0.1925013320890808
47,586,1,3,ZTF_r,1233338870315,0,1.8869,132.779,4.85825,26.0436,1.1891e-06,0.0138214,0.0757405,3.51628e-06,1912,30.0,0.044907,0.046825,20.5799,26.0436,1,2458987.8388773,586120203,370.090640665324,25.460392049646842,17.9980540767537,1.23895482603161,388.133404353244,39.2119932817863,9.96499979878049,1.04247847914023,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,341.5080820881695,38.51810658734612,19.7100975347529,0.12245422733827117,False,20.33201266263397,19.7100975347529,0.12245422733827117
49,586,1,3,ZTF_r,1237272110315,0,2.1309,129.35,6.21302,26.0103,1.4578e-06,0.015133,0.0720845,4.3418e-06,1913,30.0,0.052138,0.061739,20.2131,26.0103,1,2458991.7721181,586120203,574.883097881162,32.06088372149016,21.2595194680075,1.13602838607742,559.62593434655,48.7713877489139,11.5517534607152,1.06226698210434,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,546.3005393040075,48.50375179065624,19.166720926881954,0.09639478552630669,False,20.048436657140847,19.166720926881954,0.09639478552630669
53,586,1,3,ZTF_r,1238420830315,0,1.9028,131.353,4.83764,26.0213,1.254e-06,0.0141822,0.0747305,3.71897e-06,1915,30.0,0.049065,0.047592,20.6068,26.0213,1,2458992.9208333,586120203,581.091661599248,28.489130683692423,27.0163321240386,1.41779120764454,560.608351813778,38.0807969400836,14.8207003704727,1.05505924505926,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,552.5091030220935,43.10017575988264,19.16545140560172,0.08469337530649411,False,20.18767738618321,19.16545140560172,0.08469337530649411
55,586,1,3,ZTF_r,1241436890315,0,1.6164,131.858,5.37794,26.022,1.8534e-06,0.0171332,0.071212,5.52556e-06,1911,30.0,0.044643,0.058225,20.6179,26.022,1,2458995.9368981,586120203,670.991819257373,28.023293445634323,33.4979271584599,1.58172203212793,652.322666278089,35.769140589961,18.3598511492085,1.04204654815911,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,642.4092606802185,42.39542744521065,19.00247051773047,0.07165014328798351,False,20.20627744333852,19.00247051773047,0.07165014328798351
56,586,1,3,ZTF_r,1242311220315,0,1.9828,129.772,5.51907,26.0216,1.2036e-06,0.0139085,0.0675301,3.5583e-06,1914,30.0,0.044275,0.049234,20.3981,26.0216,1,2458996.8112269,586120203,659.209794827258,30.708883513739224,28.2537581964915,1.39998569016816,568.082000096086,41.0555228902281,13.9301128031036,1.05029566509988,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,630.6272362501035,46.458359559196595,19.02216819094106,0.07998360691388783,False,20.10651531207747,19.02216819094106,0.07998360691388783
57,586,1,3,ZTF_r,1243297670315,0,1.7959,128.808,5.84359,26.0059,1.3517e-06,0.0146486,0.0722639,4.02396e-06,1921,30.0,0.046062,0.053016,20.414,26.0059,1,2458997.7976736,586120203,760.956927851958,31.331350384882857,31.8719937938886,1.39170420193341,651.517407422811,42.8326542666371,15.3132096499024,1.0471782301214,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,732.3743692748035,47.40006718267111,18.844067157503193,0.07026768699071748,False,20.069027596101183,18.844067157503193,0.07026768699071748
60,586,1,3,ZTF_r,1244331940315,0,1.7141,130.371,5.30719,26.0236,1.8607e-06,0.0173138,0.0728143,5.47976e-06,1908,30.0,0.041845,0.056261,20.5801,26.0236,1,2458998.8319444,586120203,717.458439320728,29.13008733655632,30.5414237415408,1.24267920654407,657.023291249907,41.5799077718549,15.9078847540393,1.06490277142093,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,688.8758807435735,44.06985590560618,18.928247551776714,0.06945611523671132,False,20.165820912890965,18.928247551776714,0.06945611523671132
62,586,1,3,ZTF_r,1245336260315,0,2.4163,132.07,5.77864,26.0465,1.695e-06,0.0164583,0.0750969,5.01151e-06,1910,30.0,0.056381,0.060117,20.2092,26.0465,1,2458999.8362616,586120203,643.15904184599,34.782989911215765,23.2994264694686,1.28315145795366,576.910507499566,45.9405305998365,12.6423449049615,1.07421500307214,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,614.5764832688355,52.621927824767226,19.075060155033054,0.09296097165234123,False,19.996158102689492,19.075060155033054,0.09296097165234123
66,586,1,3,ZTF_r,1246395680315,0,1.8715,94.5737,7.29526,25.6564,1.8583e-06,0.0173208,0.0705279,5.48577e-06,1920,30.0,0.045185,0.049938,19.7893,25.6564,1,2459000.8956829,586120203,474.76944475731,32.27866558645826,17.448410427139,1.13728093221481,459.1295668905,51.6340508689479,8.95188007062718,1.05793429153209,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,446.1868861801555,48.8332261000571,19.032607995390926,0.11882517218452043,False,19.687186448408088,19.032607995390926,0.11882517218452043
79,586,1,3,ZTF_r,1257258370315,0,1.8663,130.382,5.76762,26.0168,1.4522e-06,0.0152653,0.0755461,4.29094e-06,1918,30.0,0.048565,0.053013,20.4315,26.0168,1,2459011.7583796,586120203,407.620801842159,26.593519920896576,18.4844020362181,1.1752768464377,379.525560992851,41.0295423466028,9.31235557673097,1.05683002765089,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,379.0382432650045,40.23237477444952,19.570092423621677,0.11523979458210179,False,20.257935818681332,19.570092423621677,0.11523979458210179
81,586,1,3,ZTF_r,1258272990315,0,1.7816,138.534,5.58473,26.0835,1.4786e-06,0.0154851,0.0736256,4.37048e-06,1916,30.0,0.042806,0.055311,20.5636,26.0835,1,2459012.7729977,586120203,388.02471799324,26.565322871075203,18.3518975641069,1.27574467439701,305.41146242825,40.1509344388313,7.65781495491578,1.04949726012116,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,359.44215941608553,40.189716477265776,19.694427463254407,0.12139359292257462,False,20.325787633097214,19.694427463254407,0.12139359292257462
82,586,1,3,ZTF_r,1260256340315,0,2.7524,136.328,5.79334,26.083,1.7746e-06,0.0168223,0.0756526,5.24915e-06,1902,30.0,0.061306,0.065586,20.1298,26.083,1,2459014.7563426,586120203,431.197987404279,35.821295633464196,13.5415107018016,1.02271296610261,384.861466723775,52.822997177516,7.33494030153306,1.0915204514199,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,402.6154288271245,54.19274301103107,19.57077396578128,0.14613712459673264,False,20.00072215479167,19.57077396578128,0.14613712459673264
86,586,1,3,ZTF_r,1262253950315,0,2.1102,103.083,6.48438,25.7966,6.3734e-06,0.0322021,0.0684659,1.88269e-05,1914,30.0,0.056865,0.060061,19.8706,25.7966,1,2459016.7539583,586120203,350.543797319691,33.97400918939227,12.3545225143074,1.15864756737955,294.800764739334,50.1642215480987,5.91629363901566,1.10148091037977,2.44231751376359,17.2039999008179,0.0670000016689301,5.26300001144409,0.398999989032745,2458186.977315,2458308.732083,0,321.9612387425365,51.3980501401839,19.52709102583424,0.17332168075617843,False,19.77180837987317,19.52709102583424,0.17332168075617843
