mjd,f,ef,band
59090.417708300054,7.066995045818668,3.472330203313646,ztfg
59090.43990739994,13.473127951772355,4.466487197000577,ztfr
59091.31277780002,14.30328129018995,7.64800656300149,ztfg
59092.35620369995,2.343934187037571,10.923639370025988,ztfg
59095.3147454001,3.375625089303412,15.105032662600252,ztfg
59095.38168979995,15.014914628135742,13.531701803189742,ztfr
59096.36450230004,nan,nan,ztfr
59096.36873839982,21.147378122772714,10.628699713781756,ztfr
59098.331736099906,23.804133900275243,8.058439176324313,ztfr
59098.355810199864,2.204490470706886,8.308773941711959,ztfr
59099.327604200225,24.435770776477074,6.271892709449527,ztfr
