mjd,f,ef,band
58910.64,11.25,5.75,o
58962.62,10.33,12.51,o
58964.58,16.0,6.74,c
58966.45,17.57,5.13,o
58968.53,26.5,4.62,c
58970.58,27.25,5.12,o
58972.59,18.5,5.0,c
58974.56,-0.5,8.12,o
58976.54,-1.0,18.86,o
58978.54,18.0,8.62,o
58980.45,49.0,17.0,o
58982.54,9.5,6.12,o
58984.54,14.33,6.93,o
58986.59,11.5,6.72,o
58988.51,12.75,4.62,c
58990.48,37.33,6.74,o
58992.48,9.0,5.38,c
58994.49,29.38,4.51,o
58998.48,25.0,4.16,o
58900.486828700174,-12.655395480843326,46.53209214082918,ztfr
58900.53829859989,7.545242870411538,22.341091267008238,ztfg
58903.51309029991,-2.277892553725717,3.1646182088029007,ztfr
58903.532199100126,0.2190252597716907,2.787179773912414,ztfg
58908.50731479982,1.3039047938470059,3.418775696069481,ztfr
58908.550798600074,-4.742417011618477,4.70185993356876,ztfg
58911.50789349992,6.183482166378066,7.474972366809264,ztfr
58911.54535879986,3.3257533402631028,5.8987245094934675,ztfg
58912.493553199805,3.3584059208251604,3.9079468388525966,ztfr
58912.53267360013,-0.937443243160834,2.693481331349888,ztfg
58913.495034699794,2.5778979622012983,5.18217834951159,ztfr
58913.53123839991,-1.3467306646963444,4.081232486204755,ztfg
58914.44637730019,9.018838678195836,7.904458018543415,ztfg
58914.54849540023,-0.21159577391608297,3.1402870790817743,ztfr
58915.496134299785,-82.86607965817528,91.9403007012698,ztfg
58915.52807869995,-0.7113321618295622,15.430696997851657,ztfr
58940.49006940005,12.605073970824073,3.4207848015561395,ztfg
58940.51283559995,10.592999744264246,4.256888168731895,ztfr
58941.4917708002,9.804257566280054,3.4674579744325276,ztfg
58944.46665510023,11.202479574847109,6.502302958639612,ztfg
58944.51160879992,16.198085874566985,5.226593020589369,ztfr
58954.42702550022,11.690346237002132,4.83583053402062,ztfg
58954.4912963002,19.62448159358109,4.293177868024105,ztfr
58955.36489580013,17.780831864745164,7.80352167175831,ztfi
58955.451828700025,21.493325229385842,4.145495371346906,ztfr
58955.46712959977,11.649808973228595,3.996185200340734,ztfg
58956.470324099995,15.234609273734655,4.316864942526732,ztfg
58956.49008100014,22.704435308578503,6.540445544281439,ztfr
58961.44854169991,20.274793332195387,5.852675013744352,ztfr
58962.47300929995,19.477303250182864,3.7612744641846825,ztfr
58962.4938194002,12.34794804324219,3.3017829390716784,ztfg
58963.416828699876,8.845055098132494,3.2880958414657186,ztfg
58963.456770800054,13.340538690219697,2.5983058082897874,ztfg
58964.394525500014,8.294748112879889,2.332430715278581,ztfg
58964.430786999874,23.99306447102528,2.7750292827347303,ztfr
58965.42413190007,8.787219506584163,2.327175879742231,ztfg
58965.44729170017,16.153793212043038,2.7868434386691034,ztfr
58966.445486099925,10.194455487222983,2.395067555662308,ztfg
58966.465451399796,26.92909245627384,2.9021124027824996,ztfr
58967.388749999925,29.770073013742003,3.5985132359716103,ztfr
58967.450127299875,10.844538450604079,2.503980501890901,ztfg
58968.42422450008,22.68131234245641,2.650386292640241,ztfr
58968.464861100074,10.62702056264242,2.404430467312346,ztfg
58970.37936339993,23.814745813383123,2.9177853308609367,ztfr
58970.46700230008,9.987181975514034,1.927633088770732,ztfg
58971.39548610011,20.671504085040507,4.1176046132092985,ztfr
58971.45258100005,9.827085802735743,2.509804931550676,ztfg
58972.41357639991,25.013783049243703,5.4810215876626085,ztfr
58972.47105319984,13.25334964101595,2.2146490523615032,ztfg
58973.36409719987,34.691307746266034,5.200423132249674,ztfr
58973.45311339991,10.0004082417686,4.311954742106506,ztfg
58974.3608448999,19.392604058224823,5.436000969682732,ztfr
58974.475613399874,7.988539666519985,4.727573273843638,ztfg
58975.264317099936,6.40492976309914,9.794800891421056,ztfg
58976.36789349979,21.860923476479233,8.08786567045964,ztfr
58976.464479200076,16.487468466917857,8.697678807753272,ztfg
58977.38677080022,18.443386683108386,9.88057768814002,ztfg
58977.46635420015,21.327314755828986,9.506507185029308,ztfr
58978.43023149995,3.7905416110323027,7.877886629948239,ztfg
58978.475544000044,32.53869587468476,6.503622833163692,ztfr
58979.2744907001,9.319121661194243,6.448748536153303,ztfg
58979.342164400034,21.773258519941628,4.7019114261846875,ztfr
58980.42263890011,12.994043911168662,5.442560352561728,ztfg
58980.46694440022,19.62204560407742,5.257461447004939,ztfr
58981.303611100186,5.60745522461812,4.438485554536834,ztfg
58981.43587959977,16.464255826119174,3.7035314729852793,ztfr
58983.38913189992,25.87356360606029,3.6251355104801206,ztfr
58985.404027800076,26.34454971458057,2.7332754632274185,ztfr
58985.449849499855,15.245415578965744,2.9431340060570954,ztfg
58986.40209490014,9.393294708404136,2.305476637007122,ztfg
58986.47086809995,22.524402095290622,2.495681136239145,ztfr
