mjd,f,ef,band
58271.19652,10.713864126183585,4.625079168102736,ztfg
58271.19697,-1.5206855534268764,3.4668380982403852,ztfg
58271.19743,-5.252301118809379,3.3982759996132352,ztfg
58271.19788,-1.0342328857975918,3.421184336863344,ztfg
58271.19834,-4.158473726643793,3.9053945255029525,ztfg
58271.1988,0.6976247098402565,3.596474972464828,ztfg
58271.19926,5.791811399200772,3.948526201480338,ztfg
58271.19971,2.758146079442432,4.159134855473724,ztfg
58271.20017,-1.198382979597732,4.349627859690876,ztfg
58271.20062,7.090846368832595,4.0937068466153494,ztfg
58271.20109,-2.192050316185636,4.138345296520032,ztfg
58271.20154,4.269015454580544,4.628619106521133,ztfg
58271.202,2.0098950364182246,4.0951068392867365,ztfg
58271.20245,8.67881141135034,3.919684878352843,ztfg
58271.20292,6.213099471100417,4.803701952551872,ztfg
58271.20337,6.407882823459566,4.633236769529504,ztfg
58271.20383,0.0,4.80461476708937,ztfg
58271.20428,8.373774978107981,4.514749005748499,ztfg
58271.20473,0.8433213615067064,4.668837625726071,ztfg
58271.2052,7.889083456891166,4.83080460379849,ztfg
58271.20565,6.258106263691664,4.846670533867056,ztfg
58271.20611,-3.7740501314947315,4.578265299725092,ztfg
58271.20656,7.441493357163476,4.935572410353649,ztfg
58271.20703,-0.09536793356399387,4.567279066097026,ztfg
58271.20748,5.905670026706875,4.528163360175646,ztfg
58271.20794,-10.894745473980224,4.9952567785402,ztfg
58271.20839,7.502577681713609,4.6748342591864605,ztfg
58271.20885,9.830114095893839,4.71768037427377,ztfg
58271.20931,2.5296801937890945,4.851320256667663,ztfg
58271.20977,7.41893996501971,4.994147647698488,ztfg
58271.21022,2.892457765161067,5.231618885728678,ztfg
58271.21067,12.010415278842725,5.380936006526072,ztfg
58271.21113,7.484988873659548,5.044413153911608,ztfg
58271.21159,7.222193231771588,5.265274805401452,ztfg
58271.21205,12.878128151453277,5.35665839300801,ztfg
58271.2125,8.928259287326398,4.4983378413650845,ztfg
58271.21295,7.042231596995486,4.346643793774331,ztfg
58271.21341,7.225411591956875,4.770006711525766,ztfg
58271.21387,8.521523746939993,5.197600360002603,ztfg
58271.21433,14.420636475054303,5.222899784090206,ztfg
58271.21478,3.4093693775752643,4.635424677887549,ztfg
58271.21524,5.899326000163682,5.0943545040374305,ztfg
58271.21569,6.410350664997838,4.724691012125521,ztfg
58271.21616,3.119153899452039,4.690016622201311,ztfg
58271.22704,-0.4709599454932169,3.980233227078524,ztfg
58271.2275,0.6205076208553912,3.981303980569846,ztfg
58271.22795,2.753788598168109,4.120092418703797,ztfg
58271.22841,-4.201094769644951,4.168774795674702,ztfg
58271.22887,3.4127921870131934,3.958295542700038,ztfg
58271.22932,0.8806282851748329,4.110336729218957,ztfg
