mjd,f,ef,band
58955.37300929986,-6.033114341747619,7.128373137337815,ztfi
58955.393912000116,,,ztfi
58956.356307900045,-6.7810184163974725,7.433019432587792,ztfr
58961.40271990001,25.68525486532594,6.549691068826847,ztfr
58961.40596059989,22.6670196806568,5.474864718913868,ztfr
58962.332615700085,,,ztfr
58962.33622690011,,,ztfg
58963.32819439983,13.78566535403998,2.8790148762383705,ztfg
58963.32954860013,10.130810271429116,3.1165519855156854,ztfg
58963.334143499844,4.239901714044734,2.752523812688777,ztfg
58963.354328699876,8.267504255527347,2.9852338377662053,ztfg
58964.2759606,11.21995486472547,4.291594671871023,ztfr
58964.286631899886,17.075117772152336,3.7577672632545136,ztfr
58964.339502300136,4.015881511348109,3.0030140622297594,ztfg
58964.34043980017,2.199854428072895,3.227586450012591,ztfg
58965.32805560017,17.063975100927237,3.5451829771926637,ztfr
58965.35204860009,,,ztfr
58965.37151619978,4.95126797851993,5.507623615390263,ztfi
58965.37196760019,20.374602943497006,5.934322630221712,ztfi
58965.40039349999,,,ztfg
58967.27357639978,4.141380217297422,3.4121070813874805,ztfg
58967.27402780019,16.099505123618698,3.143244766272006,ztfg
58967.329421299975,,,ztfi
58967.33738429984,25.635312603382726,3.8967468493715116,ztfr
58967.353379600216,33.05752088407239,4.138706523014465,ztfr
58969.283726899885,25.183034961129863,5.377915780839733,ztfi
58969.28420139989,17.701590964676342,6.180092379490099,ztfi
58969.309930600226,33.09482549187983,21.603802281872102,ztfr
58969.33872690005,,,ztfr
58969.38135420019,,,ztfg
58970.293599499855,30.18106578292072,4.095444381400968,ztfg
58970.29406249989,29.46163527501168,4.029009408400669,ztfg
58970.35940970015,40.02347318329878,3.577184536277812,ztfr
58970.3603356001,48.344074151105126,3.9236403322193607,ztfr
58972.27350689983,,,ztfg
58972.35813659988,,,ztfr
58973.25143520022,42.993429101324615,7.8420562629049275,ztfg
58973.25190970022,52.53943273355523,7.233600644286674,ztfg
58973.29399310006,72.13533678510775,7.378379826136192,ztfr
58973.315266199876,66.02894216628935,7.213955749087203,ztfr
58973.38968749996,61.41097748656676,10.620504879934392,ztfi
58973.40893519996,48.319651148478776,10.67804124515049,ztfi
58976.20493059978,85.49162930265769,15.232347382873996,ztfg
58976.20540509978,66.4738539184209,17.798015649794696,ztfg
58976.29370369995,93.23871527987818,13.996436836600353,ztfr
58976.31383100012,74.4011244092418,18.26908963706537,ztfr
58977.263680600096,,,ztfr
58977.2859259001,46.24020334614018,53.17970478677183,ztfi
58977.28638890013,136.00985522768494,52.20337128395451,ztfi
58977.354849500116,,,ztfg
58979.2487269002,89.36345831990094,5.096855940330332,ztfg
58979.268912000116,84.63144625914619,5.8857300346017505,ztfg
58979.297557900194,91.954724830782,7.182593876152213,ztfr
58979.2980324002,110.30163901990873,6.242968210995122,ztfr
58980.31277780002,,,ztfr
58980.401435200125,,,ztfg
58981.33509259997,73.63164560414882,10.573173318981539,ztfi
58981.3364467998,77.8503179821649,10.467847053067205,ztfi
58985.27192129986,,,ztfr
58985.27239579987,106.06584648570781,3.9120095650397215,ztfr
58985.29137729993,97.9242043694318,3.765453472516552,ztfr
58985.29399310006,61.578638401878415,3.2891835428347753,ztfg
58985.31616900023,90.70465199692626,5.837161268831712,ztfi
58987.28990740003,79.80985727560719,5.818117480024773,ztfi
58991.23016199982,,,ztfr
58991.271006899886,81.64769715453119,4.110719314751218,ztfr
58991.29461809993,,,ztfg
58991.295080999844,40.27889070877082,3.0629547267220394,ztfg
58991.29601849988,35.8622103696243,3.489700545763849,ztfg
58994.25148149999,30.12049590634397,3.0002085757483017,ztfg
58994.27371530002,65.94377511327704,3.892839491537304,ztfr
58994.33851849986,57.40810346079749,7.944615871813172,ztfi
58995.250231499784,,,ztfr
58995.25457180012,63.79184863434418,3.3598560572527694,ztfr
58995.30037039984,,,ztfg
58995.30083330022,27.183855728053008,3.449393336982558,ztfg
58997.21045139991,21.245128409984904,3.696232981301967,ztfg
58997.332094899844,58.78037370794955,7.1824588696090705,ztfi
58998.26541669993,52.43905917445183,3.8176232333783804,ztfr
58998.270092600025,50.17986719811125,4.026646897671137,ztfr
58998.27424769988,,,ztfr
58998.2747105998,55.906986262462546,3.5378392298962145,ztfr
58998.33732639998,,,ztfg
58998.337789400015,20.940596074785407,2.931224068434,ztfg
59000.257129599806,25.29775409775045,4.71942196901722,ztfg
59001.23142360011,,,ztfr
59001.231898100115,52.39578626545583,7.274664881335725,ztfr
59001.371354199946,28.095664355232078,7.003551860336351,ztfg
59001.37181709986,,,ztfg
59004.18843750004,17.687196946507623,10.914384232665883,ztfg
59004.250752300024,72.36388445094558,11.75768082174277,ztfr
59005.26947919978,,,ztfr
59009.20053240005,31.447989289801153,5.031745601431335,ztfr
59009.21149310004,23.820802139797788,5.428458498237299,ztfr
59009.211967600044,,,ztfr
59009.25434029987,11.58273324915371,4.745600538426766,ztfg
59009.29388889996,42.55544383436338,10.075100411195406,ztfi
59011.210821799934,33.190699479742044,8.223889401072542,ztfi
59012.19320600014,,,ztfg
59012.193669000175,13.573300163572231,2.753779553901975,ztfg
59012.19509259984,12.429358484001627,2.816152717299122,ztfg
59012.230810199864,,,ztfr
59012.23128469987,32.53531497170651,3.836459601826819,ztfr
59012.2327083,30.77021100435306,3.5047344314517503,ztfr
59013.253287000116,42.77487839087536,5.426681711800487,ztfi
59015.213113400154,,,ztfr
59015.21358799981,37.10802288371384,3.9981015462491727,ztfr
59016.19929399993,13.16799433966447,2.8705069242751593,ztfg
59016.237499999814,31.004859058035525,5.122933598255701,ztfr
59016.27682870021,27.26930941014558,8.968893811560918,ztfi
59018.19986109994,,,ztfg
59018.201307899784,12.553088468638745,2.6560912559151326,ztfg
59018.234525499865,,,ztfr
59018.274108800106,36.21762419908499,5.077139546729696,ztfi
59019.21324069984,30.289173519954858,3.5284458382838824,ztfr
59019.255659699906,11.752096062881273,2.841282329272628,ztfg
59020.32995369984,30.51570633601163,7.676393567221152,ztfi
59021.23483800003,,,ztfr
59021.23577550007,22.747612897667874,3.671967775185038,ztfr
59022.20129630016,12.064022979973991,2.689217352496083,ztfg
59022.2200230998,27.288809763882153,3.0211945566158134,ztfr
59022.273032399826,28.070629472311914,5.655274368905893,ztfi
59024.20112269977,,,ztfg
59024.20158560015,10.291465771240967,2.978906207015818,ztfg
59024.21369209979,28.1039192339539,4.633050343166208,ztfr
59024.23157409998,,,ztfr
59024.30901619978,38.67385449579893,16.25385235890888,ztfi
59025.18898149999,33.11789208536201,4.09210660647901,ztfr
59025.22847220022,15.607584497876136,3.208069119758377,ztfg
59026.29488429986,-131.13086323067097,85.16861170241718,ztfi
59027.193414399866,11.637487334200292,4.786739101035979,ztfg
59027.212303199805,,,ztfg
59027.25400459999,,,ztfr
59027.25494210003,24.38485115859515,5.768212910701348,ztfr
59028.203009299934,11.6583982812535,4.38390664643711,ztfg
59028.21453699982,25.418075586669772,5.69052026977954,ztfr
59028.29293979984,39.80041676252803,11.41482412965093,ztfi
59030.32229170017,15.274685372249225,15.907091344302808,ztfg
59031.18841439998,13.390503637556806,8.886403956615686,ztfg
59031.21156249987,25.20484960844614,8.375661273959627,ztfr
59032.19334489992,,,ztfg
59032.21091439994,,,ztfr
59032.25239579985,37.20462999783094,10.386833402799448,ztfi
59033.172824100126,25.353282938695735,9.048611426723136,ztfr
59033.192314799875,11.767715680916252,10.991870814604507,ztfg
59033.27140050009,20.515469460704818,10.843952290903413,ztfi
59034.1964699002,22.637261907932825,7.566532861361522,ztfg
59034.31348379981,24.747887474601285,11.845763418915562,ztfr
59035.20591440005,,,ztfg
59035.29479169985,,,ztfr
59036.22951389989,14.27600212775272,7.8683561990075095,ztfg
59036.278252299875,27.437633022455575,8.606331588261712,ztfr
59037.19126159977,16.644908319468463,5.239096168810178,ztfr
59037.23129629996,3.7126074265245155,7.61851669343024,ztfg
59037.27377310023,30.873915117261816,7.562735105517231,ztfi
59037.274236099795,8.151645760942355,9.089966383161237,ztfi
59038.190347199794,,,ztfr
59038.23295139987,,,ztfg
59039.197384300176,3.780625313750778,2.9443117815268596,ztfg
59039.22893519979,22.935009732929608,3.5806340003228203,ztfr
59040.19853009982,22.868351996678374,3.8722993441523865,ztfr
59041.190844899975,,,ztfg
59042.195717600174,10.762263780005476,3.0707257289794145,ztfg
59042.2125694002,16.993893357633528,4.178280777336063,ztfr
59043.21130790003,8.100420018771006,3.308972357562925,ztfg
59043.23436339991,16.72725260457423,4.894386364733733,ztfr
59044.21324069984,,,ztfr
59044.213703699876,14.883701878567262,4.367684523851644,ztfr
59044.25337960012,13.233612511916242,7.555592472077596,ztfi
59044.25385419978,4.345689128941577,7.932995805565161,ztfi
59045.19298609998,10.990658312793716,3.463679685657876,ztfr
59045.233402799815,9.851169588863279,3.5534791880634646,ztfg
59046.19047449995,16.367552299327624,4.261837188482066,ztfr
59046.19094910007,12.538104412261017,4.518462848423931,ztfr
59046.21040510014,9.551794748916201,3.574748146001495,ztfg
59046.21086810017,7.666499754330477,3.28085002864451,ztfg
59048.186145800166,23.742713872361026,4.563014385951942,ztfr
59048.25871529989,5.576884754577635,3.920515680353356,ztfg
59048.26965280017,7.676092126379727,3.768185348549071,ztfg
59048.27012730017,,,ztfg
59048.30681709992,21.460614574742433,6.94621118352581,ztfi
59049.167905100156,,,ztfr
59049.16836810019,16.89904050119366,6.499316280466141,ztfr
59049.169305600226,12.260402035784795,6.068996717946446,ztfr
59049.17070600018,5.54125328905672,4.836248914036594,ztfr
59049.189363399986,,,ztfg
59049.18983800011,8.429127274959635,3.1673886399835363,ztfg
59049.19030090002,7.884123945664715,3.1259816569405174,ztfg
59049.20592590002,6.550196147685894,2.9405046045210903,ztfg
59049.24158560019,8.765733740116234,6.1250280518083615,ztfi
59050.208449100144,6.152506427083083,3.8894824040330267,ztfg
59050.256458300166,14.18729117344225,6.123993532694035,ztfr
59050.2569213002,,,ztfr
59050.25738430023,23.37785971051083,6.896764893863757,ztfr
59051.17326389998,9.923100915188904,4.2326683861152015,ztfg
59051.192546300124,12.402501013973774,3.7836170463692924,ztfr
59051.19348380016,4.46020244910365,4.13913070682713,ztfr
59051.193946800195,14.358572566845492,5.174358460971965,ztfr
59051.19488430023,13.568520651220368,4.465167147003835,ztfr
59052.19137729984,29.471149223833812,9.263545240658885,ztfi
59052.24271989986,12.88369216304979,4.809491304747039,ztfr
59052.2436573999,17.00577993753472,4.0099841479127685,ztfr
59053.18621530011,22.332541330700035,3.45121861130736,ztfr
59053.18667820003,15.49298767943481,3.5990292032279814,ztfr
59053.19412040012,7.6861051596551935,2.814696334276409,ztfg
59053.25530089997,16.842813860743533,6.494699535046288,ztfi
59054.270694400184,9.491926835702147,5.012844621188627,ztfg
59055.177210600115,,,ztfg
59055.17768519977,7.487355060831053,3.993071575027435,ztfg
59055.17814810015,6.409901435905393,4.020378794687451,ztfg
59055.19252309995,,,ztfr
59055.19298609998,13.5305781361606,5.8029971235758415,ztfr
59055.19392360002,13.097322246077633,5.0563969135006595,ztfr
59056.18743060017,,,ztfr
59056.187905100174,13.71032222987909,5.533652477496628,ztfr
59056.24424770009,-3.4402590864190117,6.3011937998742935,ztfg
59056.27106480021,5.518743879233122,6.839513534654061,ztfg
59057.19048610004,6.841220213396634,5.487017626369252,ztfg
59057.19094910007,-7.139132848246225,5.3034397613411075,ztfg
59057.27372690011,2.5128255936689436,11.439343940273815,ztfi
59059.189722199924,23.15846581218289,9.265388200230632,ztfi
59060.19192129979,,,ztfr
59060.19239579979,12.324907905694097,6.895854212649269,ztfr
59060.192858799826,0.12152838180512089,6.716258117626171,ztfr
59060.226412000135,4.454771460363825,8.37088487063838,ztfg
59060.22874999978,-8.661686754531281,8.043929200038411,ztfg
59060.22921299981,-3.5673283194448793,7.801043914883311,ztfg
59061.189699099865,6.097516263273753,10.366741189667863,ztfi
59062.192534700036,,,ztfg
59062.19299770007,1.6275575342062667,7.061085973443779,ztfg
59062.19439810002,3.514176361132718,7.251095367235856,ztfg
59062.205196800176,-5.543359424556881,9.112483340882807,ztfg
59062.21028940007,,,ztfr
59062.21075229999,20.27076223044547,7.553880426036239,ztfr
59062.24787040008,14.94830635159787,10.098179548346272,ztfr
59062.24880790012,5.310621030404243,11.383846428403615,ztfr
59063.16660880018,2.4182649220868995,7.269588596917859,ztfr
59063.170856500044,13.043127892251666,6.29095343013744,ztfr
59063.189641200006,-5.605130040127285,11.53541566720022,ztfi
59065.15576389991,,,ztfr
59065.15671300003,21.942786222554357,10.431312146098328,ztfr
59065.15717589995,-18.968543963511777,10.78253752881404,ztfr
59065.18949070014,,,ztfg
59065.19370369986,17.822406962360887,10.430116248615649,ztfg
59066.21179400012,6.069970298260552,8.410219519455806,ztfr
59066.25238429988,27.520514546485494,13.785589825967966,ztfi
59067.16709489981,8.904762153082077,4.850640946128418,ztfr
59067.226666700095,-5.281843917126596,9.080575221489955,ztfg
59069.191145800054,11.530008449267726,4.240397245770036,ztfr
59069.19160880009,-0.699932107442865,3.6672568648128556,ztfr
59073.17035879986,9.991181267757725,6.0212248768431715,ztfr
59073.21677079983,6.350359144798167,5.44890964547947,ztfg
59074.17509259982,11.623402544451249,6.950220044695551,ztfr
59074.20795139996,2.257074716991813,5.125103146854306,ztfg
59075.14899310004,35.23127401809988,21.782625044562025,ztfi
59075.149467600044,15.035356115815528,18.560789641313647,ztfi
59075.17246530019,-15.51538566491989,9.656318406996162,ztfg
59075.22674770001,4.564241566921253,9.072563062670868,ztfr
59077.16467589978,20.282607124082,11.840644192800928,ztfr
59077.22784719989,-3.3344211540528863,10.419440991180345,ztfg
59078.170555599965,16.387749341456704,5.262701687459009,ztfr
59078.19673610013,10.73129720526701,5.376503381975139,ztfg
59081.14731479995,4.100168638820988,11.88485816858471,ztfi
59081.14778940007,2.340021487324377,12.042462891933488,ztfi
59085.14737269981,15.320276491632997,15.548008240907066,ztfi
59085.14783560019,-7.996339847000157,12.354457105452555,ztfi
59091.1482406999,6.270382380467452,8.771843964141587,ztfi
59091.14870369993,-1.4900078073386729,8.819354945265028,ztfi
59096.12863430008,18.91938017132155,13.084429595751345,ztfr
59096.13334489986,4.076173793580654,8.542255959350355,ztfr
59096.1380671002,21.70874714460175,8.795302738111587,ztfr
59096.14278940018,12.244016765109475,8.238003380029598,ztfr
59096.147488399874,4.100139440522829,8.826490616521736,ztfr
59098.130960599985,3.506481681649902,8.790883695647507,ztfr
59098.13567129988,-8.463425839306725,7.835907518337687,ztfr
59098.140393500216,12.903656395269643,7.658297467444955,ztfr
59098.14510420011,3.03155927350613,8.047791383247828,ztfr
59098.14982639998,19.642009628811007,8.239708348339722,ztfr
