mjd,f,ef,band
58308.207071799785,0.09507975926490024,2.99960317236735,ztfg
58308.22517360002,-0.0027265564601130763,2.8882050290913663,ztfg
58308.32984950021,7.787097832647899,10.816923726704015,ztfr
58308.3388772998,12.535045173069499,16.422400401027616,ztfr
58308.3811458,-3.9876290384233894,4.043191974808926,ztfg
58311.19430560013,5.270198133109355,4.73593731214674,ztfr
58311.226458299905,1.004751244865689,5.692903761242876,ztfr
58311.25657409988,3.592116419045353,3.610713915006735,ztfg
58312.17796299979,-10.610993484593482,9.320158094855334,ztfi
58312.22935190005,-5.96576494026434,4.0190508049888924,ztfr
58312.23383100005,-1.7146354596323028,4.53784138714909,ztfr
58312.3384953998,-4.632000729829521,3.8763626113766314,ztfg
58313.21255790023,5.455601344897898,4.29925764486767,ztfr
58313.2134953998,-1.8008372915184023,4.6246311215171945,ztfr
58313.23349539982,-6.36863840103203,4.517355116589315,ztfg
58313.23453699984,-1.5974642311790495,2.904514327096823,ztfg
58313.333784699906,-5.614499867387885,3.172422343134697,ztfg
58313.33832179988,3.5672108987393485,3.1016901307582394,ztfg
58314.18685190007,-4.964248966845463,4.260314516718606,ztfr
58314.19180560019,-3.9839687943371307,4.5821715355064425,ztfr
58314.22385419998,-5.659661027418493,4.465874061062644,ztfr
58314.244756899774,-1.5610544750098791,4.295390570515086,ztfg
58314.33262730017,-7.092686723210396,3.8244615137430977,ztfg
58314.353379600216,-0.2460055397291343,3.424358025200159,ztfg
58315.23871529987,-3.602714212673797,7.898662018204963,ztfr
58315.332592600025,-0.7983295073878275,4.6014340430312055,ztfr
58315.33997689979,0.9232804610498944,5.056973350705879,ztfr
58315.38017359981,1.7738619539414722,4.662396144898079,ztfg
58316.225567100104,1.5488369980027425,3.9357732889383628,ztfr
58316.23204859998,-5.290622661704298,4.222137011187442,ztfr
58316.23297449993,-11.924653797431704,4.18842507727965,ztfr
58316.25324069988,-2.0505826260150637,6.664405670009289,ztfr
58316.359143500216,-5.45333663169498,3.940820612078189,ztfg
58317.33964119991,-1.183863347756579,4.615191255995261,ztfg
58318.270949100144,-4.697092180300543,4.188902275876639,ztfr
58318.34096059995,-11.244239790362883,3.8817436949564694,ztfr
58318.39510420011,-0.6216351113904827,4.307538961682666,ztfg
58319.17125000013,-5.976078277444826,6.7989535551386995,ztfg
58319.17217590008,-3.403092644032795,6.566418966988859,ztfg
58319.191666699946,-3.7829316993061104,5.490607548114249,ztfg
58319.24767359998,1.4275976984325611,5.633388399417827,ztfr
58319.25337960012,2.3272706642736054,5.081344583324854,ztfr
58319.279432899784,1.877968912997368,6.121764118157515,ztfr
58319.28037039982,-12.262168384012428,5.909686724360892,ztfr
58319.361238399986,-7.397403898920696,5.07596945066906,ztfg
58320.183888900094,-5.1181477396021275,5.195214382740768,ztfg
58320.2062615999,-2.4217922950099977,4.422444991159405,ztfg
58320.247256900184,8.202299255196587,9.005000659552403,ztfi
58320.25627310015,4.405868857018114,5.48972960149997,ztfr
58320.364618100226,3.293319073817686,4.903177146129301,ztfr
58320.40512729995,-4.576275575839519,6.071411357893462,ztfg
58321.190555599984,-17.404714779223127,9.256215047145817,ztfg
58321.23209490022,3.9948516160765832,5.761194577226182,ztfr
58321.25422450015,1.006159066947596,6.320042786926731,ztfr
58321.39337959979,1.331605819820411,4.37375929657583,ztfg
58322.169131900184,-1.9401505696937973,7.0261318811212305,ztfg
58322.189988399856,-2.013578483599901,5.136513761873691,ztfg
58322.22909720009,-9.369858230451351,5.150522335940768,ztfg
58322.25379629992,-5.338657152667761,5.776083460999897,ztfr
58322.27079859981,-8.1409508198982,6.174871800281543,ztfr
58322.29025459988,-1.3108508682006443,6.545071947453418,ztfr
58323.22484950023,-4.073580012445594,8.282063631909455,ztfr
58323.249606499914,-10.954563798966197,7.926304282585328,ztfr
58323.28712960007,-8.891095601800806,7.608554734733268,ztfg
58323.36519679986,-0.7326278568935,8.188879786874626,ztfg
58323.394189800136,-5.594409081597728,9.170784751668117,ztfg
58324.18924769992,-0.710069449845329,13.506664463950132,ztfr
58324.21153939981,-12.63156075040738,22.217622346715707,ztfr
58324.27076390013,1.9198468446136936,9.046165631857653,ztfg
58324.27370369993,-6.0044678922746915,7.749876823008004,ztfg
58324.31184029998,-2.9518068999001175,10.096629936037688,ztfg
58325.17075229995,13.956901436444348,8.301423388351365,ztfg
58325.17168979999,-7.781146550919375,9.34344100922569,ztfg
58325.19160880009,-2.5685769720233815,9.166278106008592,ztfg
58325.22030089982,-0.9772214228993221,9.22154061196157,ztfr
58325.221319399774,-6.894979230296093,9.51826116147744,ztfr
58325.23052080022,-0.541050865498897,8.177423487027866,ztfr
58325.27003470017,-2.362854540677198,10.1032490325868,ztfr
58325.31162039982,-11.589355351402938,13.864750296558134,ztfi
58326.1869212999,-5.1333147280761855,10.17892879338742,ztfg
58326.189398100134,5.719005704304404,10.75461270185441,ztfg
58326.28998839995,9.927233789093409,9.402533633818312,ztfr
58326.30913189985,-4.043881123472636,13.750847671619296,ztfr
58326.3171064998,-9.804861818328622,10.994640403452376,ztfr
58327.18694439996,-5.184758428639544,9.818736139500864,ztfg
58327.18989579985,15.909168451796425,9.265575996204639,ztfg
58327.29086809978,-2.036841555869627,9.957198306781606,ztfr
58327.31165509997,13.772726904227678,12.715487345104053,ztfr
58327.31650459999,3.044896115534794,10.776731817539568,ztfr
58328.31098379986,-45.74837398567647,70.42985402951625,ztfr
58329.165034700185,-8.515431971744551,4.952636601172278,ztfg
58329.32777780015,2.8877960715536215,8.178167867302493,ztfr
58330.16633100016,-2.2618452545009884,4.541722429216525,ztfg
58330.18454860011,-0.20626831697433934,3.2484793530500213,ztfg
58330.20553239994,-2.2194660533765878,3.9293057313590753,ztfg
58330.20645829989,4.989329895182874,3.57416341167947,ztfg
58330.30873840023,12.283020473681566,6.875641493322597,ztfr
58330.3096758998,-6.650561169749486,7.297623479868727,ztfr
58330.314965299796,-10.652775886248461,7.197425675363039,ztfr
58330.3368981001,-9.812203136861509,7.430968581072359,ztfr
58331.17017359985,0.7987317433263617,3.8835175529257295,ztfr
58331.19105320005,-6.307920844710129,3.925798203219868,ztfr
58331.21206020005,2.0376884751682747,3.9374826162215104,ztfr
58331.23674769979,-6.86944462516213,3.7070106403294716,ztfg
58331.268692099955,-8.392049521768918,4.952855587099735,ztfg
58331.28909720015,-12.721147716927133,5.123283502138981,ztfg
58331.32768520014,13.086186363908137,12.270788398450152,ztfi
58332.19143520016,-2.31412486783826,3.117601750491047,ztfg
58332.211886600126,0.23982810350623024,2.9580286779019693,ztfg
58332.26880790014,43.70355482514071,27.752076762504068,ztfr
58332.28877309989,151.78724111359386,29.955257660064934,ztfr
58332.29694439983,-10.708398370827553,6.659710442517859,ztfr
58333.17370369984,-7.123731642575823,2.8079756137365,ztfg
58333.18894679984,,,ztfg
58333.18940970022,,,ztfg
58333.32967589982,3.185945042658607,6.69800439558634,ztfr
58336.21868060017,0.751962808223924,3.8192661375414483,ztfr
58336.24248840008,-0.9988285969874338,3.321646364798528,ztfg
58338.15300930012,-9.115552857349577,14.324715886604688,ztfi
58340.18386569992,2.474379800518104,4.758088030500355,ztfr
58340.32472220017,4.689640083872068,8.101471459380656,ztfg
58342.362951400224,-12.23047259742509,17.906231591886876,ztfi
58343.16237269994,1.0095765851496394,4.111884307674676,ztfr
58343.182175899856,-2.2561072230803547,3.4497511689395792,ztfg
58345.16396989999,-17.631452216220957,8.626618697652706,ztfi
58346.1597684999,-5.178649204754599,3.8513043324615337,ztfg
58346.180682899896,-0.3878762260202194,3.839046909539896,ztfr
58347.3602661998,20.451484493753767,15.767905308862526,ztfi
58349.16254629986,9.609621202555093,6.022654673861181,ztfg
58349.1634837999,2.4287354992124883,5.274671425467902,ztfg
58349.169652800076,-2.3091424929624647,4.546127907367218,ztfg
58349.19092589989,3.262791127739811,5.28688610429169,ztfg
58349.24918980012,-0.6804330625416342,6.148429513586909,ztfr
58349.254965300206,3.4555676341982795,6.071084311748157,ztfr
58349.26905089989,8.77317969359964,6.438028489258168,ztfr
58349.27327550016,-5.373966237324141,5.729292828076256,ztfr
58350.149803199805,-6.735172556348284,5.340992637015286,ztfr
58350.17285879981,-10.361529882349291,5.093795815783156,ztfr
58350.207650499884,6.020928616913356,5.718561185413454,ztfr
58350.23408559989,3.4633315944715077,6.426795109593457,ztfg
58350.26760420017,-6.761139823824808,5.204525599436662,ztfg
58350.27282410022,3.176808525757722,5.099064883628058,ztfg
58351.16482640011,-1.3019640080563553,5.421243824986726,ztfr
58351.18454860011,2.980752585722706,5.628533444023152,ztfr
58351.20711810002,-3.312632488618763,6.281372969407297,ztfr
58351.287465299945,-0.5770745983570924,9.18134409174523,ztfg
58351.32778939977,15.260487458807361,15.412320557962143,ztfi
58352.150902799796,-7.906282915503213,7.903711592705949,ztfg
58352.1722916998,-4.961726888387851,7.603170494297285,ztfg
58352.20620370004,5.737806636237813,7.71082038053073,ztfg
58352.2124073999,4.245683974340609,7.742688176414002,ztfr
58352.246701399796,0.09284142349831717,7.72448418004789,ztfr
58352.24763889983,-3.388371484396076,7.606011669972168,ztfr
58352.257094900124,-10.321941173448922,8.487943683994649,ztfr
58353.16494210018,1.7846928677877527,5.699836903402453,ztfr
58353.170277799945,-8.390734104337389,5.69294850393294,ztfr
58353.19290510006,0.7376877476012694,6.106675739018392,ztfr
58353.24692129996,5.6092902141657115,6.366748074453346,ztfr
58353.25442129979,-3.11161121788758,5.959294057131309,ztfr
58353.27482639998,-3.409348209896392,7.082279363667959,ztfr
58354.192824100144,-2.4163560574085867,8.390624542788887,ztfr
58354.22663189983,-8.641226211669796,7.079457136036315,ztfr
58354.248205999844,-3.803731831882408,6.744390741397778,ztfr
58355.23408559989,-6.511544711558464,7.460131024829946,ztfr
58355.25002310006,-6.146782657375472,7.254752910490697,ztfr
58355.252465299796,-8.756422856621667,7.055309799788381,ztfr
58356.224768499844,-0.23979335110030034,8.480394574696492,ztfr
58356.24709489988,4.603638742529526,8.985198882791378,ztfr
58356.253622699995,-0.08002669467696276,8.263400559865591,ztfr
58357.17644680012,0.8559896946245305,8.630908146954866,ztfr
58357.24538190011,-3.394807961066304,8.878375056776528,ztfr
58357.26674770005,-11.423360446403246,9.800710200575887,ztfr
58357.2864351999,-9.411013900110452,10.909944667089105,ztfr
58358.20400460018,5.064963129903384,7.56809513665486,ztfr
58358.204942100216,1.760320571478476,6.915989911696776,ztfr
58358.226388900075,-7.322714554318306,7.575185610403574,ztfr
58358.2407176001,-10.082260398825209,9.789878486655754,ztfr
58359.15476850001,3.368287993214368,17.894322850218273,ztfg
58359.20711810002,3.047878385393453,8.489818328677266,ztfr
58359.22594910022,2.957779211556133,5.863235131435199,ztfr
58359.246932900045,-18.226118480088477,19.29700842719072,ztfr
58359.253564800136,-0.18313739435777773,8.099481327832372,ztfr
58360.13997690007,-4.606120587943942,4.30582267410887,ztfg
58360.16265049996,1.265131575556781,3.583670019226638,ztfg
58360.266620399896,0.02970977788200342,7.471567651158843,ztfr
58361.13912039995,-0.6370062336936603,4.71353389746203,ztfr
58361.14005789999,-0.698332970245785,4.914124341212943,ztfr
58361.152604199946,1.4628813232375866,3.3852170426162775,ztfg
58361.169155099895,0.7691853721163603,3.454448201145827,ztfg
58361.19420140004,2.767551275196689,3.0911849719737337,ztfg
58361.25016199984,12.161127955839788,5.784994454116683,ztfr
58361.25710650021,8.637129480177101,6.235001684856794,ztfr
58362.13663189998,-2.944116965387729,4.701789393007394,ztfr
58362.15483799996,1.3891902438089203,3.960672904746468,ztfr
58362.17353009991,-7.0805054251443025,3.6085170721189175,ztfr
58362.20402779989,8.764368725718956,3.969939597803338,ztfg
58362.213009300176,2.3368236673169824,5.47726880281742,ztfg
58362.234780100174,-9.225452169688971,5.122616519483036,ztfg
58363.15274310019,-3.9676055971061848,4.156429999673019,ztfg
58363.182453699876,3.263899003446572,3.993510940416484,ztfg
58363.20543979993,-1.7576294205089482,3.9696697741707103,ztfg
58363.21790509997,3.5478072180327818,5.711616440609722,ztfr
58363.23807869991,-2.8759832888076247,11.929370354485599,ztfr
58363.25582179986,8.232764224367813,6.5929715604709225,ztfr
58364.1411342998,5.329013427196588,5.569295156081042,ztfr
58364.158969900105,-0.39596599653215936,4.4900966844731585,ztfr
58364.15993059985,6.966344700591702,4.426668299312464,ztfr
58364.1722916998,3.3772955383320404,3.66920476512366,ztfr
58364.20197919989,0.8469195270384033,3.725080740780123,ztfg
58364.20291669993,-3.375642060901645,3.484430527788087,ztfg
58364.214236100204,-5.259393926120761,3.4601158068553923,ztfg
58364.23556709988,3.393979671266199,3.5657247282236706,ztfg
58365.13387730019,1.5488868452619067,4.915514136840654,ztfr
58365.154097199906,-5.070491246058853,4.188769384493772,ztfr
58365.17681710003,-1.3650522677652532,4.609989227862656,ztfr
58365.21471060021,1.1174895999146839,4.056650118403038,ztfg
58365.23208330013,-2.0005077256112878,3.513421669539111,ztfg
58365.255960599985,0.2745354998702179,3.8225438912811867,ztfg
58366.19562500017,3.26964230827658,3.204138527240561,ztfg
58366.224490699824,3.8941964866949426,3.589336061090667,ztfg
58366.23626160016,-8.135271652749847,3.92963675859107,ztfg
58366.28173610009,-1.3740591431522016,11.56652447126403,ztfi
58367.14900460001,-0.47406323063397826,5.994778041082129,ztfr
58367.17388889985,-4.135761048924907,4.663412880034595,ztfr
58367.208090300206,-13.582663143607935,5.087969986813081,ztfr
58367.21550930012,-3.6656323318548893,3.7984485398207974,ztfg
58367.21642359998,2.7667966492195144,4.049958445050728,ztfg
58367.24622689979,3.6100348914848683,4.077067217540475,ztfg
58367.259884300176,-1.0496266802043952,4.738622285167841,ztfg
58368.13343749987,-2.5111877234762447,4.395713211402157,ztfr
58368.16335650021,1.335180008031358,3.8525349202901964,ztfr
58368.17466440005,-2.4649728683837697,4.7978501150515545,ztfr
58368.19300930016,3.8080633427259856,3.584128464600994,ztfg
58368.227314800024,0.1141464090787761,3.2813250461568315,ztfg
58368.23319440009,3.931606086716507,4.027862472578136,ztfg
58369.1420948999,0.4478278051633785,4.240266445824127,ztfr
58369.14818290016,4.405931367313444,3.858279714673985,ztfr
58369.17271990003,4.897508538977663,4.1007250668334985,ztfr
58369.21706019994,3.2581893877939856,3.322091359769752,ztfg
58369.24619209999,2.856532864169862,3.9691850564957236,ztfg
58369.25281250011,0.8185173983656975,4.380697336129363,ztfg
58370.13560190005,1.617610896190523,5.095575073593907,ztfr
58370.16442129994,-14.124901811575626,5.108822043036125,ztfr
58370.1727661998,-0.41909694238535533,3.1502482243130037,ztfg
58370.18657410005,3.211492128202696,3.298637377113494,ztfg
58370.19418979995,-0.3837873487745547,3.356620257020993,ztfg
58370.21394680021,-1.4437774286883154,3.6485785519890803,ztfg
58370.261713000014,-5.761599104607003,7.829948851894501,ztfr
58371.13174769981,4.272768007393084,3.9516384121421697,ztfr
58371.163263900205,-3.5099479752077523,4.151101886555468,ztfr
58371.18520830013,4.670866961020537,4.294198673406651,ztfr
58371.20452550007,-6.86772623091865,3.0789581319532577,ztfg
58371.22690969985,3.8763579148243497,3.3886417785938967,ztfg
58371.23361109989,2.1814075406510196,3.4238754710545907,ztfg
58371.28155090008,27.186136058327378,18.84159904980866,ztfi
58372.13247689977,-1.6450438594959087,4.388178405609567,ztfr
58372.16146990005,-3.9628788433471778,3.8346695417666243,ztfr
58372.1870833002,-0.5790521019092857,4.586548757433871,ztfr
58372.22545140004,-4.849993727122093,3.190393951705715,ztfg
58373.140729200095,-2.40584773672911,4.292705228686508,ztfr
58373.16415510001,1.972417088515332,4.850148616058449,ztfr
58373.165080999956,2.7427852935405515,4.0460706397437205,ztfr
58373.18649310013,-5.960646541129892,4.870713239254002,ztfr
58373.20307870023,7.2633376747241805,3.8217624099943173,ztfg
58373.21615740005,1.524944935648011,4.263341817966287,ztfg
58373.21707180003,3.429048668941071,4.4241404013863965,ztfg
58373.23381939996,0.12918468972819283,4.524272644196731,ztfg
58374.1438310002,4.475366919176547,4.602425510930314,ztfr
58374.16212960007,2.5415842502755956,5.110783618088096,ztfr
58374.18552079983,-5.178198781511717,5.683942691787227,ztfr
58374.20503470022,2.445706083079819,4.389224358702218,ztfg
58374.22687500017,3.069484353427869,4.7847157227507475,ztfg
58374.245185200125,0.8185793970143824,4.715565955593643,ztfg
58375.17253470002,2.2456417140603393,4.834476109543274,ztfr
58375.20406250004,13.954076496819615,6.390483255089937,ztfr
58375.21357640019,-4.289370239100383,4.1500847403059,ztfg
58375.23721060017,5.068480756873203,4.155244580939274,ztfg
58375.29047450004,-3.137400073430111,8.026634771911702,ztfg
58377.128344899975,-1.1122505407079437,5.231176405599871,ztfr
58377.1437615999,-3.1604393780902797,4.323662103675208,ztfr
58377.16442129994,3.233918458344803,4.847917975207143,ztfr
58377.17248839978,1.5254111005230282,4.960484281636458,ztfr
58377.20655089989,-4.9870537289606265,4.751108282618288,ztfg
58377.20746529987,4.700621304341465,4.549250000026605,ztfg
58377.21427079989,1.8901107501547487,4.7108470335351935,ztfg
58377.24494209979,0.22921131914542187,5.86122026532479,ztfg
58378.11594909988,1.1614550744367482,7.7158335682798,ztfr
58378.130243100226,4.289338699119875,4.425339162981689,ztfr
58378.15060190018,5.372246940541664,3.622325265681013,ztfg
58378.17224540003,-5.1180016379625775,4.236701312583299,ztfg
58378.207592600025,-6.426139807903831,4.8816312573292695,ztfg
58378.21355320001,8.122864794065439,5.924485114267065,ztfr
58379.1422569002,-10.70936081686222,7.997311860299519,ztfi
58379.163263900205,-6.188522149588351,5.069833313770715,ztfg
58379.183298599906,-1.679722543460287,4.706665519834509,ztfg
58379.19866900006,2.3520755775310107,5.206199049702807,ztfg
58379.214884299785,1.0439132860115197,5.832765766192279,ztfr
58379.24193290016,-6.068299679795076,6.679132800586968,ztfr
58379.257337999996,4.159385882763666,7.8286731311033355,ztfr
58380.11909720022,-2.7442540285705834,4.777274627298418,ztfg
58380.12002310017,-3.4985756883016754,5.001874155939885,ztfg
58380.173125000205,4.954066536970414,6.073737084802637,ztfg
58381.12846060004,-4.478398686560161,6.0734314440041155,ztfr
58381.1515740999,7.855222029009136,6.001792985462363,ztfr
58381.18609949993,-1.8745187942748474,7.313397289610097,ztfg
58381.20718749985,-5.905705749575085,8.134081235894692,ztfg
58381.210416700225,1.0577638557753648,7.645594506334531,ztfg
58382.11665510014,-6.906197623051264,5.382431009575004,ztfr
58382.14540510019,-4.561095250603688,5.749204967218431,ztfr
58382.149664400145,-1.3099658018364324,5.354260349693909,ztfr
58382.170289400034,1.9579424748318965,6.722177384996274,ztfg
58382.20541669987,-5.100830493558892,7.884804677856975,ztfg
58382.22101850016,-2.6676815925611206,9.014548893906598,ztfg
58383.11373839993,-7.326669360266303,7.977769971537788,ztfr
58383.13329860009,-8.456407794114863,7.1263772089226345,ztfr
58383.152280100156,-0.9034926523868211,7.881693331036456,ztfr
58383.17364579998,-0.919082003396441,7.380210399564329,ztfg
58383.18432869995,7.982167042900026,8.065751873915735,ztfg
58383.20638890006,-0.18112785622737368,9.117706439436295,ztfg
58383.21207180014,-10.55904453817209,9.095986793975278,ztfg
58384.139525500126,-3.0367386477450022,6.511195738846324,ztfr
58384.15163190011,-8.014567452024295,7.514132865089058,ztfr
58384.17275460018,9.330129140850946,8.791482527015251,ztfr
58384.215694400016,-5.85714404435119,10.624731020839985,ztfg
58384.23706019996,-2.113764491946104,13.389587385973321,ztfg
58384.264907400124,-11.516870216683047,21.049517408809976,ztfg
58385.1146644,0.6142449026824003,6.807869437784803,ztfg
58385.13068290008,-3.9813582735059976,8.943933956007564,ztfg
58385.1655323999,2.2875905285417377,8.639140475437404,ztfg
58385.18584490009,4.512758959441004,9.467203927247832,ztfr
58385.19103009999,-0.21429578596622653,9.78643130476458,ztfr
58385.21084489999,4.388316909398312,10.057462810266,ztfr
58386.11481480021,2.473202376822715,6.518759520197192,ztfg
58386.12474540016,3.3154209302141706,7.591576756408346,ztfg
58386.141342599876,11.12678877998853,7.939324180697565,ztfg
58386.15032410016,2.8152153507571125,8.772994194997707,ztfg
58386.1962731001,5.675393691992452,9.733933992144555,ztfr
58386.197175899986,-8.519552129672272,9.411437337955947,ztfr
58386.2144559999,0.7296716320456629,12.94271606406716,ztfr
58386.23733799998,-10.198139132172344,16.629649021453616,ztfr
58387.12366899988,-11.510158197323745,6.477406198180465,ztfr
58387.143645800184,-4.60411102677378,7.882984116394592,ztfr
58387.15326389996,-11.722323176794534,7.819353325338562,ztfr
58387.18460649997,-5.540246639230168,11.534960449643382,ztfg
58387.20509260008,-8.799664820929912,12.664483237378967,ztfg
58387.224664399866,5.1950773343692385,14.93676186274633,ztfg
58388.11260419991,-1.1101688891870642,3.9697986160058054,ztfg
58388.14293979993,-8.363428605666948,5.621065615873501,ztfg
58388.15103009995,1.803002697915167,7.618402566599692,ztfg
58388.173171299975,-18.670160844565054,7.9876861794254745,ztfr
58388.19319440005,4.426774077999384,10.121789930529552,ztfr
58388.221249999944,-10.13088037238722,12.862795772134898,ztfr
58389.11425929982,0.5301537463023418,7.674302073637582,ztfr
58389.12365739979,-8.345407507404103,4.863962315956517,ztfr
58389.13085650001,-0.36169253634962767,3.8263311270449267,ztfg
58389.14259260008,-1.170659811614425,3.2916443902468497,ztfg
58389.161064799875,2.194895972234348,4.992972738968888,ztfg
58389.1786342999,-4.156488086767423,7.025805890819299,ztfg
58389.21525460016,5.899857329594221,11.845141938989169,ztfr
58389.24716439983,-10.564544261966503,13.051997955338837,ztfr
58390.103761599865,-5.73048625490046,7.926018400023071,ztfg
58390.12379630003,1.5476074973323335,3.7332522896564155,ztfg
58390.130381899886,2.069976787801766,3.2755534296754782,ztfg
58390.20339119993,3.4910927302243158,7.937179244258371,ztfr
58390.22228009999,3.5948155077536215,9.050567192518916,ztfr
58390.23428239999,2.5350126377052673,11.56778435066495,ztfr
58400.1302546002,6.3078040470609125,3.83068559983584,ztfg
58400.164733800106,-2.6271845980014636,6.278938094408874,ztfr
58400.176122699864,7.451091001748887,7.534299499253931,ztfr
58400.199201399926,7.359394809123704,9.069572212316492,ztfr
58424.09365739999,9.523215441951312,12.955299904347072,ztfr
58431.0935531999,30.36416992658752,10.284180096119337,ztfg
58431.13836809993,-3.438963799541122,22.315629346294056,ztfr
58481.54721060023,-28.749221456308142,11.420886365360111,ztfr
58492.54982639989,-9.517449011526304,6.470857001197683,ztfg
58503.510590299964,89.23143092207447,111.2971288802683,ztfr
58506.52890049992,12.28743486639595,17.796508964645724,ztfg
58511.50625000009,5.233321303207096,8.844143759087602,ztfg
58511.547395799775,5.812802371507161,9.162491332790761,ztfr
58526.528182900045,-6.240722935683106,6.376439166662386,ztfr
58538.50600690022,-4.438289329609588,15.937296804499892,ztfr
58538.52775460016,-1.6125892236613761,7.542881873029789,ztfg
58538.55940969987,-5.731000552474766,14.876443943463329,ztfi
58539.47402779991,121.16028651474177,291.0954912252307,ztfg
58539.50459490018,134.93297003140563,288.16982815195,ztfr
58539.52570600016,98.00829182055568,253.66811581079983,ztfr
58540.47789350012,3.792632620443858,5.034208269150813,ztfg
58540.4988425998,2.550833098962419,4.913702925378751,ztfg
58540.50767360022,-3.850975698955148,5.9165335049497925,ztfr
58540.529039400164,-1.5773112102973648,5.6061164725338735,ztfr
58540.550520800054,-4.729746696832093,5.398370945566396,ztfr
58541.42421300011,2.134701582630052,7.678523015350918,ztfg
58541.45637729997,4.996406065540896,4.106278474349717,ztfg
58541.46121530002,2.7722954475772066,4.31389165247428,ztfg
58541.46211809991,2.5821708364477645,4.722570755187385,ztfg
58541.50324069988,-1.5282451649035886,4.300057892806939,ztfr
58541.52741899993,1.8584282935251635,5.4186166587085705,ztfr
58543.444594900124,-5.795220386889707,50.04680089350704,ztfr
58543.47486109985,89.21711712808768,55.424168645998485,ztfr
58543.49939810019,-26.91812126469418,8.139179737885183,ztfg
58543.507094900124,-11.995765196732894,19.56963504603568,ztfg
58543.52895830013,-2.5837875578148806,3.9052758790531166,ztfg
58543.55335649988,-25.71151419963203,26.702507099265244,ztfi
58547.527338000014,-6.22428241778998,4.48355400046686,ztfr
58556.44581020018,-11.692183938905162,5.131566060181661,ztfg
58556.47565970011,-6.3226414913146005,5.891187985594262,ztfg
58556.48695599986,2.5244835352001913,5.341241115997651,ztfg
58556.48788189981,-2.827866833176057,5.396434521127355,ztfg
58556.50780089991,-1.17164305081894,5.185433830292134,ztfr
58556.50871529989,-8.916191160092215,5.21852299489684,ztfr
58556.53696760023,2.1332343294178018,13.788713958403115,ztfi
58557.41981479991,-18.017018006296233,8.29591757538657,ztfr
58557.464780100156,-4.18794145294754,4.9762751659517415,ztfg
58557.48646989977,4.211189571899582,6.7536222973896205,ztfg
58557.51663189987,-17.79066922528737,11.255401949867629,ztfg
58557.5247105998,-3.4949824821454656,9.228646750730167,ztfr
58558.44335650001,5.203628873118925,4.7628748678078825,ztfg
58558.506782399956,5.43334566401201,4.838854885963027,ztfr
58560.41703699995,-8.665400558518714,7.9723477204424995,ztfr
58560.44223379996,4.899198079757726,6.858040871534416,ztfr
58560.474965299945,-12.416790671765776,6.748309588717563,ztfr
58560.475891199894,5.688107962505852,7.781542474521914,ztfr
58560.48762729997,-0.7326049185264253,7.03665315299598,ztfg
58560.50687499996,0.6088597618916549,6.073762369465979,ztfg
58560.53805560013,-1.4538510139359266,5.720782507608816,ztfg
58560.53939810023,6.382658719290864,6.654535868484411,ztfg
58561.376921299845,-1.7895356132322298,11.292611268495254,ztfr
58561.40185189992,-27.652607297753885,10.612214330254632,ztfr
58561.43232640019,1.0847893718360826,9.751033522869095,ztfr
58561.46565969987,14.828880408720103,85.18609441543356,ztfi
58561.49604169978,153.11205759239405,326.48109541662114,ztfg
58561.506446800195,-9.719198913636323,9.031130832641772,ztfg
58561.52809030004,3.0569191820671557,10.130997674624702,ztfg
58567.42586810002,-2.460816153973291,11.29147699226487,ztfg
58567.506226900034,1.3175479697307972,5.932027400905668,ztfg
58568.38046299992,2.6796853482597576,14.2304474036432,ztfg
58568.42144680023,-4.768035965260534,6.4989072954857905,ztfg
58568.44087960012,-0.2549326766703801,5.700703484714795,ztfg
58568.46847219998,-20.561559818601708,11.487607519856068,ztfi
58568.48692130018,-3.6857005357282393,8.98766727768061,ztfr
58568.5065394002,-2.8823443082146025,6.985790433506679,ztfr
58568.525254600216,23.266468732970544,16.130537534025166,ztfr
58569.41567130014,-4.842263600550672,13.10228025691841,ztfg
58569.43651620019,-22.57826953874561,22.37019888021811,ztfg
58569.45583330002,-137.18257753403432,184.4807679423959,ztfg
58569.46753469994,20.814071200146007,233.41002694801003,ztfr
58569.483692099806,89.98942892559882,109.39686265881167,ztfr
58569.520393500105,54.3483556521202,67.80882314699177,ztfr
58572.40104170004,-10.111916760410791,10.79670202644773,ztfi
58572.43439809978,-1.706828606823066,4.56223209412604,ztfr
58572.45171299996,-3.0217612200891226,4.439470000067481,ztfr
58572.47277780017,-7.877643789193613,4.655910337571287,ztfr
58572.47369210003,-2.973146586787928,4.6996525318409414,ztfr
58572.4864236,-7.1288282684661075,3.029443423817904,ztfg
58572.48734949995,-5.056918445988857,3.00032861074144,ztfg
58572.50287039997,-0.3671795286313665,3.176178304116992,ztfg
58572.514594899956,-3.7801649190850473,4.549061398581698,ztfg
58572.52222219994,-6.1410567000671294,3.6774797213453487,ztfg
58573.39476849977,1.1634727574099573,4.936541792438204,ztfg
58573.43381940015,0.6940680615353306,5.310425443666499,ztfr
58573.4426851999,-6.416435266850109,4.2916466115832135,ztfr
58573.47009260021,-2.30279648781257,4.353736313421455,ztfg
58573.48466440011,-1.5564018681377294,3.42522350733217,ztfg
58573.50603009993,-10.734930159211272,6.379898882232466,ztfr
58574.33016199991,33.284329599026876,25.660067887470646,ztfr
58574.37798610004,-1.8350679816052882,3.4181395404321657,ztfg
