#Object:               SN2007N
#FITS_file:            SN07N_rgf01_BAA_IM_29jan07.fits
#Redshift:             0.01288 
#JDate_of_max:         2454123.00
#JDate_of_observation: 2454129.84
#Epoch:                6.75    
#
 4890.0102 2.15057e-16
 4891.2108 2.12763e-16
 4892.4114 1.84444e-16
 4893.6120 1.93906e-16
 4894.8126 1.49790e-16
 4896.0132 1.35151e-16
 4897.2138 1.89295e-16
 4898.4144 1.70802e-16
 4899.6150 1.56630e-16
 4900.8156 1.63303e-16
 4902.0162 1.56580e-16
 4903.2168 1.33360e-16
 4904.4174 1.49252e-16
 4905.6180 1.79084e-16
 4906.8186 1.87899e-16
 4908.0192 1.62931e-16
 4909.2198 1.73964e-16
 4910.4204 1.81708e-16
 4911.6210 1.67635e-16
 4912.8217 1.97902e-16
 4914.0223 2.14761e-16
 4915.2229 1.29764e-16
 4916.4235 1.46861e-16
 4917.6241 1.94318e-16
 4918.8247 2.04035e-16
 4920.0253 2.20078e-16
 4921.2259 2.14780e-16
 4922.4265 1.66578e-16
 4923.6271 1.91302e-16
 4924.8277 2.13380e-16
 4926.0283 2.16844e-16
 4927.2289 1.86717e-16
 4928.4295 1.58709e-16
 4929.6301 1.54943e-16
 4930.8307 1.66331e-16
 4932.0313 1.62558e-16
 4933.2319 1.44152e-16
 4934.4325 1.48946e-16
 4935.6331 1.67254e-16
 4936.8337 1.84003e-16
 4938.0344 1.79156e-16
 4939.2350 1.91353e-16
 4940.4356 1.54568e-16
 4941.6362 1.60545e-16
 4942.8368 1.42302e-16
 4944.0374 1.61833e-16
 4945.2380 1.78208e-16
 4946.4386 1.93687e-16
 4947.6392 1.55766e-16
 4948.8398 1.58158e-16
 4950.0404 1.92238e-16
 4951.2410 1.74006e-16
 4952.4416 1.77989e-16
 4953.6422 1.80666e-16
 4954.8428 1.94416e-16
 4956.0434 1.79095e-16
 4957.2440 1.33541e-16
 4958.4446 1.31097e-16
 4959.6452 1.13447e-16
 4960.8458 1.41212e-16
 4962.0465 1.52586e-16
 4963.2471 1.26558e-16
 4964.4477 1.51657e-16
 4965.6483 1.58497e-16
 4966.8489 1.51061e-16
 4968.0495 1.29827e-16
 4969.2501 1.77633e-16
 4970.4507 1.64415e-16
 4971.6513 1.63868e-16
 4972.8519 1.62044e-16
 4974.0525 1.77459e-16
 4975.2531 1.48917e-16
 4976.4537 1.55545e-16
 4977.6543 1.44231e-16
 4978.8549 1.37481e-16
 4980.0555 1.21416e-16
 4981.2561 1.38844e-16
 4982.4567 1.12464e-16
 4983.6573 1.16979e-16
 4984.8579 1.38844e-16
 4986.0585 1.49500e-16
 4987.2592 1.59076e-16
 4988.4598 1.31499e-16
 4989.6604 1.33442e-16
 4990.8610 1.53412e-16
 4992.0616 1.58453e-16
 4993.2622 1.52576e-16
 4994.4628 1.81876e-16
 4995.6634 1.65686e-16
 4996.8640 1.46995e-16
 4998.0646 1.26284e-16
 4999.2652 1.36429e-16
 5000.4658 1.35912e-16
 5001.6664 1.39845e-16
 5002.8670 1.33702e-16
 5004.0676 1.34281e-16
 5005.2682 1.29282e-16
 5006.4688 1.43494e-16
 5007.6694 1.35606e-16
 5008.8700 1.31932e-16
 5010.0706 1.51312e-16
 5011.2712 1.73171e-16
 5012.4718 1.41384e-16
 5013.6725 1.51048e-16
