name z ra dec 
2020kyx 0.0319161 243.439625 22.920661
time flux flux_err zp band mag_sys 
59067.19907 13425.05893 798.41485 30.0 ZTF_g AB 
59068.19228 11982.19599 604.09592 30.0 ZTF_g AB 
59069.18219 12143.5669 547.59506 30.0 ZTF_g AB 
59069.20337 23743.07022 888.63323 30.0 ZTF_r AB 
59070.21222 11395.72882 570.27211 30.0 ZTF_g AB 
59071.21341 12414.30386 583.76484 30.0 ZTF_g AB 
59072.1773 20959.44595 973.54045 30.0 ZTF_r AB 
59072.21317 11548.64848 654.86181 30.0 ZTF_g AB 
59073.18499 22115.81459 1144.6326 30.0 ZTF_r AB 
59073.22811 10913.06665 779.87487 30.0 ZTF_g AB 
59095.16676 10806.84215 1695.79809 30.0 ZTF_r AB 
59095.18674 11113.42026 2022.27548 30.0 ZTF_g AB 
