name z ra dec 
2020jfo 0.005224 185.460333 4.481681
time flux flux_err zp band mag_sys 
58992.19228010019 40710.3106835709 412.6109111756349 26.2329 ZTF_g AB 
58992.19321760023 41359.035198395 415.8204792875655 26.2536 ZTF_g AB 
58992.23334489996 51459.8421700513 465.4429563979688 26.2555 ZTF_r AB 
58992.23427079991 50807.8955720016 461.08601406851625 26.2318 ZTF_r AB 
58993.2490046001 37386.5689527418 400.46670406165424 26.1785 ZTF_g AB 
58994.2215741002 38973.3850545125 403.5053163784304 26.2203 ZTF_g AB 
58995.20054400014 38030.1361334333 398.21576379536697 26.2435 ZTF_g AB 
58995.20146990009 37887.4395209991 399.5612721533297 26.2355 ZTF_g AB 
58995.21146989986 51815.1458473387 464.4862236801984 26.2707 ZTF_r AB 
58995.22942129988 49721.2103131374 468.65797188576505 26.2526 ZTF_r AB 
58996.25524310023 48816.3514346174 455.7321179592928 26.219 ZTF_r AB 
58997.18631940009 35406.2698492977 389.57485436703337 26.2597 ZTF_g AB 
58998.19271990005 34873.9741051556 394.4312493926145 26.2531 ZTF_g AB 
58998.19365740009 34694.0022727251 390.6628699243559 26.2572 ZTF_g AB 
58998.22516199993 52325.5702292142 482.3621982111226 26.2497 ZTF_r AB 
58999.22799770022 9780.79481767877 361.2042762534476 24.9968 ZTF_g AB 
58999.28615739988 43405.2562793752 552.7514723132415 26.2171 ZTF_r AB 
59005.186759300064 28588.3784370934 435.99696595635066 26.2051 ZTF_g AB 
59009.23148149997 25219.172568681 395.178965878245 26.252 ZTF_g AB 
59014.19987270003 25959.5263050849 339.0730801734575 26.2852 ZTF_g AB 
59017.23525460018 43832.1441852647 436.3296493461843 26.2537 ZTF_r AB 
59020.197789399885 21777.571996068 310.04260124555395 26.1939 ZTF_g AB 
59020.23638889985 40090.9911991026 416.1826642074421 26.1894 ZTF_r AB 
59023.21440970013 19954.4861553566 301.8280862775384 26.1646 ZTF_g AB 
59033.1761690001 31698.5721100399 485.1586617328945 26.2669 ZTF_r AB 
59033.19792820001 13293.306829245 393.13954560069897 26.2077 ZTF_g AB 
59037.21212959988 7711.405401335 511.09868117282736 26.1151 ZTF_g AB 
59157.53278939985 2356.30356573133 318.76444973876727 26.1528 ZTF_r AB 
59157.537476900034 2388.36465485486 337.8288396704047 26.1594 ZTF_r AB 
59157.54215280013 2521.28081403578 322.54638205951403 26.1855 ZTF_r AB 
59157.54682870023 2748.16532886438 388.9397186848556 26.2055 ZTF_r AB 
59163.53208329994 2616.39913790604 224.6798386831607 26.2372 ZTF_r AB 
59163.53675930016 2541.68348775326 232.6715295635166 26.2382 ZTF_r AB 
59163.54143519979 2536.40094876339 264.7716915467131 26.2563 ZTF_r AB 
59163.546122699976 2451.41399963622 270.7920442116624 26.2609 ZTF_r AB 
59163.55079860008 2720.00311151243 306.06432680502667 26.2821 ZTF_r AB 
59165.53436340019 2373.76957227681 188.39883483165545 26.2167 ZTF_r AB 
59165.53903939994 2610.59435886092 216.6867396208246 26.2503 ZTF_r AB 
59165.54371530004 2541.93743308432 195.1751441340733 26.2394 ZTF_r AB 
59165.54839120014 2502.18874326536 226.2540500804046 26.2588 ZTF_r AB 
59165.55306709977 2578.24770963804 261.5279173522076 26.2671 ZTF_r AB 
59167.53423610004 2195.18061933116 243.77164526662725 26.2507 ZTF_r AB 
59167.53898150008 2516.46466062722 218.90606837689748 26.2571 ZTF_r AB 
59167.54372690013 2282.95131561552 251.64697070756048 26.2626 ZTF_r AB 
59167.548472200055 2176.65765507133 292.4630555187013 26.2594 ZTF_r AB 
59167.5532176001 2329.68011760775 338.1750511217217 26.2717 ZTF_r AB 
59176.5164235998 721.088553566853 155.72825131120075 26.116 ZTF_g AB 
59176.56158560002 2052.74537588861 321.5257868423033 26.2649 ZTF_r AB 
59180.5613425998 1961.16387501328 356.9571988095252 26.2967 ZTF_r AB 
59184.50668979995 1816.18188036429 275.67443633998704 26.2758 ZTF_r AB 
59188.51071760012 1795.59784322646 221.32731382485136 26.3025 ZTF_r AB 
59188.54197920021 907.427632523653 227.5442385928911 26.3064 ZTF_g AB 
59194.5160995 1478.70210506004 156.47286634050596 26.2219 ZTF_r AB 
59194.54905090016 726.475628621702 141.44566377722032 26.3072 ZTF_g AB 
59198.48471060023 1421.82573078237 228.47735858355887 26.2707 ZTF_r AB 
59198.525879600085 731.490239846554 148.7346608392045 26.2861 ZTF_g AB 
59200.5254861 769.240278590615 166.29857171784013 25.5515 ZTF_r AB 
59203.4991088002 1196.81056917663 203.33105894068143 26.2849 ZTF_r AB 
59203.54052079981 669.787042001208 165.27687051330304 26.2796 ZTF_g AB 
59204.46641199989 731.927493939546 122.2133401560106 26.245 ZTF_g AB 
59204.5056713 1426.69959682092 147.9826862795956 26.2973 ZTF_r AB 
59216.51509260014 1005.74382552501 307.12581205078163 26.141 ZTF_r AB 
59221.44380789995 1066.92436349654 205.9984607531029 26.2385 ZTF_r AB 
59223.46798609989 946.361971625078 198.15421033786325 26.294 ZTF_r AB 
59225.46502309991 514.874933119379 151.32419938731564 26.1828 ZTF_g AB 
59227.37896989984 840.133378105356 161.0836150850431 26.1054 ZTF_r AB 
59227.46225690004 537.965725858504 123.55312573713572 26.2143 ZTF_g AB 
59229.43337959983 870.100483309838 243.20652281413885 26.2704 ZTF_r AB 
59231.4586920999 543.685157130836 111.37406660292277 26.3321 ZTF_g AB 
59231.48258099984 939.044249462196 137.96248892132826 26.3183 ZTF_r AB 
59251.46186339995 628.793779204183 131.89096249417307 26.3079 ZTF_r AB 
59253.48702549981 626.979370422292 137.3521545640215 26.3109 ZTF_r AB 
59255.41603010008 571.897123100011 113.18252610054812 26.3272 ZTF_r AB 
59262.36114579998 477.960191115562 145.52535331902635 26.274 ZTF_r AB 
59264.37339119986 584.072213795877 133.00928004523865 26.3497 ZTF_r AB 
