# Template No.           2: sn2002bo (Ia-norm;           -8) ; z= 0.050 +/- 0.003
#redshifted_wavelength[A] flux[arbitraty]
   3636.34009      0.546792686    
   3641.26611      0.551773548    
   3646.19922      0.556771338    
   3651.13867      0.561787188    
   3656.08496      0.566832423    
   3661.03784      0.571926177    
   3665.99756      0.577090144    
   3670.96411      0.582340896    
   3675.93677      0.587683976    
   3680.91675      0.593110263    
   3685.90381      0.598598301    
   3690.89722      0.604119301    
   3695.89697      0.609647512    
   3700.90405      0.615169108    
   3705.91797      0.620688677    
   3710.93823      0.626230061    
   3715.96558      0.631830454    
   3720.99976      0.637529075    
   3726.04053      0.643354654    
   3731.08838      0.649313986    
   3736.14258      0.655387819    
   3741.20410      0.661534488    
   3746.27271      0.667702377    
   3751.34766      0.673845768    
   3756.42944      0.679942012    
   3761.51855      0.686001599    
   3766.61426      0.692067683    
   3771.71704      0.698205829    
   3776.82642      0.704484046    
   3781.94312      0.710950613    
   3787.06665      0.717615306    
   3792.19702      0.724443734    
   3797.33447      0.731363237    
   3802.47852      0.738284230    
   3807.63013      0.745128155    
   3812.78809      0.751855135    
   3817.95361      0.758479595    
   3823.12598      0.765072525    
   3828.30518      0.771742642    
   3833.49170      0.778605342    
   3838.68481      0.785744190    
   3843.88501      0.793180704    
   3849.09253      0.800860941    
   3854.30713      0.808665097    
   3859.52856      0.816438556    
   3864.75708      0.824036956    
   3869.99243      0.831369758    
   3875.23535      0.838429987    
   3880.48535      0.845296741    
   3885.74219      0.852108538    
   3891.00635      0.859014034    
   3896.27734      0.866114080    
   3901.55591      0.873415947    
   3906.84155      0.880816281    
   3912.13403      0.888125956    
   3917.43384      0.895135701    
   3922.74121      0.901707709    
   3928.05518      0.907873213    
   3933.37671      0.913903356    
   3938.70557      0.920334101    
   3944.04102      0.927927375    
   3949.38403      0.937573850    
   3954.73438      0.950155318    
   3960.09204      0.966397822    
   3965.45679      0.986751914    
   3970.82886       1.01133001    
   3976.20825       1.03991652    
   3981.59473       1.07204545    
   3986.98877       1.10712540    
   3992.39014       1.14457023    
   3997.79858       1.18389630    
   4003.21460       1.22475433    
   4008.63794       1.26688015    
   4014.06836       1.30997694    
   4019.50635       1.35356104    
   4024.95166       1.39682150    
   4030.40430       1.43854654    
   4035.86426       1.47715282    
   4041.33203       1.51083767    
   4046.80688       1.53782713    
   4052.28906       1.55668247    
   4057.77881       1.56658733    
   4063.27588       1.56754696    
   4068.78076       1.56044102    
   4074.29272       1.54690170    
   4079.81226       1.52903128    
   4085.33911       1.50901377    
   4090.87354       1.48870409    
   4096.41602       1.46928978    
   4101.96533       1.45110607    
   4107.52197       1.43365622    
   4113.08643       1.41583574    
   4118.65869       1.39631498    
   4124.23828       1.37399316    
   4129.82568       1.34841204    
   4135.42041       1.32003093    
   4141.02246       1.29029047    
   4146.63232       1.26144123    
   4152.25000       1.23617327    
   4157.87500       1.21712673    
   4163.50781       1.20639575    
   4169.14844       1.20513701    
   4174.79639       1.21337330    
   4180.45215       1.23003006    
   4186.11523       1.25319004    
   4191.78662       1.28049541    
   4197.46484       1.30959833    
   4203.15137       1.33854461    
   4208.84570       1.36601210    
   4214.54736       1.39134431    
   4220.25684       1.41439712    
   4225.97412       1.43525982    
   4231.69922       1.45394397    
   4237.43213       1.47014093    
   4243.17236       1.48312521    
   4248.92090       1.49183846    
   4254.67676       1.49513495    
   4260.44092       1.49211884    
   4266.21240       1.48247516    
   4271.99219       1.46669197    
   4277.77930       1.44610035    
   4283.57422       1.42270422    
   4289.37744       1.39882922    
   4295.18848       1.37667286    
   4301.00732       1.35786307    
   4306.83398       1.34313583    
   4312.66846       1.33221233    
   4318.51074       1.32390749    
   4324.36133       1.31643808    
   4330.21973       1.30785358    
   4336.08594       1.29648113    
   4341.95947       1.28127134    
   4347.84229       1.26196921    
   4353.73242       1.23907351    
   4359.63037       1.21360970    
   4365.53662       1.18679011    
   4371.45068       1.15965629    
   4377.37256       1.13280368    
   4383.30273       1.10625911    
   4389.24072       1.07953644    
   4395.18701       1.05184615    
   4401.14111       1.02239263    
   4407.10352      0.990674615    
   4413.07373      0.956704140    
   4419.05225      0.921087742    
   4425.03906      0.884954512    
   4431.03369      0.849757850    
   4437.03662      0.817011058    
   4443.04736      0.788029671    
   4449.06641      0.763747454    
   4455.09375      0.744648278    
   4461.12891      0.730818093    
   4467.17285      0.722088158    
   4473.22461      0.718215644    
   4479.28467      0.719042540    
   4485.35303      0.724581778    
   4491.42920      0.735006392    
   4497.51367      0.750542700    
   4503.60693      0.771308422    
   4509.70801      0.797134995    
   4515.81738      0.827432811    
   4521.93457      0.861137450    
   4528.06055      0.896755695    
   4534.19531      0.932507932    
   4540.33740      0.966538429    
   4546.48828      0.997158647    
   4552.64746       1.02307749    
   4558.81494       1.04358566    
   4564.99121       1.05866873    
   4571.17529       1.06903446    
   4577.36768       1.07605755    
   4583.56934       1.08164656    
   4589.77881       1.08804345    
   4595.99658       1.09757924    
   4602.22266       1.11240053    
   4608.45752       1.13419950    
   4614.70068       1.16397774    
   4620.95215       1.20188332    
   4627.21240       1.24714983    
   4633.48096       1.29816127    
   4639.75830       1.35264266    
   4646.04346       1.40795445    
   4652.33789       1.46144557    
   4658.64062       1.51079762    
   4664.95166       1.55430222    
   4671.27100       1.59101152    
   4677.59961       1.62073898    
   4683.93604       1.64391756    
   4690.28174       1.66136551    
   4696.63574       1.67401588    
   4702.99854       1.68268502    
   4709.36963       1.68793619    
   4715.74951       1.69006634    
   4722.13770       1.68920052    
   4728.53516       1.68544590    
   4734.94092       1.67903757    
   4741.35547       1.67040813    
   4747.77881       1.66014099    
   4754.21045       1.64880216    
   4760.65186       1.63670087    
   4767.10059       1.62365210    
   4773.55859       1.60883772    
   4780.02539       1.59083748    
   4786.50098       1.56786656    
   4792.98584       1.53819156    
   4799.47852       1.50064099    
   4805.98096       1.45508623    
   4812.49121       1.40275466    
   4819.01074       1.34627116    
   4825.53906       1.28937495    
   4832.07666       1.23634672    
   4838.62256       1.19124877    
   4845.17773       1.15714240    
   4851.74121       1.13545728    
   4858.31445       1.12566626    
   4864.89600       1.12534893    
   4871.48682       1.13064027    
   4878.08594       1.13697135    
   4884.69434       1.13994145    
   4891.31201       1.13613284    
   4897.93799       1.12369537    
   4904.57373       1.10258448    
   4911.21777       1.07442319    
   4917.87158       1.04204285    
   4924.53369       1.00882542    
   4931.20508      0.978009999    
   4937.88525      0.952115178    
   4944.57471      0.932591915    
   4951.27295      0.919746816    
   4957.98096      0.912914991    
   4964.69775      0.910795987    
   4971.42334      0.911841452    
   4978.15820      0.914588451    
   4984.90234      0.917861104    
   4991.65527      0.920817971    
   4998.41748      0.922871172    
   5005.18945      0.923541129    
   5011.96973      0.922324717    
   5018.75928      0.918642104    
   5025.55859      0.911895692    
   5032.36670      0.901629031    
   5039.18408      0.887735784    
   5046.01074      0.870651662    
   5052.84717      0.851452589    
   5059.69238      0.831813395    
   5066.54639      0.813816011    
   5073.41016      0.799636662    
   5080.28369      0.791181922    
   5087.16553      0.789752960    
   5094.05713      0.795818329    
   5100.95801      0.808945775    
   5107.86865      0.827906787    
   5114.78857      0.850923657    
   5121.71777      0.876000702    
   5128.65576      0.901261151    
   5135.60400      0.925218523    
   5142.56104      0.946934700    
   5149.52783      0.966047406    
   5156.50391      0.982689202    
   5163.48926      0.997338057    
   5170.48486       1.01065779    
   5177.48975       1.02337265    
   5184.50391       1.03620493    
   5191.52686       1.04987168    
   5198.56006       1.06511569    
   5205.60254       1.08272922    
   5212.65527       1.10353243    
   5219.71631       1.12827957    
   5226.78760       1.15750110    
   5233.86816       1.19131398    
   5240.95898       1.22925067    
   5248.05908       1.27017212    
   5255.16846       1.31231010    
   5262.28809       1.35345960    
   5269.41699       1.39130092    
   5276.55518       1.42379117    
   5283.70361       1.44954562    
   5290.86182       1.46811068    
   5298.02881       1.48005986    
   5305.20654       1.48687232    
   5312.39404       1.49061143    
   5319.59033       1.49346328    
   5326.79736       1.49723518    
   5334.01416       1.50292957    
   5341.23975       1.51048923    
   5348.47559       1.51877618    
   5355.72119       1.52579010    
