# Template No.          58: sn02er (Ia-norm;           -8) ; z= 0.018 +/- 0.005
#redshifted_wavelength[A] flux[arbitraty]
   3649.18628      0.599811137    
   3654.12988      0.570612788    
   3659.08008      0.545134604    
   3664.03711      0.522435486    
   3669.00073      0.501505375    
   3673.97119      0.481711566    
   3678.94849      0.463096827    
   3683.93262      0.446434647    
   3688.92310      0.433018893    
   3693.92065      0.424243659    
   3698.92480      0.421096355    
   3703.93604      0.423713475    
   3708.95386      0.431139886    
   3713.97827      0.441374719    
   3719.01001      0.451710284    
   3724.04810      0.459287524    
   3729.09302      0.461728692    
   3734.14502      0.457684964    
   3739.20386      0.447156221    
   3744.26929      0.431498528    
   3749.34180      0.413117826    
   3754.42090      0.394929171    
   3759.50708      0.379719168    
   3764.60034      0.369571716    
   3769.69995      0.365494132    
   3774.80713      0.367325574    
   3779.92065      0.373931706    
   3785.04175      0.383614182    
   3790.16919      0.394616216    
   3795.30396      0.405581534    
   3800.44556      0.415854514    
   3805.59424      0.425551474    
   3810.74951      0.435409576    
   3815.91211      0.446475297    
   3821.08179      0.459739089    
   3826.25781      0.475829571    
   3831.44141      0.494856775    
   3836.63184      0.516445220    
   3841.82959      0.539934456    
   3847.03418      0.564677298    
   3852.24585      0.590334535    
   3857.46460      0.617065847    
   3862.69019      0.645547748    
   3867.92334      0.676802099    
   3873.16333      0.711875856    
   3878.41016      0.751458585    
   3883.66431      0.795548558    
   3888.92578      0.843269527    
   3894.19409      0.892903864    
   3899.46973      0.942148507    
   3904.75244      0.988544822    
   3910.04224       1.02997696    
   3915.33911       1.06512010    
   3920.64331       1.09371829    
   3925.95483       1.11661863    
   3931.27344       1.13554513    
   3936.59912       1.15265846    
   3941.93213       1.17000329    
   3947.27246       1.18897486    
   3952.61987       1.20992827    
   3957.97437       1.23202682    
   3963.33618       1.25336266    
   3968.70557       1.27132380    
   3974.08228       1.28312373    
   3979.46606       1.28637576    
   3984.85693       1.27958667    
   3990.25513       1.26247132    
   3995.66089       1.23602879    
   4001.07397       1.20238459    
   4006.49438       1.16444135    
   4011.92188       1.12542856    
   4017.35693       1.08844483    
   4022.79932       1.05608058    
   4028.24927       1.03017592    
   4033.70605       1.01173830    
   4039.17090       1.00100005    
   4044.64282      0.997576118    
   4050.12207       1.00066960    
   4055.60889       1.00927508    
   4061.10303       1.02234316    
   4066.60474       1.03889096    
   4072.11377       1.05805671    
   4077.63062       1.07910836    
   4083.15454       1.10142374    
   4088.68628       1.12445319    
   4094.22510       1.14767456    
   4099.77148       1.17054892    
   4105.32568       1.19247997    
   4110.88721       1.21278751    
   4116.45605       1.23070490    
   4122.03320       1.24541521    
   4127.61719       1.25612593    
   4133.20898       1.26219022    
   4138.80811       1.26324844    
   4144.41504       1.25936615    
   4150.02979       1.25112963    
   4155.65186       1.23965979    
   4161.28174       1.22652149    
   4166.91895       1.21352613    
   4172.56396       1.20245099    
   4178.21680       1.19472432    
   4183.87695       1.19114196    
   4189.54492       1.19168162    
   4195.22021       1.19546425    
   4200.90381       1.20088112    
   4206.59473       1.20587516    
   4212.29346       1.20832002    
   4218.00000       1.20642352    
   4223.71436       1.19906402    
   4229.43604       1.18599701    
   4235.16602       1.16788077    
   4240.90381       1.14611983    
   4246.64893       1.12255812    
   4252.40186       1.09909177    
   4258.16260       1.07728577    
   4263.93115       1.05807590    
   4269.70752       1.04161942    
   4275.49219       1.02732193    
   4281.28369       1.01402915    
   4287.08350       1.00033522    
   4292.89160      0.984935582    
   4298.70703      0.966943622    
   4304.53076      0.946103275    
   4310.36230      0.922852814    
   4316.20166      0.898234367    
   4322.04883      0.873680294    
   4327.90381      0.850736201    
   4333.76758      0.830790102    
   4339.63818      0.814879298    
   4345.51709      0.803615332    
   4351.40430      0.797236919    
   4357.29932      0.795758307    
   4363.20215      0.799154699    
   4369.11328      0.807509780    
   4375.03223      0.821062446    
   4380.95898      0.840117216    
   4386.89355      0.864831686    
   4392.83691      0.894935548    
   4398.78809      0.929472804    
   4404.74658      0.966664791    
   4410.71387       1.00397623    
   4416.68945       1.03841400    
   4422.67285       1.06702530    
   4428.66455       1.08749950    
   4434.66357       1.09873402    
   4440.67139       1.10121155    
   4446.68750       1.09707093    
   4452.71143       1.08981872    
   4458.74365       1.08371675    
   4464.78418       1.08296692    
   4470.83252       1.09087658    
   4476.88965       1.10919654    
   4482.95459       1.13780010    
   4489.02783       1.17477822    
   4495.10889       1.21693182    
   4501.19873       1.26053572    
   4507.29639       1.30218148    
   4513.40234       1.33948255    
   4519.51709       1.37146723    
   4525.63965       1.39856958    
   4531.77051       1.42223907    
   4537.91016       1.44429135    
   4544.05713       1.46620035    
   4550.21338       1.48853624    
   4556.37744       1.51071703    
   4562.55029       1.53114486    
   4568.73145       1.54768789    
   4574.92041       1.55836654    
   4581.11816       1.56203854    
   4587.32422       1.55888057    
   4593.53857       1.55051124    
   4599.76172       1.53970206    
   4605.99316       1.52974582    
   4612.23291       1.52363276    
   4618.48193       1.52325737    
   4624.73828       1.52886367    
   4631.00342       1.53888202    
   4637.27686       1.55020583    
   4643.55908       1.55884790    
   4649.85010       1.56082106    
   4656.14941       1.55303073    
   4662.45703       1.53397548    
   4668.77295       1.50409746    
   4675.09814       1.46571660    
   4681.43115       1.42257714    
   4687.77344       1.37912416    
   4694.12451       1.33967650    
   4700.48340       1.30766702    
   4706.85107       1.28509307    
   4713.22803       1.27226555    
   4719.61279       1.26787233    
   4726.00684       1.26931214    
   4732.40869       1.27321529    
   4738.82031       1.27604890    
   4745.24023       1.27470696    
   4751.66846       1.26700687    
   4758.10547       1.25202942    
   4764.55127       1.23027325    
   4771.00635       1.20360374    
   4777.46973       1.17499936    
   4783.94141       1.14811790    
   4790.42285       1.12672472    
   4796.91211       1.11405373    
   4803.41064       1.11219525    
   4809.91797       1.12161517    
   4816.43408       1.14091194    
   4822.95898       1.16688120    
   4829.49268       1.19491553    
   4836.03516       1.21969366    
   4842.58691       1.23604846    
   4849.14697       1.23986042    
   4855.71631       1.22879303    
   4862.29443       1.20271909    
   4868.88135       1.16374230    
   4875.47754       1.11580455    
   4882.08252       1.06396306    
   4888.69629       1.01349127    
   4895.31885      0.969001949    
   4901.95117      0.933771908    
   4908.59180      0.909402251    
   4915.24121      0.895856082    
   4921.90039      0.891824603    
   4928.56836      0.895300090    
   4935.24463      0.904182851    
   4941.93066      0.916767955    
   4948.62549      0.931995869    
   4955.32959      0.949435413    
   4962.04297      0.969040632    
   4968.76514      0.990794420    
   4975.49609       1.01437163    
   4982.23682       1.03894329    
