#
# made by: "extract1d.pro"
# files: ie5431cxq_sflt.fits,ie5431czq_sflt.fits
# dlam: 25.0 A
# width: [8,8] pix
# skyorder: 2
# average MJD: 58999.2295872800
# average JD: 2458999.7295872802
# average UT (YYYY/MM/DD HH:MM:SS.SS): 2020/05/30 05:30:36.34
#
# made on: Thu Jul  9 15:00:36 2020
#
# columns:
# 1: lam [micron]
# 2: fnu [uJy]
# 3: fnu err [uJy]
#
0.7800   3319.2981     36.5061
0.7825   3430.8101     38.6467
0.7850   3712.8343     28.6930
0.7875   3995.0414     26.2106
0.7900   4245.3291     19.7268
0.7925   4281.8708     22.3826
0.7950   4306.3171     21.1127
0.7975   4265.9593     20.0782
0.8000   4086.6230     19.0871
0.8025   3949.1654     18.1887
0.8050   3815.4466     21.9133
0.8075   3417.5385     16.9979
0.8100   2997.4291     15.4230
0.8125   2632.4118     14.3173
0.8150   2246.5434     13.2019
0.8175   1825.3257     12.0619
0.8200   1481.8390     10.9687
0.8225   1273.3099     10.0607
0.8250   1181.2783      9.5407
0.8275   1191.7092      9.2816
0.8300   1231.8247      9.1689
0.8325   1321.8792      9.1919
0.8350   1404.7551      9.3587
0.8375   1601.6686      9.7139
0.8400   1944.5923     10.3039
0.8425   2316.6260     10.9817
0.8450   2819.2562     11.7464
0.8475   3419.3488     17.5610
0.8500   4195.3651     13.6789
0.8525   5014.1542     12.0394
0.8550   5605.7289     15.2004
0.8575   5984.3912     15.6552
0.8600   6311.4038     16.2964
0.8625   6373.6815     16.1076
0.8650   6594.8745     16.8060
0.8675   6710.4616     16.5864
0.8700   6906.8519     16.4929
0.8725   7018.2306     17.1245
0.8750   7074.5272     16.5056
0.8775   6930.5309     16.2802
0.8800   6743.8980     16.0027
0.8825   6583.3109     15.7558
0.8850   6351.9094     15.2428
0.8875   6112.1581     15.0754
0.8900   5895.7806     14.2603
0.8925   5645.2262     11.3468
0.8950   5422.0944     13.8310
0.8975   5273.9552     13.5673
0.9000   5088.8668     13.2800
0.9025   4948.5683     12.9056
0.9050   4763.6909     12.4587
0.9075   4487.8395     12.2817
0.9100   4334.9166     11.8941
0.9125   4184.3556     11.5471
0.9150   4123.9961     11.5499
0.9175   3895.7533     13.5070
0.9200   4039.5457     11.2170
0.9225   3975.1083     11.3476
0.9250   3883.9769     10.8327
0.9275   3843.4917     10.6920
0.9300   3816.3026     10.6792
0.9325   3786.1782     10.5932
0.9350   3756.4893     10.4350
0.9375   3690.2397     10.2223
0.9400   3593.7631     10.4602
0.9425   3527.6195     10.3101
0.9450   3448.7831      9.8847
0.9475   3417.6450     10.0973
0.9500   3348.5374      9.6722
0.9525   3203.5170      8.2866
0.9550   3099.9109      9.4133
0.9575   3019.2699      9.1260
0.9600   2925.8873      9.0011
0.9625   2848.5430      8.8394
0.9650   2759.1114      8.7293
0.9675   2692.8514      8.7399
0.9700   2600.0730      8.5115
0.9725   2524.8011      8.2825
0.9750   2454.5070      8.1655
0.9775   2378.9682      8.0556
0.9800   2310.3482      7.9592
0.9825   2198.8782      7.8343
0.9850   2142.8963      7.9114
0.9875   2116.1396      7.8731
0.9900   2068.6330      7.6277
0.9925   2026.7852      7.5413
0.9950   1970.8341      6.0947
0.9975   2015.3758      7.4450
1.0000   1882.6330      7.2683
1.0025   2051.0891      7.4443
1.0050   2075.5304      7.5004
1.0075   2066.9884      7.6850
1.0100   2050.3656      7.4744
1.0125   2092.0613      7.6162
1.0150   1923.2980      8.8638
1.0175   2032.8051      7.5124
1.0200   1957.4897      7.3167
1.0225   1943.9597      7.2539
1.0250   1905.6801      7.1881
1.0275   1842.2772      7.0504
1.0300   1814.6641      7.0093
1.0325   1770.1474      7.0385
1.0350   1726.4578      6.8333
1.0375   1687.0703      6.7780
1.0400   1662.3963      6.7602
1.0425   1630.6696      6.7150
1.0450   1587.6185      6.6489
1.0475   1560.7701      6.5972
1.0500   1549.2569      6.7244
1.0525   1515.3500      6.5532
1.0550   1501.8235      6.5571
1.0575   1484.4641      6.5418
1.0600   1447.1541      5.3213
1.0625   1395.8303      6.3466
1.0650   1407.3445      6.4759
1.0675   1388.3157      6.2903
1.0700   1354.1215      6.2232
1.0725   1354.2609      7.2778
1.0750   1347.5006      6.2345
1.0775   1351.5416      6.2854
1.0800   1324.7564      6.2802
1.0825   1341.4365      6.3918
1.0850   1363.3395      6.2815
1.0875   1338.1626      6.2256
1.0900   1335.6337      6.2189
1.0925   1330.7263      6.2522
1.0950   1309.5516      6.2048
1.0975   1289.8968      6.2518
1.1000   1308.1465      6.2322
1.1025   1288.6085      5.0972
1.1050   1380.5728      7.6809
1.1075   1317.8873      6.3359
1.1100   1306.9906      6.2824
1.1125   1317.8440      6.3529
1.1150   1331.4686      6.3675
1.1175   1322.9871      6.3894
1.1200   1351.2823      6.4832
1.1225   1365.6808      6.6016
1.1250   1293.7207      6.5945
1.1275   1393.6674      6.7124
1.1300   1397.6235      6.6005
1.1325   1370.5661      6.5207
1.1350   1392.7845      6.7656
1.1375   1416.7615      6.8726
1.1400   1461.2710      7.3363
1.1425   1445.7592      9.1053
1.1450   1392.3992      9.1538
1.1475   1370.8156     11.8186
